onset	duration	trial_type	response_value	stim_file
2.766	47.368	video	n/a	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
54.698	n/a	rating_relevance	n/a	n/a
56.833	1.615	rating_happy	0.0	n/a
62.785	2.55	rating_sad	52.08	n/a
67.186	1.933	rating_afraid	67.81	n/a
74.789	n/a	rating_disgusted	n/a	n/a
77.857	2.55	rating_warm	0.0	n/a
82.542	2.205	rating_engaged	68.02	n/a
85.375	47.819	video	n/a	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
137.746	n/a	rating_relevance	n/a	n/a
142.781	n/a	rating_happy	n/a	n/a
147.817	n/a	rating_sad	n/a	n/a
152.835	n/a	rating_afraid	n/a	n/a
155.153	1.799	rating_disgusted	1.25	n/a
162.889	n/a	rating_warm	n/a	n/a
165.69	2.283	rating_engaged	44.27	n/a
168.44	146.127	video	n/a	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
317.947	3.342	rating_relevance	42.4	n/a
324.132	n/a	rating_happy	n/a	n/a
327.534	2.882	rating_sad	63.96	n/a
332.019	2.35	rating_afraid	11.88	n/a
337.154	2.467	rating_disgusted	0.0	n/a
341.355	1.65	rating_warm	92.71	n/a
347.658	2.934	rating_engaged	60.52	n/a
349.752	33.031	video	n/a	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
387.323	n/a	rating_relevance	n/a	n/a
392.358	n/a	rating_happy	n/a	n/a
397.376	n/a	rating_sad	n/a	n/a
402.395	n/a	rating_afraid	n/a	n/a
407.413	n/a	rating_disgusted	n/a	n/a
409.864	1.932	rating_warm	0.0	n/a
415.867	2.916	rating_engaged	13.96	n/a
