onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
11.825	22.113	narrative_presentation	n/a	n/a	Supplication	hospital	Text	task-narratives/Narrative2Situation1.txt
33.938	2.825	rating_feeling	944	411	Supplication	hospital	Text	task-narratives/Narrative2Situation1.txt
35.488	1.275	feeling_mouse_trajectory	944	411	Supplication	hospital	Text	task-narratives/Narrative2Situation1.txt
37.977	2.223	rating_expectation	778	515	Supplication	hospital	Text	task-narratives/Narrative2Situation1.txt
38.56	1.64	expectation_mouse_trajectory	778	515	Supplication	hospital	Text	task-narratives/Narrative2Situation1.txt
44.071	36.184	narrative_presentation	n/a	n/a	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
80.254	2.024	rating_feeling	944	411	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
80.871	1.408	feeling_mouse_trajectory	944	411	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
84.277	2.123	rating_expectation	778	515	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
84.761	1.639	expectation_mouse_trajectory	778	515	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
92.372	9.373	narrative_presentation	n/a	n/a	Murderous adultury	hospital	Text	task-narratives/Narrative2Situation3.txt
101.745	3.252	rating_feeling	944	411	Murderous adultury	hospital	Text	task-narratives/Narrative2Situation3.txt
102.445	2.552	feeling_mouse_trajectory	944	411	Murderous adultury	hospital	Text	task-narratives/Narrative2Situation3.txt
105.763	2.185	rating_expectation	778	515	Murderous adultury	hospital	Text	task-narratives/Narrative2Situation3.txt
106.23	1.718	expectation_mouse_trajectory	778	515	Murderous adultury	hospital	Text	task-narratives/Narrative2Situation3.txt
112.83	18.428	narrative_presentation	n/a	n/a	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
131.257	2.352	rating_feeling	944	411	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
131.874	1.735	feeling_mouse_trajectory	944	411	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
135.275	2.052	rating_expectation	778	515	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
135.608	1.718	expectation_mouse_trajectory	778	515	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
142.357	16.753	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative2Situation5.txt
159.11	2.652	rating_feeling	944	411	Slaying of kin unrecognized	town	Text	task-narratives/Narrative2Situation5.txt
159.977	1.785	feeling_mouse_trajectory	944	411	Slaying of kin unrecognized	town	Text	task-narratives/Narrative2Situation5.txt
163.135	1.669	rating_expectation	778	515	Slaying of kin unrecognized	town	Text	task-narratives/Narrative2Situation5.txt
163.169	1.635	expectation_mouse_trajectory	778	515	Slaying of kin unrecognized	town	Text	task-narratives/Narrative2Situation5.txt
