onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.859	1.444	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
5.303	1.4	rating	0.1121	sex	disgust	female	African	old	n/a
6.153	0.55	rating_mouse_trajectory	0.1121	sex	disgust	female	African	old	n/a
7.434	1.321	face	n/a	sex	disgust	male	WC	old	task-faces/4Disgust_Model2_2Male_1WC_2Old.mp4
8.755	0.817	rating	0.1161	sex	disgust	male	WC	old	n/a
9.088	0.483	rating_mouse_trajectory	0.1161	sex	disgust	male	WC	old	n/a
10.698	1.325	face	n/a	sex	fear	male	African	old	task-faces/3Fear_Model1_2Male_3African_2Old.mp4
12.023	1.217	rating	0.2718	sex	fear	male	African	old	n/a
12.506	0.733	rating_mouse_trajectory	0.2718	sex	fear	male	African	old	n/a
14.948	2.06	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
17.008	0.95	rating	0.3002	sex	pleasure	male	EA	old	n/a
17.474	0.483	rating_mouse_trajectory	0.3002	sex	pleasure	male	EA	old	n/a
18.931	1.328	face	n/a	sex	sad	male	WC	old	task-faces/6Sad_Model2_2Male_1WC_2Old.mp4
20.259	0.983	rating	0.199	sex	sad	male	WC	old	n/a
20.742	0.5	rating_mouse_trajectory	0.199	sex	sad	male	WC	old	n/a
26.199	1.313	face	n/a	sex	fear	male	EA	young	task-faces/3Fear_Model4_2Male_2EA_1Young.mp4
27.512	1.083	rating	0.4559	sex	fear	male	EA	young	n/a
28.595	0.0	rating_mouse_trajectory	0.4559	sex	fear	male	EA	young	n/a
29.431	1.315	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
30.746	1.417	rating	0.5044	sex	disgust	male	EA	young	n/a
32.113	0.05	rating_mouse_trajectory	0.5044	sex	disgust	male	EA	young	n/a
32.665	1.316	face	n/a	sex	fear	female	EA	young	task-faces/3Fear_Model1_1Female_2EA_1Young.mp4
