onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.831	1.35	face	n/a	sex	anger	male	African	young	task-faces/5Anger_Model5_2Male_3African_1Young.mp4
5.181	1.4	rating	0.0	sex	anger	male	African	young	n/a
5.614	0.967	rating_mouse_trajectory	0.0	sex	anger	male	African	young	n/a
7.19	2.043	face	n/a	sex	pleasure	male	WC	young	task-faces/8Pleasure_Model4_2Male_1WC_1Young.mp4
9.233	0.967	rating	0.004	sex	pleasure	male	WC	young	n/a
9.549	0.65	rating_mouse_trajectory	0.004	sex	pleasure	male	WC	young	n/a
11.173	2.045	face	n/a	sex	pain	female	WC	young	task-faces/7Pain_Model1_1Female_1WC_1Young.mp4
13.218	0.967	rating	0.2698	sex	pain	female	WC	young	n/a
13.268	0.917	rating_mouse_trajectory	0.2698	sex	pain	female	WC	young	n/a
16.159	1.327	face	n/a	sex	happy	female	WC	young	task-faces/1Happy_Model5_1Female_1WC_1Young.mp4
17.486	0.767	rating	0.0	sex	happy	female	WC	young	n/a
17.686	0.567	rating_mouse_trajectory	0.0	sex	happy	female	WC	young	n/a
19.419	1.335	face	n/a	sex	anger	female	African	young	task-faces/5Anger_Model1_1Female_3African_1Young.mp4
20.754	1.467	rating	0.1727	sex	anger	female	African	young	n/a
21.121	1.1	rating_mouse_trajectory	0.1727	sex	anger	female	African	young	n/a
26.695	1.312	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
28.007	1.183	rating	0.0	sex	surprise	female	African	old	n/a
28.424	0.767	rating_mouse_trajectory	0.0	sex	surprise	female	African	old	n/a
29.935	1.323	face	n/a	sex	fear	female	WC	old	task-faces/3Fear_Model5_1Female_1WC_2Old.mp4
31.258	1.867	rating	0.4357	sex	fear	female	WC	old	n/a
32.042	1.083	rating_mouse_trajectory	0.4357	sex	fear	female	WC	old	n/a
33.181	1.328	face	n/a	sex	disgust	female	EA	young	task-faces/4Disgust_Model4_1Female_2EA_1Young.mp4
34.509	1.267	rating	0.553	sex	disgust	female	EA	young	n/a
34.876	0.9	rating_mouse_trajectory	0.553	sex	disgust	female	EA	young	n/a
36.435	1.309	face	n/a	sex	anger	male	EA	young	task-faces/5Anger_Model2_2Male_2EA_1Young.mp4
37.744	n/a	rating	n/a	sex	anger	male	EA	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	sex	anger	male	EA	young	n/a
39.649	1.329	face	n/a	sex	happy	female	EA	old	task-faces/1Happy_Model3_1Female_2EA_2Old.mp4
40.979	1.083	rating	0.5631	sex	happy	female	EA	old	n/a
41.195	0.867	rating_mouse_trajectory	0.5631	sex	happy	female	EA	old	n/a
44.885	1.379	face	n/a	sex	surprise	female	African	young	task-faces/2Surprise_Model5_1Female_3African_1Young.mp4
46.264	0.9	rating	0.3204	sex	surprise	female	African	young	n/a
46.831	0.333	rating_mouse_trajectory	0.3204	sex	surprise	female	African	young	n/a
49.186	1.33	face	n/a	sex	happy	female	African	old	task-faces/1Happy_Model3_1Female_3African_2Old.mp4
50.516	1.867	rating	0.0121	sex	happy	female	African	old	n/a
50.816	1.567	rating_mouse_trajectory	0.0121	sex	happy	female	African	old	n/a
54.442	2.06	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
56.502	1.333	rating	0.2739	sex	pleasure	female	African	young	n/a
56.552	1.283	rating_mouse_trajectory	0.2739	sex	pleasure	female	African	young	n/a
59.421	2.049	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
61.47	1.75	rating	0.4074	sex	pain	female	EA	old	n/a
61.52	1.7	rating_mouse_trajectory	0.4074	sex	pain	female	EA	old	n/a
64.387	1.335	face	n/a	sex	sad	male	WC	old	task-faces/6Sad_Model2_2Male_1WC_2Old.mp4
65.722	1.183	rating	0.0202	sex	sad	male	WC	old	n/a
66.055	0.85	rating_mouse_trajectory	0.0202	sex	sad	male	WC	old	n/a
68.652	1.339	face	n/a	sex	sad	female	African	old	task-faces/6Sad_Model1_1Female_3African_2Old.mp4
69.99	0.817	rating	0.1626	sex	sad	female	African	old	n/a
70.424	0.383	rating_mouse_trajectory	0.1626	sex	sad	female	African	old	n/a
72.915	1.344	face	n/a	sex	sad	female	African	young	task-faces/6Sad_Model3_1Female_3African_1Young.mp4
74.259	n/a	rating	n/a	sex	sad	female	African	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	sex	sad	female	African	young	n/a
77.183	1.327	face	n/a	sex	fear	male	WC	young	task-faces/3Fear_Model4_2Male_1WC_1Young.mp4
78.511	n/a	rating	n/a	sex	fear	male	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	sex	fear	male	WC	young	n/a
