onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.854	1.348	face	n/a	age	disgust	female	WC	young	task-faces/4Disgust_Model4_1Female_1WC_1Young.mp4
5.203	1.533	rating	0.3325	age	disgust	female	WC	young	n/a
6.586	0.15	rating_mouse_trajectory	0.3325	age	disgust	female	WC	young	n/a
7.249	1.322	face	n/a	age	anger	female	WC	old	task-faces/5Anger_Model2_1Female_1WC_2Old.mp4
8.571	0.958	rating	0.6703	age	anger	female	WC	old	n/a
9.037	0.491	rating_mouse_trajectory	0.6703	age	anger	female	WC	old	n/a
10.514	1.308	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
11.822	0.888	rating	0.7391	age	disgust	male	WC	old	n/a
12.205	0.504	rating_mouse_trajectory	0.7391	age	disgust	male	WC	old	n/a
14.764	1.309	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
16.073	1.019	rating	0.5793	age	anger	female	African	old	n/a
16.673	0.419	rating_mouse_trajectory	0.5793	age	anger	female	African	old	n/a
18.002	1.323	face	n/a	age	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
19.325	1.568	rating	0.3285	age	surprise	male	African	young	n/a
19.758	1.135	rating_mouse_trajectory	0.3285	age	surprise	male	African	young	n/a
25.282	1.312	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model4_2Male_1WC_1Young.mp4
26.594	1.22	rating	0.6036	age	sad	male	WC	young	n/a
27.361	0.453	rating_mouse_trajectory	0.6036	age	sad	male	WC	young	n/a
28.518	1.311	face	n/a	age	fear	male	EA	young	task-faces/3Fear_Model5_2Male_2EA_1Young.mp4
29.829	0.918	rating	0.3163	age	fear	male	EA	young	n/a
30.179	0.568	rating_mouse_trajectory	0.3163	age	fear	male	EA	young	n/a
31.748	1.315	face	n/a	age	fear	male	African	old	task-faces/3Fear_Model3_2Male_3African_2Old.mp4
33.063	1.118	rating	0.6096	age	fear	male	African	old	n/a
33.396	0.785	rating_mouse_trajectory	0.6096	age	fear	male	African	old	n/a
34.97	1.311	face	n/a	age	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
36.281	1.035	rating	0.3406	age	surprise	male	EA	young	n/a
36.631	0.685	rating_mouse_trajectory	0.3406	age	surprise	male	EA	young	n/a
38.187	1.312	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
39.499	0.885	rating	0.5044	age	anger	male	EA	young	n/a
39.882	0.502	rating_mouse_trajectory	0.5044	age	anger	male	EA	young	n/a
43.406	2.045	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
45.451	0.952	rating	0.3649	age	pleasure	female	WC	young	n/a
45.918	0.485	rating_mouse_trajectory	0.3649	age	pleasure	female	WC	young	n/a
48.375	1.311	face	n/a	age	happy	male	African	old	task-faces/1Happy_Model2_2Male_3African_2Old.mp4
49.686	1.007	rating	0.7694	age	happy	male	African	old	n/a
50.186	0.507	rating_mouse_trajectory	0.7694	age	happy	male	African	old	n/a
53.609	1.312	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model4_2Male_1WC_1Young.mp4
54.921	1.238	rating	0.4579	age	happy	male	WC	young	n/a
55.471	0.688	rating_mouse_trajectory	0.4579	age	happy	male	WC	young	n/a
57.848	1.308	face	n/a	age	disgust	male	WC	young	task-faces/4Disgust_Model1_2Male_1WC_1Young.mp4
59.156	1.436	rating	0.5672	age	disgust	male	WC	young	n/a
59.473	1.12	rating_mouse_trajectory	0.5672	age	disgust	male	WC	young	n/a
62.064	1.31	face	n/a	age	fear	female	EA	young	task-faces/3Fear_Model5_1Female_2EA_1Young.mp4
63.374	1.185	rating	0.373	age	fear	female	EA	young	n/a
64.058	0.502	rating_mouse_trajectory	0.373	age	fear	female	EA	young	n/a
66.28	1.312	face	n/a	age	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
67.593	1.252	rating	0.3305	age	disgust	female	EA	young	n/a
68.076	0.768	rating_mouse_trajectory	0.3305	age	disgust	female	EA	young	n/a
70.499	1.312	face	n/a	age	disgust	male	African	young	task-faces/4Disgust_Model3_2Male_3African_1Young.mp4
71.811	0.868	rating	0.7087	age	disgust	male	African	young	n/a
72.144	0.535	rating_mouse_trajectory	0.7087	age	disgust	male	African	young	n/a
74.732	1.314	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
76.046	1.769	rating	0.5752	age	sad	female	WC	young	n/a
76.696	1.119	rating_mouse_trajectory	0.5752	age	sad	female	WC	young	n/a
80.965	2.051	face	n/a	age	pain	female	African	young	task-faces/7Pain_Model2_1Female_3African_1Young.mp4
83.015	0.968	rating	0.2759	age	pain	female	African	young	n/a
83.465	0.518	rating_mouse_trajectory	0.2759	age	pain	female	African	young	n/a
84.921	1.312	face	n/a	age	disgust	female	African	old	task-faces/4Disgust_Model1_1Female_3African_2Old.mp4
86.233	1.068	rating	0.6824	age	disgust	female	African	old	n/a
86.683	0.618	rating_mouse_trajectory	0.6824	age	disgust	female	African	old	n/a
89.14	2.045	face	n/a	age	pain	male	EA	young	task-faces/7Pain_Model5_2Male_2EA_1Young.mp4
91.185	1.025	rating	0.6622	age	pain	male	EA	young	n/a
91.485	0.725	rating_mouse_trajectory	0.6622	age	pain	male	EA	young	n/a
93.107	2.046	face	n/a	age	pleasure	male	EA	young	task-faces/8Pleasure_Model5_2Male_2EA_1Young.mp4
95.153	1.473	rating	0.6481	age	pleasure	male	EA	young	n/a
95.486	1.14	rating_mouse_trajectory	0.6481	age	pleasure	male	EA	young	n/a
98.077	1.31	face	n/a	age	fear	female	WC	young	task-faces/3Fear_Model1_1Female_1WC_1Young.mp4
99.388	0.922	rating	0.3163	age	fear	female	WC	young	n/a
99.754	0.555	rating_mouse_trajectory	0.3163	age	fear	female	WC	young	n/a
102.297	1.309	face	n/a	age	happy	female	WC	old	task-faces/1Happy_Model3_1Female_1WC_2Old.mp4
103.606	1.503	rating	0.7755	age	happy	female	WC	old	n/a
103.989	1.12	rating_mouse_trajectory	0.7755	age	happy	female	WC	old	n/a
106.514	1.311	face	n/a	age	fear	male	WC	young	task-faces/3Fear_Model2_2Male_1WC_1Young.mp4
107.824	1.402	rating	0.5227	age	fear	male	WC	young	n/a
108.341	0.885	rating_mouse_trajectory	0.5227	age	fear	male	WC	young	n/a
109.728	2.048	face	n/a	age	pain	male	WC	old	task-faces/7Pain_Model5_2Male_1WC_2Old.mp4
111.776	0.918	rating	0.8018	age	pain	male	WC	old	n/a
112.059	0.635	rating_mouse_trajectory	0.8018	age	pain	male	WC	old	n/a
113.697	1.313	face	n/a	age	happy	male	African	young	task-faces/1Happy_Model2_2Male_3African_1Young.mp4
115.01	1.185	rating	0.5307	age	happy	male	African	young	n/a
115.46	0.735	rating_mouse_trajectory	0.5307	age	happy	male	African	young	n/a
116.931	1.314	face	n/a	age	fear	male	WC	old	task-faces/3Fear_Model2_2Male_1WC_2Old.mp4
118.245	1.502	rating	0.735	age	fear	male	WC	old	n/a
118.562	1.185	rating_mouse_trajectory	0.735	age	fear	male	WC	old	n/a
121.164	2.049	face	n/a	age	pain	female	African	old	task-faces/7Pain_Model4_1Female_3African_2Old.mp4
123.213	1.746	rating	0.7532	age	pain	female	African	old	n/a
123.547	1.413	rating_mouse_trajectory	0.7532	age	pain	female	African	old	n/a
