onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
11.848	22.125	narrative_presentation	n/a	n/a	An enemy loved	forest	Text	task-narratives/Narrative2Situation1.txt
33.973	1.569	rating_feeling	807	547	An enemy loved	forest	Text	n/a
34.656	0.885	feeling_mouse_trajectory	807	547	An enemy loved	forest	Text	n/a
38.045	1.651	rating_expectation	806	566	An enemy loved	forest	Text	n/a
38.495	1.201	expectation_mouse_trajectory	806	566	An enemy loved	forest	Text	n/a
44.26	36.186	narrative_presentation	n/a	n/a	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
80.446	1.535	rating_feeling	685	461	Enmity of kin	forest	Text	n/a
81.129	0.851	feeling_mouse_trajectory	685	461	Enmity of kin	forest	Text	n/a
84.461	1.384	rating_expectation	746	537	Enmity of kin	forest	Text	n/a
84.995	0.851	expectation_mouse_trajectory	746	537	Enmity of kin	forest	Text	n/a
92.545	9.374	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	forest	Text	task-narratives/Narrative2Situation3.txt
101.919	1.751	rating_feeling	749	496	Necessity of sacrificing loved ones	forest	Text	n/a
102.669	1.001	feeling_mouse_trajectory	749	496	Necessity of sacrificing loved ones	forest	Text	n/a
105.954	1.166	rating_expectation	750	516	Necessity of sacrificing loved ones	forest	Text	n/a
106.271	0.85	expectation_mouse_trajectory	750	516	Necessity of sacrificing loved ones	forest	Text	n/a
113.053	18.427	narrative_presentation	n/a	n/a	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
131.48	1.667	rating_feeling	765	510	Murderous adultury	town	Text	n/a
132.347	0.801	feeling_mouse_trajectory	765	510	Murderous adultury	town	Text	n/a
135.497	1.267	rating_expectation	668	443	Murderous adultury	town	Text	n/a
135.863	0.901	expectation_mouse_trajectory	668	443	Murderous adultury	town	Text	n/a
142.597	16.747	narrative_presentation	n/a	n/a	Daring Enterprise	town	Text	task-narratives/Narrative2Situation5.txt
159.344	1.588	rating_feeling	713	490	Daring Enterprise	town	Text	n/a
160.177	0.755	feeling_mouse_trajectory	713	490	Daring Enterprise	town	Text	n/a
163.379	1.454	rating_expectation	635	475	Daring Enterprise	town	Text	n/a
163.563	1.27	expectation_mouse_trajectory	635	475	Daring Enterprise	town	Text	n/a
169.49	5.689	narrative_presentation	n/a	n/a	Ambition	town	Text	task-narratives/Narrative2Situation6.txt
175.179	1.684	rating_feeling	805	529	Ambition	town	Text	n/a
176.012	0.851	feeling_mouse_trajectory	805	529	Ambition	town	Text	n/a
179.196	1.534	rating_expectation	698	506	Ambition	town	Text	n/a
179.43	1.301	expectation_mouse_trajectory	698	506	Ambition	town	Text	n/a
184.279	19.094	narrative_presentation	n/a	n/a	Mistaken jealousy	hospital	Text	task-narratives/Narrative2Situation7.txt
