onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.84	22.446	narrative_presentation	n/a	n/a	Conflict with a god	swamp	Text	task-narratives/Narrative4Situation1.txt
27.286	3.985	rating_feeling	1154	559	Conflict with a god	swamp	Text	n/a
28.302	2.968	feeling_mouse_trajectory	1154	559	Conflict with a god	swamp	Text	n/a
31.335	2.185	rating_expectation	798	575	Conflict with a god	swamp	Text	n/a
32.702	0.818	expectation_mouse_trajectory	798	575	Conflict with a god	swamp	Text	n/a
40.403	24.797	narrative_presentation	n/a	n/a	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
65.2	1.651	rating_feeling	749	551	Adultery	swamp	Text	n/a
66.1	0.751	feeling_mouse_trajectory	749	551	Adultery	swamp	Text	n/a
69.217	1.618	rating_expectation	659	509	Adultery	swamp	Text	n/a
69.6	1.234	expectation_mouse_trajectory	659	509	Adultery	swamp	Text	n/a
75.283	21.115	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	swamp	Text	task-narratives/Narrative4Situation3.txt
96.398	1.97	rating_feeling	614	410	Slaying of kin unrecognized	swamp	Text	n/a
96.981	1.387	feeling_mouse_trajectory	614	410	Slaying of kin unrecognized	swamp	Text	n/a
100.429	1.435	rating_expectation	690	446	Slaying of kin unrecognized	swamp	Text	n/a
100.462	1.402	expectation_mouse_trajectory	690	446	Slaying of kin unrecognized	swamp	Text	n/a
105.494	21.112	narrative_presentation	n/a	n/a	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
126.606	2.275	rating_feeling	686	512	Fatal imprudence	hospital	Text	n/a
127.556	1.325	feeling_mouse_trajectory	686	512	Fatal imprudence	hospital	Text	n/a
130.622	1.457	rating_expectation	792	556	Fatal imprudence	hospital	Text	n/a
131.272	0.807	expectation_mouse_trajectory	792	556	Fatal imprudence	hospital	Text	n/a
135.722	25.8	narrative_presentation	n/a	n/a	Erroneous judgement	hospital	Text	task-narratives/Narrative4Situation5.txt
161.522	1.651	rating_feeling	741	505	Erroneous judgement	hospital	Text	n/a
162.322	0.851	feeling_mouse_trajectory	741	505	Erroneous judgement	hospital	Text	n/a
165.552	1.561	rating_expectation	727	547	Erroneous judgement	hospital	Text	n/a
166.036	1.077	expectation_mouse_trajectory	727	547	Erroneous judgement	hospital	Text	n/a
170.618	23.446	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
194.064	1.201	rating_feeling	800	547	Necessity of sacrificing loved ones	hospital	Text	n/a
194.431	0.834	feeling_mouse_trajectory	800	547	Necessity of sacrificing loved ones	hospital	Text	n/a
198.081	1.251	rating_expectation	778	571	Necessity of sacrificing loved ones	hospital	Text	n/a
198.431	0.901	expectation_mouse_trajectory	778	571	Necessity of sacrificing loved ones	hospital	Text	n/a
203.147	19.093	narrative_presentation	n/a	n/a	Recovery of a lost one	prison	Text	task-narratives/Narrative4Situation7.txt
222.241	1.989	rating_feeling	726	570	Recovery of a lost one	prison	Text	n/a
222.974	1.256	feeling_mouse_trajectory	726	570	Recovery of a lost one	prison	Text	n/a
226.262	2.438	rating_expectation	1094	535	Recovery of a lost one	prison	Text	n/a
227.646	1.055	expectation_mouse_trajectory	1094	535	Recovery of a lost one	prison	Text	n/a
231.324	38.534	narrative_presentation	n/a	n/a	Crimes of love	prison	Text	task-narratives/Narrative4Situation8.txt
269.858	1.522	rating_feeling	737	480	Crimes of love	prison	Text	n/a
270.575	0.805	feeling_mouse_trajectory	737	480	Crimes of love	prison	Text	n/a
273.879	1.187	rating_expectation	712	491	Crimes of love	prison	Text	n/a
274.212	0.854	expectation_mouse_trajectory	712	491	Crimes of love	prison	Text	n/a
282.944	12.391	narrative_presentation	n/a	n/a	Abduction	prison	Text	task-narratives/Narrative4Situation9.txt
295.335	1.718	rating_feeling	600	431	Abduction	prison	Text	n/a
296.001	1.051	feeling_mouse_trajectory	600	431	Abduction	prison	Text	n/a
299.352	1.201	rating_expectation	634	431	Abduction	prison	Text	n/a
299.752	0.801	expectation_mouse_trajectory	634	431	Abduction	prison	Text	n/a
309.42	32.165	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative3Situation1.txt
341.585	2.001	rating_feeling	662	423	Slaying of kin unrecognized	town	Text	n/a
342.385	1.201	feeling_mouse_trajectory	662	423	Slaying of kin unrecognized	town	Text	n/a
345.602	1.144	rating_expectation	686	474	Slaying of kin unrecognized	town	Text	n/a
345.969	0.777	expectation_mouse_trajectory	686	474	Slaying of kin unrecognized	town	Text	n/a
353.67	17.095	narrative_presentation	n/a	n/a	Erroneous judgement	town	Text	task-narratives/Narrative3Situation2.txt
370.765	2.384	rating_feeling	1137	567	Erroneous judgement	town	Text	n/a
371.531	1.618	feeling_mouse_trajectory	1137	567	Erroneous judgement	town	Text	n/a
374.78	1.417	rating_expectation	830	598	Erroneous judgement	town	Text	n/a
375.213	0.984	expectation_mouse_trajectory	830	598	Erroneous judgement	town	Text	n/a
380.847	10.391	narrative_presentation	n/a	n/a	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
391.238	1.693	rating_feeling	1113	583	Revolt	town	Text	n/a
392.371	0.56	feeling_mouse_trajectory	1113	583	Revolt	town	Text	n/a
395.254	1.292	rating_expectation	1105	517	Revolt	town	Text	n/a
395.62	0.925	expectation_mouse_trajectory	1105	517	Revolt	town	Text	n/a
400.321	28.147	narrative_presentation	n/a	n/a	The enigma	city	Text	task-narratives/Narrative3Situation4.txt
428.468	1.801	rating_feeling	803	548	The enigma	city	Text	n/a
429.401	0.868	feeling_mouse_trajectory	803	548	The enigma	city	Text	n/a
432.485	1.234	rating_expectation	773	518	The enigma	city	Text	n/a
432.802	0.917	expectation_mouse_trajectory	773	518	The enigma	city	Text	n/a
439.552	15.078	narrative_presentation	n/a	n/a	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
454.63	1.686	rating_feeling	749	529	Deliverance	city	Text	n/a
455.48	0.836	feeling_mouse_trajectory	749	529	Deliverance	city	Text	n/a
458.646	1.651	rating_expectation	1106	499	Deliverance	city	Text	n/a
458.946	1.351	expectation_mouse_trajectory	1106	499	Deliverance	city	Text	n/a
465.712	15.075	narrative_presentation	n/a	n/a	Remorse	city	Text	task-narratives/Narrative3Situation6.txt
480.787	1.976	rating_feeling	1140	530	Remorse	city	Text	n/a
481.804	0.96	feeling_mouse_trajectory	1140	530	Remorse	city	Text	n/a
484.804	2.458	rating_expectation	1069	565	Remorse	city	Text	n/a
485.337	1.925	expectation_mouse_trajectory	1069	565	Remorse	city	Text	n/a
492.872	36.85	narrative_presentation	n/a	n/a	Loss of loved one	forest	Text	task-narratives/Narrative3Situation7.txt
529.722	2.542	rating_feeling	649	478	Loss of loved one	forest	Text	n/a
531.239	1.025	feeling_mouse_trajectory	649	478	Loss of loved one	forest	Text	n/a
533.739	1.307	rating_expectation	699	474	Loss of loved one	forest	Text	n/a
534.156	0.89	expectation_mouse_trajectory	699	474	Loss of loved one	forest	Text	n/a
539.823	9.708	narrative_presentation	n/a	n/a	All sacrificed for passion	forest	Text	task-narratives/Narrative3Situation8.txt
549.531	1.751	rating_feeling	621	453	All sacrificed for passion	forest	Text	n/a
550.047	1.234	feeling_mouse_trajectory	621	453	All sacrificed for passion	forest	Text	n/a
553.547	1.401	rating_expectation	749	556	All sacrificed for passion	forest	Text	n/a
553.947	1.001	expectation_mouse_trajectory	749	556	All sacrificed for passion	forest	Text	n/a
558.613	27.485	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative3Situation9.txt
586.098	2.137	rating_feeling	658	445	Discovery of dishonour of loved one	forest	Text	n/a
586.714	1.521	feeling_mouse_trajectory	658	445	Discovery of dishonour of loved one	forest	Text	n/a
590.129	2.452	rating_expectation	598	428	Discovery of dishonour of loved one	forest	Text	n/a
590.996	1.586	expectation_mouse_trajectory	598	428	Discovery of dishonour of loved one	forest	Text	n/a
