onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.843	1.336	face	n/a	intensity	anger	female	African	old	task-faces/5Anger_Model3_1Female_3African_2Old.mp4
5.179	1.783	rating	0.5793	intensity	anger	female	African	old	n/a
5.895	1.067	rating_mouse_trajectory	0.5793	intensity	anger	female	African	old	n/a
7.164	1.316	face	n/a	intensity	anger	female	EA	old	task-faces/5Anger_Model3_1Female_2EA_2Old.mp4
8.48	1.178	rating	0.5388	intensity	anger	female	EA	old	n/a
9.08	0.578	rating_mouse_trajectory	0.5388	intensity	anger	female	EA	old	n/a
10.42	1.311	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
11.731	1.302	rating	0.2071	intensity	sad	male	WC	young	n/a
12.398	0.635	rating_mouse_trajectory	0.2071	intensity	sad	male	WC	young	n/a
14.66	1.306	face	n/a	intensity	anger	female	WC	young	task-faces/5Anger_Model5_1Female_1WC_1Young.mp4
15.966	1.473	rating	0.5227	intensity	anger	female	WC	young	n/a
16.483	0.956	rating_mouse_trajectory	0.5227	intensity	anger	female	WC	young	n/a
17.891	1.293	face	n/a	intensity	surprise	female	WC	young	task-faces/2Surprise_Model2_1Female_1WC_1Young.mp4
19.184	1.172	rating	0.3285	intensity	surprise	female	WC	young	n/a
19.784	0.572	rating_mouse_trajectory	0.3285	intensity	surprise	female	WC	young	n/a
25.127	2.043	face	n/a	intensity	pain	female	EA	old	task-faces/7Pain_Model3_1Female_2EA_2Old.mp4
27.17	1.685	rating	0.6137	intensity	pain	female	EA	old	n/a
27.653	1.202	rating_mouse_trajectory	0.6137	intensity	pain	female	EA	old	n/a
29.075	1.313	face	n/a	intensity	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
30.388	1.034	rating	0.5712	intensity	disgust	female	WC	old	n/a
30.805	0.618	rating_mouse_trajectory	0.5712	intensity	disgust	female	WC	old	n/a
32.292	1.314	face	n/a	intensity	happy	female	African	old	task-faces/1Happy_Model4_1Female_3African_2Old.mp4
33.606	1.402	rating	0.8301	intensity	happy	female	African	old	n/a
34.123	0.885	rating_mouse_trajectory	0.8301	intensity	happy	female	African	old	n/a
35.527	2.047	face	n/a	intensity	pain	male	African	young	task-faces/7Pain_Model4_2Male_3African_1Young.mp4
37.574	1.752	rating	0.6056	intensity	pain	male	African	young	n/a
37.874	1.452	rating_mouse_trajectory	0.6056	intensity	pain	male	African	young	n/a
39.493	1.316	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
40.809	1.685	rating	0.5712	intensity	happy	male	WC	young	n/a
41.509	0.985	rating_mouse_trajectory	0.5712	intensity	happy	male	WC	young	n/a
44.727	1.3	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model2_2Male_2EA_1Young.mp4
46.027	1.161	rating	0.5206	intensity	surprise	male	EA	young	n/a
46.577	0.611	rating_mouse_trajectory	0.5206	intensity	surprise	male	EA	young	n/a
48.951	1.311	face	n/a	intensity	surprise	male	EA	old	task-faces/2Surprise_Model1_2Male_2EA_2Old.mp4
50.262	1.102	rating	0.8483	intensity	surprise	male	EA	old	n/a
50.595	0.768	rating_mouse_trajectory	0.8483	intensity	surprise	male	EA	old	n/a
54.169	1.312	face	n/a	intensity	happy	male	African	young	task-faces/1Happy_Model5_2Male_3African_1Young.mp4
55.481	1.025	rating	0.8706	intensity	happy	male	African	young	n/a
55.764	0.741	rating_mouse_trajectory	0.8706	intensity	happy	male	African	young	n/a
58.405	2.044	face	n/a	intensity	pleasure	female	WC	old	task-faces/8Pleasure_Model1_1Female_1WC_2Old.mp4
60.449	1.023	rating	0.4984	intensity	pleasure	female	WC	old	n/a
60.999	0.473	rating_mouse_trajectory	0.4984	intensity	pleasure	female	WC	old	n/a
63.373	2.045	face	n/a	intensity	pleasure	male	EA	young	task-faces/8Pleasure_Model4_2Male_2EA_1Young.mp4
65.418	0.921	rating	0.5024	intensity	pleasure	male	EA	young	n/a
65.484	0.854	rating_mouse_trajectory	0.5024	intensity	pleasure	male	EA	young	n/a
68.327	2.043	face	n/a	intensity	pain	female	WC	old	task-faces/7Pain_Model5_1Female_1WC_2Old.mp4
70.37	1.119	rating	0.9434	intensity	pain	female	WC	old	n/a
70.736	0.752	rating_mouse_trajectory	0.9434	intensity	pain	female	WC	old	n/a
73.294	2.044	face	n/a	intensity	pain	female	EA	young	task-faces/7Pain_Model4_1Female_2EA_1Young.mp4
75.338	1.035	rating	0.286	intensity	pain	female	EA	young	n/a
75.721	0.652	rating_mouse_trajectory	0.286	intensity	pain	female	EA	young	n/a
78.26	2.046	face	n/a	intensity	pain	female	African	old	task-faces/7Pain_Model3_1Female_3African_2Old.mp4
80.307	1.535	rating	1.0	intensity	pain	female	African	old	n/a
80.657	1.185	rating_mouse_trajectory	1.0	intensity	pain	female	African	old	n/a
