onset	duration	trial_type	response_value	stim_file
2.766	105.975	video	n/a	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
110.609	1.827	rating_relevance	38.02	n/a
116.461	2.667	rating_happy	51.35	n/a
119.762	0.95	rating_sad	8.65	n/a
125.948	2.117	rating_afraid	0.94	n/a
131.633	2.783	rating_disgusted	11.77	n/a
135.268	1.405	rating_warm	47.5	n/a
140.653	1.77	rating_engaged	26.04	n/a
143.922	74.828	video	n/a	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
221.167	2.389	rating_relevance	24.79	n/a
227.136	3.338	rating_happy	35.73	n/a
231.754	2.936	rating_sad	8.85	n/a
237.123	3.283	rating_afraid	17.08	n/a
242.091	3.234	rating_disgusted	26.15	n/a
246.009	2.133	rating_warm	4.17	n/a
249.461	0.566	rating_engaged	7.08	n/a
253.926	196.914	video	n/a	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
454.354	3.482	rating_relevance	2.81	n/a
458.072	2.182	rating_happy	5.21	n/a
461.173	0.265	rating_sad	0.0	n/a
466.592	0.666	rating_afraid	0.0	n/a
471.76	0.815	rating_disgusted	0.0	n/a
476.745	0.782	rating_warm	3.33	n/a
481.647	0.665	rating_engaged	0.62	n/a
