onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.831	3.377	cue	n/a	n/a	mentalizing	remember	n/a
6.207	5.56	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
11.867	4.767	rating	52.52	Strong	mentalizing	remember	n/a
12.467	4.167	rating_mouse_trajectory	52.52	Strong	mentalizing	remember	n/a
17.093	5.507	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
22.671	1.784	rating	163.89	Strongest possible	mentalizing	remember	n/a
23.354	1.101	rating_mouse_trajectory	163.89	Strongest possible	mentalizing	remember	n/a
27.782	5.226	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
33.075	1.768	rating	19.88	Moderate	mentalizing	remember	n/a
33.325	1.518	rating_mouse_trajectory	19.88	Moderate	mentalizing	remember	n/a
38.127	3.124	cue	n/a	n/a	similarity	n/a	n/a
41.251	6.196	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-08_content-dancewithdeath.mp4
47.514	2.019	rating	23.89	Moderate	similarity	n/a	n/a
48.164	1.369	rating_mouse_trajectory	23.89	Moderate	similarity	n/a	n/a
52.59	5.794	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-16_content-huggingpets.mp4
58.468	2.001	rating	94.4	Very strong	similarity	n/a	n/a
58.668	1.801	rating_mouse_trajectory	94.4	Very strong	similarity	n/a	n/a
63.582	5.301	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
68.938	1.078	rating	111.61	Strongest possible	similarity	n/a	n/a
69.288	0.728	rating_mouse_trajectory	111.61	Strongest possible	similarity	n/a	n/a
73.973	3.192	cue	n/a	n/a	mentalizing	danger	n/a
77.166	5.117	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
82.343	2.057	rating	173.55	Strongest possible	mentalizing	danger	n/a
83.31	1.09	rating_mouse_trajectory	173.55	Strongest possible	mentalizing	danger	n/a
87.458	6.341	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
93.864	1.435	rating	168.84	Strongest possible	mentalizing	danger	n/a
94.264	1.035	rating_mouse_trajectory	168.84	Strongest possible	mentalizing	danger	n/a
98.948	5.303	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
104.318	2.051	rating	60.56	Strong	mentalizing	danger	n/a
104.585	1.784	rating_mouse_trajectory	60.56	Strong	mentalizing	danger	n/a
109.336	3.151	cue	n/a	n/a	similarity	n/a	n/a
112.487	5.329	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-18_content-angrygrandpa.mp4
117.873	2.459	rating	29.74	Strong	similarity	n/a	n/a
118.49	1.843	rating_mouse_trajectory	29.74	Strong	similarity	n/a	n/a
122.981	5.568	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-20_content-cupstacking.mp4
128.61	1.289	rating	175.03	Strongest possible	similarity	n/a	n/a
128.943	0.955	rating_mouse_trajectory	175.03	Strongest possible	similarity	n/a	n/a
133.73	4.085	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-05_content-parkour.mp4
137.88	2.052	rating	27.03	Moderate	similarity	n/a	n/a
138.564	1.369	rating_mouse_trajectory	27.03	Moderate	similarity	n/a	n/a
142.915	3.116	cue	n/a	n/a	likeability	n/a	n/a
146.032	5.8	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-16_content-huggingpets.mp4
151.885	1.251	rating	66.01	Very strong	likeability	n/a	n/a
152.085	1.051	rating_mouse_trajectory	66.01	Very strong	likeability	n/a	n/a
156.981	5.192	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-09_content-knifegame.mp4
162.223	2.151	rating	10.18	Moderate	likeability	n/a	n/a
162.823	1.551	rating_mouse_trajectory	10.18	Moderate	likeability	n/a	n/a
167.328	6.838	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-04_content-unefille.mp4
174.227	1.155	rating	8.55	Weak	likeability	n/a	n/a
174.66	0.722	rating_mouse_trajectory	8.55	Weak	likeability	n/a	n/a
179.262	3.149	cue	n/a	n/a	mentalizing	tired	n/a
182.411	5.554	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-20_content-cupstacking.mp4
188.032	2.351	rating	6.57	Weak	mentalizing	tired	n/a
189.349	1.034	rating_mouse_trajectory	6.57	Weak	mentalizing	tired	n/a
193.124	5.011	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-12_content-photography.mp4
198.202	2.371	rating	55.11	Strong	mentalizing	tired	n/a
198.536	2.038	rating_mouse_trajectory	55.11	Strong	mentalizing	tired	n/a
203.286	6.196	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-08_content-dancewithdeath.mp4
209.54	2.842	rating	30.44	Strong	mentalizing	tired	n/a
210.073	2.308	rating_mouse_trajectory	30.44	Strong	mentalizing	tired	n/a
214.575	3.15	cue	n/a	n/a	likeability	n/a	n/a
217.726	5.57	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-20_content-cupstacking.mp4
223.362	1.187	rating	171.76	Strongest possible	likeability	n/a	n/a
223.578	0.97	rating_mouse_trajectory	171.76	Strongest possible	likeability	n/a	n/a
228.496	5.12	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
233.682	1.918	rating	27.8	Moderate	likeability	n/a	n/a
234.065	1.534	rating_mouse_trajectory	27.8	Moderate	likeability	n/a	n/a
238.777	6.193	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-08_content-dancewithdeath.mp4
245.036	3.085	rating	33.47	Strong	likeability	n/a	n/a
245.736	2.385	rating_mouse_trajectory	33.47	Strong	likeability	n/a	n/a
250.072	3.145	cue	n/a	n/a	mentalizing	heights	n/a
253.216	5.015	video	n/a	n/a	mentalizing	heights	task-shortvideos/ses-03_run-01_order-21_content-iceblock.mp4
258.291	2.524	rating	11.58	Moderate	mentalizing	heights	n/a
259.091	1.724	rating_mouse_trajectory	11.58	Moderate	mentalizing	heights	n/a
263.392	5.19	video	n/a	n/a	mentalizing	heights	task-shortvideos/ses-03_run-01_order-09_content-knifegame.mp4
268.645	2.753	rating	5.07	Weak	mentalizing	heights	n/a
269.745	1.653	rating_mouse_trajectory	5.07	Weak	mentalizing	heights	n/a
273.742	5.841	video	n/a	n/a	mentalizing	heights	task-shortvideos/ses-03_run-01_order-03_content-bestfriendsweating.mp4
279.649	1.534	rating	3.04	Weak	mentalizing	heights	n/a
280.099	1.084	rating_mouse_trajectory	3.04	Weak	mentalizing	heights	n/a
284.684	3.138	cue	n/a	n/a	similarity	n/a	n/a
287.822	5.182	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-09_content-knifegame.mp4
293.071	0.967	rating	0.0	No sensation	similarity	n/a	n/a
293.354	0.684	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
