onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	participant_response	trial_index
114.559	0.549	posner	target_response	correct	right	left	left	21
120.628	0.2	posner	invalid_cue	correct	right	n/a	n/a	22
120.828	0.623	posner	target_response	correct	right	left	left	22
123.796	0.2	posner	valid_cue	correct	left	n/a	n/a	23
123.996	0.52	posner	target_response	correct	left	left	left	23
131.265	0.2	posner	valid_cue	correct	right	n/a	n/a	24
131.465	0.502	posner	target_response	correct	right	right	right	24
134.533	0.2	posner	valid_cue	correct	left	n/a	n/a	25
134.733	0.501	posner	target_response	correct	left	left	left	25
138.001	0.2	posner	valid_cue	correct	left	n/a	n/a	26
138.201	0.466	posner	target_response	correct	left	left	left	26
142.569	0.2	posner	valid_cue	correct	left	n/a	n/a	27
142.769	0.384	posner	target_response	correct	left	left	left	27
146.221	0.2	posner	valid_cue	correct	right	n/a	n/a	28
146.421	0.514	posner	target_response	correct	right	right	right	28
153.29	0.2	posner	invalid_cue	correct	left	n/a	n/a	29
153.49	0.564	posner	target_response	correct	left	right	right	29
158.058	0.2	posner	invalid_cue	correct	right	n/a	n/a	30
158.258	0.444	posner	target_response	correct	right	left	left	30
161.526	0.2	posner	valid_cue	correct	left	n/a	n/a	31
161.726	0.406	posner	target_response	correct	left	left	left	31
164.594	0.2	posner	invalid_cue	correct	right	n/a	n/a	32
164.794	0.471	posner	target_response	correct	right	left	left	32
167.662	0.2	posner	valid_cue	correct	right	n/a	n/a	33
167.862	0.525	posner	target_response	correct	right	right	right	33
170.73	0.2	posner	invalid_cue	correct	right	n/a	n/a	34
170.93	0.471	posner	target_response	correct	right	left	left	34
176.498	0.2	posner	invalid_cue	correct	left	n/a	n/a	35
176.699	0.569	posner	target_response	correct	left	right	right	35
183.968	0.2	posner	valid_cue	correct	left	n/a	n/a	36
184.168	0.431	posner	target_response	correct	left	left	left	36
187.036	0.2	posner	valid_cue	correct	left	n/a	n/a	37
187.236	0.541	posner	target_response	correct	left	left	left	37
194.088	0.2	posner	valid_cue	correct	right	n/a	n/a	38
194.288	0.524	posner	target_response	correct	right	right	right	38
197.556	0.2	posner	valid_cue	correct	right	n/a	n/a	39
197.756	0.436	posner	target_response	correct	right	right	right	39
200.724	0.2	posner	invalid_cue	correct	right	n/a	n/a	40
200.924	0.525	posner	target_response	correct	right	left	left	40
204.192	0.2	posner	valid_cue	correct	left	n/a	n/a	41
204.392	0.436	posner	target_response	correct	left	left	left	41
211.662	0.2	posner	invalid_cue	correct	right	n/a	n/a	42
211.862	0.52	posner	target_response	correct	right	left	left	42
214.813	0.2	posner	invalid_cue	correct	left	n/a	n/a	43
215.013	0.551	posner	target_response	correct	left	right	right	43
217.781	0.2	posner	invalid_cue	correct	right	n/a	n/a	44
217.981	0.472	posner	target_response	correct	right	left	left	44
225.25	0.2	posner	valid_cue	correct	right	n/a	n/a	45
225.45	0.578	posner	target_response	correct	right	right	right	45
229.018	0.2	posner	invalid_cue	correct	left	n/a	n/a	46
229.218	0.607	posner	target_response	correct	left	right	right	46
232.786	0.2	posner	invalid_cue	correct	right	n/a	n/a	47
232.986	0.505	posner	target_response	correct	right	left	left	47
236.454	0.2	posner	invalid_cue	correct	left	n/a	n/a	48
236.654	0.558	posner	target_response	correct	left	right	right	48
239.522	0.2	posner	valid_cue	correct	right	n/a	n/a	49
239.722	0.527	posner	target_response	correct	right	right	right	49
243.19	0.2	posner	valid_cue	correct	left	n/a	n/a	50
243.39	0.466	posner	target_response	correct	left	left	left	50
247.258	0.2	posner	invalid_cue	correct	left	n/a	n/a	51
247.458	0.446	posner	target_response	correct	left	right	right	51
250.726	0.2	posner	invalid_cue	correct	right	n/a	n/a	52
250.926	0.543	posner	target_response	correct	right	left	left	52
258.196	0.2	posner	invalid_cue	correct	left	n/a	n/a	53
258.396	0.501	posner	target_response	correct	left	right	right	53
264.565	0.2	posner	invalid_cue	correct	right	n/a	n/a	54
264.765	0.456	posner	target_response	correct	right	left	left	54
271.634	0.2	posner	invalid_cue	correct	left	n/a	n/a	55
271.834	0.537	posner	target_response	correct	left	right	right	55
275.302	0.2	posner	valid_cue	correct	right	n/a	n/a	56
275.502	0.492	posner	target_response	correct	right	right	right	56
282.671	0.2	posner	valid_cue	correct	right	n/a	n/a	57
282.872	0.376	posner	target_response	correct	right	right	right	57
285.939	0.2	posner	valid_cue	correct	left	n/a	n/a	58
286.139	0.499	posner	target_response	correct	left	left	left	58
294.809	0.2	posner	invalid_cue	correct	right	n/a	n/a	59
295.009	0.487	posner	target_response	correct	right	left	left	59
299.378	0.2	posner	invalid_cue	correct	left	n/a	n/a	60
299.578	0.465	posner	target_response	correct	left	right	right	60
306.647	0.2	posner	valid_cue	correct	right	n/a	n/a	61
306.847	0.418	posner	target_response	correct	right	right	right	61
313.816	0.2	posner	valid_cue	correct	right	n/a	n/a	62
314.016	0.446	posner	target_response	correct	right	right	right	62
317.684	0.2	posner	valid_cue	correct	left	n/a	n/a	63
317.885	0.561	posner	target_response	correct	left	left	left	63
325.154	0.2	posner	valid_cue	correct	left	n/a	n/a	64
325.354	0.437	posner	target_response	correct	left	left	left	64
328.822	0.2	posner	valid_cue	correct	left	n/a	n/a	65
329.022	0.52	posner	target_response	correct	left	left	left	65
333.19	0.2	posner	valid_cue	correct	right	n/a	n/a	66
333.39	0.439	posner	target_response	correct	right	right	right	66
336.658	0.2	posner	valid_cue	correct	left	n/a	n/a	67
336.858	0.422	posner	target_response	correct	left	left	left	67
345.028	0.2	posner	valid_cue	correct	left	n/a	n/a	68
345.228	0.6	posner	target_response	correct	left	left	left	68
348.096	0.2	posner	valid_cue	correct	right	n/a	n/a	69
348.296	0.461	posner	target_response	correct	right	right	right	69
353.064	0.2	posner	invalid_cue	correct	left	n/a	n/a	70
353.264	0.517	posner	target_response	correct	left	right	right	70
358.933	0.2	posner	invalid_cue	correct	right	n/a	n/a	71
359.133	0.523	posner	target_response	correct	right	left	left	71
366.403	0.2	posner	invalid_cue	correct	left	n/a	n/a	72
366.603	0.489	posner	target_response	correct	left	right	right	72
369.47	0.2	posner	invalid_cue	correct	left	n/a	n/a	73
369.671	0.503	posner	target_response	correct	left	right	right	73
372.838	0.2	posner	invalid_cue	correct	left	n/a	n/a	74
373.038	0.496	posner	target_response	correct	left	right	right	74
380.308	0.2	posner	valid_cue	correct	right	n/a	n/a	75
380.508	0.46	posner	target_response	correct	right	right	right	75
387.777	0.2	posner	valid_cue	correct	right	n/a	n/a	76
387.977	0.452	posner	target_response	correct	right	right	right	76
390.845	0.2	posner	valid_cue	correct	right	n/a	n/a	77
391.045	0.608	posner	target_response	correct	right	right	right	77
397.914	0.2	posner	valid_cue	correct	left	n/a	n/a	78
398.114	0.526	posner	target_response	correct	left	left	left	78
401.983	0.2	posner	invalid_cue	correct	left	n/a	n/a	79
402.183	0.544	posner	target_response	correct	left	right	right	79
409.452	0.2	posner	valid_cue	correct	left	n/a	n/a	80
409.652	0.475	posner	target_response	correct	left	left	left	80
415.521	0.2	posner	valid_cue	correct	left	n/a	n/a	81
415.721	0.739	posner	target_response	correct	left	left	left	81
419.189	0.2	posner	valid_cue	correct	right	n/a	n/a	82
419.389	0.502	posner	target_response	correct	right	right	right	82
422.457	0.2	posner	valid_cue	correct	right	n/a	n/a	83
422.657	0.416	posner	target_response	correct	right	right	right	83
429.626	0.2	posner	invalid_cue	correct	right	n/a	n/a	84
429.826	0.621	posner	target_response	correct	right	left	left	84
437.096	0.2	posner	valid_cue	correct	left	n/a	n/a	85
437.296	0.461	posner	target_response	correct	left	left	left	85
444.565	0.2	posner	invalid_cue	correct	right	n/a	n/a	86
444.765	0.598	posner	target_response	correct	right	left	left	86
449.434	0.2	posner	valid_cue	correct	right	n/a	n/a	87
449.634	0.457	posner	target_response	correct	right	right	right	87
452.501	0.2	posner	valid_cue	correct	left	n/a	n/a	88
452.702	0.591	posner	target_response	correct	left	left	left	88
455.669	0.2	posner	valid_cue	correct	right	n/a	n/a	89
455.869	0.65	posner	target_response	correct	right	right	right	89
463.022	0.2	posner	invalid_cue	correct	left	n/a	n/a	90
463.222	0.542	posner	target_response	correct	left	right	right	90
466.09	0.2	posner	valid_cue	correct	right	n/a	n/a	91
466.29	0.493	posner	target_response	correct	right	right	right	91
469.058	0.2	posner	invalid_cue	correct	right	n/a	n/a	92
469.258	0.489	posner	target_response	correct	right	left	left	92
472.909	0.2	posner	invalid_cue	correct	left	n/a	n/a	93
473.109	0.504	posner	target_response	correct	left	right	right	93
475.977	0.2	posner	invalid_cue	correct	left	n/a	n/a	94
476.177	0.548	posner	target_response	correct	left	right	right	94
483.146	0.2	posner	invalid_cue	correct	right	n/a	n/a	95
483.346	0.551	posner	target_response	correct	right	left	left	95
487.715	0.2	posner	invalid_cue	correct	right	n/a	n/a	96
487.915	0.553	posner	target_response	correct	right	left	left	96
491.183	0.2	posner	valid_cue	correct	right	n/a	n/a	97
491.383	0.5	posner	target_response	correct	right	right	right	97
497.151	0.2	posner	valid_cue	correct	left	n/a	n/a	98
497.351	0.44	posner	target_response	correct	left	left	left	98
500.319	0.2	posner	invalid_cue	correct	left	n/a	n/a	99
500.519	0.539	posner	target_response	correct	left	right	right	99
507.789	0.2	posner	valid_cue	correct	right	n/a	n/a	100
507.989	0.494	posner	target_response	correct	right	right	right	100
512.557	0.2	posner	valid_cue	correct	left	n/a	n/a	101
512.757	0.421	posner	target_response	correct	left	left	left	101
516.025	0.2	posner	invalid_cue	correct	right	n/a	n/a	102
516.225	0.567	posner	target_response	correct	right	left	left	102
519.293	0.2	posner	invalid_cue	correct	left	n/a	n/a	103
519.493	0.543	posner	target_response	correct	left	right	right	103
522.661	0.2	posner	valid_cue	correct	right	n/a	n/a	104
522.861	0.458	posner	target_response	correct	right	right	right	104
526.429	0.2	posner	invalid_cue	correct	right	n/a	n/a	105
526.629	0.594	posner	target_response	correct	right	left	left	105
535.499	0.2	posner	invalid_cue	correct	right	n/a	n/a	106
535.699	0.72	posner	target_response	correct	right	left	left	106
538.967	0.2	posner	invalid_cue	correct	right	n/a	n/a	107
539.167	0.515	posner	target_response	correct	right	left	left	107
542.435	0.2	posner	valid_cue	correct	right	n/a	n/a	108
542.635	0.612	posner	target_response	correct	right	right	right	108
549.804	0.2	posner	invalid_cue	correct	left	n/a	n/a	109
550.004	0.525	posner	target_response	correct	left	right	right	109
553.272	0.2	posner	invalid_cue	correct	right	n/a	n/a	110
553.472	0.528	posner	target_response	correct	right	left	left	110
558.141	0.2	posner	invalid_cue	correct	left	n/a	n/a	111
558.341	0.493	posner	target_response	correct	left	right	right	111
567.211	0.2	posner	invalid_cue	correct	left	n/a	n/a	112
567.411	0.472	posner	target_response	correct	left	right	right	112
571.379	0.2	posner	invalid_cue	correct	left	n/a	n/a	113
571.579	0.499	posner	target_response	correct	left	right	right	113
578.849	0.2	posner	valid_cue	correct	left	n/a	n/a	114
579.049	0.497	posner	target_response	correct	left	left	left	114
582.216	0.2	posner	invalid_cue	correct	right	n/a	n/a	115
582.417	0.472	posner	target_response	correct	right	left	left	115
585.384	0.2	posner	invalid_cue	correct	right	n/a	n/a	116
585.584	0.433	posner	target_response	correct	right	left	left	116
589.152	0.2	posner	invalid_cue	correct	left	n/a	n/a	117
589.352	0.525	posner	target_response	correct	left	right	right	117
592.62	0.2	posner	valid_cue	correct	right	n/a	n/a	118
592.82	0.479	posner	target_response	correct	right	right	right	118
595.588	0.2	posner	valid_cue	correct	left	n/a	n/a	119
595.788	0.692	posner	target_response	correct	left	left	left	119
598.956	0.2	posner	invalid_cue	correct	left	n/a	n/a	120
599.156	0.512	posner	target_response	correct	left	right	right	120
