onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
8.052	0.2	posner	valid_cue	correct	left	n/a	n/a	1
8.268	0.548	posner	target_response	correct	left	left	left	1
16.655	0.2	posner	valid_cue	correct	right	n/a	n/a	2
16.855	0.611	posner	target_response	correct	right	right	right	2
20.223	0.2	posner	invalid_cue	correct	right	n/a	n/a	3
20.423	0.636	posner	target_response	correct	right	left	left	3
23.691	0.2	posner	invalid_cue	correct	left	n/a	n/a	4
23.891	0.56	posner	target_response	correct	left	right	right	4
27.059	0.2	posner	valid_cue	correct	left	n/a	n/a	5
27.259	0.547	posner	target_response	correct	left	left	left	5
30.126	0.2	posner	invalid_cue	correct	right	n/a	n/a	6
30.327	0.622	posner	target_response	correct	right	left	left	6
33.394	0.2	posner	invalid_cue	correct	right	n/a	n/a	7
33.594	0.57	posner	target_response	correct	right	left	left	7
39.463	0.2	posner	valid_cue	correct	left	n/a	n/a	8
39.663	0.483	posner	target_response	correct	left	left	left	8
49.634	0.2	posner	valid_cue	correct	left	n/a	n/a	9
49.834	0.595	posner	target_response	correct	left	left	left	9
59.104	0.2	posner	valid_cue	correct	left	n/a	n/a	10
59.304	0.442	posner	target_response	correct	left	left	left	10
63.172	0.2	posner	invalid_cue	correct	right	n/a	n/a	11
63.372	0.564	posner	target_response	correct	right	left	left	11
66.94	0.2	posner	valid_cue	correct	left	n/a	n/a	12
67.14	0.432	posner	target_response	correct	left	left	left	12
70.708	0.2	posner	valid_cue	correct	left	n/a	n/a	13
70.908	0.502	posner	target_response	correct	left	left	left	13
78.178	0.2	posner	invalid_cue	correct	left	n/a	n/a	14
78.378	0.577	posner	target_response	correct	left	right	right	14
81.646	0.2	posner	valid_cue	correct	right	n/a	n/a	15
81.846	0.58	posner	target_response	correct	right	right	right	15
84.613	0.2	posner	valid_cue	correct	left	n/a	n/a	16
84.814	0.426	posner	target_response	correct	left	left	left	16
87.681	0.2	posner	invalid_cue	correct	left	n/a	n/a	17
87.881	0.529	posner	target_response	correct	left	right	right	17
91.649	0.2	posner	valid_cue	correct	left	n/a	n/a	18
91.85	0.612	posner	target_response	correct	left	left	left	18
94.917	0.2	posner	invalid_cue	correct	right	n/a	n/a	19
95.117	0.595	posner	target_response	correct	right	left	left	19
102.387	0.2	posner	valid_cue	correct	right	n/a	n/a	20
102.587	0.597	posner	target_response	correct	right	right	right	20
106.055	0.2	posner	valid_cue	correct	left	n/a	n/a	21
106.255	0.41	posner	target_response	correct	left	left	left	21
109.623	0.2	posner	valid_cue	correct	left	n/a	n/a	22
109.823	0.512	posner	target_response	correct	left	left	left	22
112.991	0.2	posner	valid_cue	correct	right	n/a	n/a	23
113.191	0.472	posner	target_response	correct	right	right	right	23
117.059	0.2	posner	valid_cue	correct	left	n/a	n/a	24
117.259	0.469	posner	target_response	correct	left	left	left	24
120.127	0.2	posner	invalid_cue	correct	left	n/a	n/a	25
120.327	0.498	posner	target_response	correct	left	right	right	25
123.395	0.2	posner	valid_cue	correct	right	n/a	n/a	26
123.595	0.554	posner	target_response	correct	right	right	right	26
130.864	0.2	posner	invalid_cue	correct	right	n/a	n/a	27
131.064	0.47	posner	target_response	correct	right	left	left	27
136.833	0.2	posner	valid_cue	correct	left	n/a	n/a	28
137.033	0.425	posner	target_response	correct	left	left	left	28
146.403	0.2	posner	invalid_cue	correct	left	n/a	n/a	29
146.603	0.552	posner	target_response	correct	left	right	right	29
149.571	0.2	posner	valid_cue	correct	right	n/a	n/a	30
149.771	0.468	posner	target_response	correct	right	right	right	30
157.04	0.2	posner	valid_cue	correct	right	n/a	n/a	31
157.241	0.469	posner	target_response	correct	right	right	right	31
160.809	0.2	posner	invalid_cue	correct	left	n/a	n/a	32
161.009	0.503	posner	target_response	correct	left	right	right	32
168.278	0.2	posner	valid_cue	correct	left	n/a	n/a	33
168.478	0.447	posner	target_response	correct	left	left	left	33
175.747	0.2	posner	valid_cue	correct	right	n/a	n/a	34
175.948	0.448	posner	target_response	correct	right	right	right	34
182.417	0.2	posner	invalid_cue	correct	left	n/a	n/a	35
182.617	0.515	posner	target_response	correct	left	right	right	35
185.985	0.2	posner	invalid_cue	correct	right	n/a	n/a	36
186.185	0.502	posner	target_response	correct	right	left	left	36
189.953	0.2	posner	invalid_cue	correct	left	n/a	n/a	37
190.153	0.525	posner	target_response	correct	left	right	right	37
197.422	0.2	posner	valid_cue	correct	right	n/a	n/a	38
197.622	0.475	posner	target_response	correct	right	right	right	38
200.89	0.2	posner	invalid_cue	correct	right	n/a	n/a	39
201.09	0.491	posner	target_response	correct	right	left	left	39
204.158	0.2	posner	valid_cue	correct	right	n/a	n/a	40
204.358	0.474	posner	target_response	correct	right	right	right	40
211.628	0.2	posner	valid_cue	correct	right	n/a	n/a	41
211.828	0.489	posner	target_response	correct	right	right	right	41
215.696	0.2	posner	valid_cue	correct	left	n/a	n/a	42
215.896	0.335	posner	target_response	correct	left	left	left	42
219.664	0.2	posner	valid_cue	correct	left	n/a	n/a	43
219.864	0.395	posner	target_response	correct	left	left	left	43
226.733	0.2	posner	invalid_cue	correct	right	n/a	n/a	44
226.933	0.462	posner	target_response	correct	right	left	left	44
230.201	0.2	posner	invalid_cue	correct	right	n/a	n/a	45
230.401	0.517	posner	target_response	correct	right	left	left	45
240.372	0.2	posner	invalid_cue	correct	left	n/a	n/a	46
240.572	0.549	posner	target_response	correct	left	right	right	46
246.641	0.2	posner	valid_cue	correct	left	n/a	n/a	47
246.841	0.405	posner	target_response	correct	left	left	left	47
250.409	0.2	posner	valid_cue	correct	left	n/a	n/a	48
250.609	0.46	posner	target_response	correct	left	left	left	48
254.377	0.2	posner	invalid_cue	correct	left	n/a	n/a	49
254.577	0.55	posner	target_response	correct	left	right	right	49
259.645	0.2	posner	invalid_cue	correct	left	n/a	n/a	50
259.845	0.59	posner	target_response	correct	left	right	right	50
263.914	0.2	posner	invalid_cue	correct	right	n/a	n/a	51
264.114	0.46	posner	target_response	correct	right	left	left	51
267.182	0.2	posner	valid_cue	correct	right	n/a	n/a	52
267.382	0.515	posner	target_response	correct	right	right	right	52
272.25	0.2	posner	invalid_cue	correct	right	n/a	n/a	53
272.45	0.479	posner	target_response	correct	right	left	left	53
275.518	0.2	posner	invalid_cue	correct	right	n/a	n/a	54
275.718	0.543	posner	target_response	correct	right	left	left	54
282.987	0.2	posner	invalid_cue	correct	left	n/a	n/a	55
283.188	0.517	posner	target_response	correct	left	right	right	55
288.256	0.2	posner	valid_cue	correct	right	n/a	n/a	56
288.456	0.572	posner	target_response	correct	right	right	right	56
294.725	0.2	posner	invalid_cue	correct	left	n/a	n/a	57
294.925	0.534	posner	target_response	correct	left	right	right	57
298.393	0.2	posner	invalid_cue	correct	right	n/a	n/a	58
298.593	0.431	posner	target_response	correct	right	left	left	58
301.561	0.2	posner	valid_cue	correct	left	n/a	n/a	59
301.761	0.411	posner	target_response	correct	left	left	left	59
304.529	0.2	posner	invalid_cue	correct	right	n/a	n/a	60
304.729	0.447	posner	target_response	correct	right	left	left	60
310.098	0.2	posner	invalid_cue	correct	left	n/a	n/a	61
310.298	0.525	posner	target_response	correct	left	right	right	61
317.567	0.2	posner	valid_cue	correct	right	n/a	n/a	62
317.767	0.485	posner	target_response	correct	right	right	right	62
321.135	0.2	posner	valid_cue	correct	right	n/a	n/a	63
321.335	0.473	posner	target_response	correct	right	right	right	63
328.504	0.2	posner	invalid_cue	correct	left	n/a	n/a	64
328.704	0.52	posner	target_response	correct	left	right	right	64
332.573	0.2	posner	invalid_cue	correct	right	n/a	n/a	65
332.773	0.56	posner	target_response	correct	right	left	left	65
339.042	0.2	posner	invalid_cue	correct	right	n/a	n/a	66
339.242	0.454	posner	target_response	correct	right	left	left	66
343.21	0.2	posner	invalid_cue	correct	left	n/a	n/a	67
343.41	0.538	posner	target_response	correct	left	right	right	67
346.778	0.2	posner	invalid_cue	correct	left	n/a	n/a	68
346.978	0.54	posner	target_response	correct	left	right	right	68
351.846	0.2	posner	invalid_cue	correct	left	n/a	n/a	69
352.047	0.479	posner	target_response	correct	left	right	right	69
357.815	0.2	posner	valid_cue	correct	left	n/a	n/a	70
358.015	0.563	posner	target_response	correct	left	left	left	70
364.284	0.2	posner	invalid_cue	correct	left	n/a	n/a	71
364.485	0.451	posner	target_response	correct	left	right	right	71
367.752	0.2	posner	valid_cue	correct	left	n/a	n/a	72
367.952	0.411	posner	target_response	correct	left	left	left	72
371.12	0.2	posner	valid_cue	correct	left	n/a	n/a	73
371.32	0.395	posner	target_response	correct	left	left	left	73
374.188	0.2	posner	valid_cue	correct	right	n/a	n/a	74
374.388	0.4	posner	target_response	correct	right	right	right	74
380.357	0.2	posner	valid_cue	correct	left	n/a	n/a	75
380.557	0.355	posner	target_response	correct	left	left	left	75
387.827	0.2	posner	invalid_cue	correct	left	n/a	n/a	76
388.027	0.484	posner	target_response	correct	left	right	right	76
393.195	0.2	posner	invalid_cue	correct	right	n/a	n/a	77
393.395	0.464	posner	target_response	correct	right	left	left	77
397.564	0.2	posner	valid_cue	correct	right	n/a	n/a	78
397.764	0.394	posner	target_response	correct	right	right	right	78
400.931	0.2	posner	valid_cue	correct	left	n/a	n/a	79
401.132	0.41	posner	target_response	correct	left	left	left	79
406.8	0.2	posner	valid_cue	correct	right	n/a	n/a	80
407.0	0.452	posner	target_response	correct	right	right	right	80
410.268	0.2	posner	valid_cue	correct	right	n/a	n/a	81
410.468	0.401	posner	target_response	correct	right	right	right	81
414.136	0.2	posner	invalid_cue	correct	left	n/a	n/a	82
414.336	0.523	posner	target_response	correct	left	right	right	82
417.404	0.2	posner	invalid_cue	correct	left	n/a	n/a	83
417.604	0.528	posner	target_response	correct	left	right	right	83
421.372	0.2	posner	valid_cue	correct	left	n/a	n/a	84
421.572	0.496	posner	target_response	correct	left	left	left	84
425.341	0.2	posner	invalid_cue	correct	right	n/a	n/a	85
425.541	0.477	posner	target_response	correct	right	left	left	85
428.808	0.2	posner	valid_cue	correct	left	n/a	n/a	86
429.009	0.47	posner	target_response	correct	left	left	left	86
432.176	0.2	posner	invalid_cue	correct	left	n/a	n/a	87
432.376	0.523	posner	target_response	correct	left	right	right	87
440.446	0.2	posner	valid_cue	correct	left	n/a	n/a	88
440.646	0.472	posner	target_response	correct	left	left	left	88
444.214	0.2	posner	invalid_cue	correct	right	n/a	n/a	89
444.414	0.533	posner	target_response	correct	right	left	left	89
450.883	0.2	posner	valid_cue	correct	right	n/a	n/a	90
451.083	0.634	posner	target_response	correct	right	right	right	90
456.752	0.2	posner	valid_cue	correct	right	n/a	n/a	91
456.952	0.549	posner	target_response	correct	right	right	right	91
466.923	0.2	posner	invalid_cue	correct	right	n/a	n/a	92
467.123	0.428	posner	target_response	correct	right	left	left	92
474.392	0.2	posner	invalid_cue	correct	right	n/a	n/a	93
474.592	0.524	posner	target_response	correct	right	left	left	93
477.46	0.2	posner	valid_cue	correct	right	n/a	n/a	94
477.66	0.48	posner	target_response	correct	right	right	right	94
480.428	0.2	posner	valid_cue	correct	right	n/a	n/a	95
480.628	0.492	posner	target_response	correct	right	right	right	95
