onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.85	1.318	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
5.168	1.869	rating	0.1019	sex	disgust	female	African	old	n/a
6.418	0.619	rating_mouse_trajectory	0.1019	sex	disgust	female	African	old	n/a
7.16	1.31	face	n/a	sex	disgust	male	WC	old	task-faces/4Disgust_Model2_2Male_1WC_2Old.mp4
8.47	0.786	rating	0.019	sex	disgust	male	WC	old	n/a
8.786	0.469	rating_mouse_trajectory	0.019	sex	disgust	male	WC	old	n/a
10.403	1.301	face	n/a	sex	fear	male	African	old	task-faces/3Fear_Model1_2Male_3African_2Old.mp4
11.704	0.768	rating	0.0	sex	fear	male	African	old	n/a
12.054	0.418	rating_mouse_trajectory	0.0	sex	fear	male	African	old	n/a
14.628	2.045	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
16.673	0.741	rating	0.2031	sex	pleasure	male	EA	old	n/a
17.023	0.391	rating_mouse_trajectory	0.2031	sex	pleasure	male	EA	old	n/a
18.602	1.322	face	n/a	sex	sad	male	WC	old	task-faces/6Sad_Model2_2Male_1WC_2Old.mp4
19.924	0.99	rating	0.0736	sex	sad	male	WC	old	n/a
20.524	0.39	rating_mouse_trajectory	0.0736	sex	sad	male	WC	old	n/a
25.869	1.308	face	n/a	sex	fear	male	EA	young	task-faces/3Fear_Model4_2Male_2EA_1Young.mp4
27.177	1.071	rating	0.5267	sex	fear	male	EA	young	n/a
27.643	0.604	rating_mouse_trajectory	0.5267	sex	fear	male	EA	young	n/a
29.1	1.312	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
30.411	1.053	rating	0.0	sex	disgust	male	EA	young	n/a
30.878	0.586	rating_mouse_trajectory	0.0	sex	disgust	male	EA	young	n/a
32.316	1.313	face	n/a	sex	fear	female	EA	young	task-faces/3Fear_Model1_1Female_2EA_1Young.mp4
33.629	1.802	rating	0.5651	sex	fear	female	EA	young	n/a
34.579	0.852	rating_mouse_trajectory	0.5651	sex	fear	female	EA	young	n/a
35.533	1.314	face	n/a	sex	happy	female	EA	old	task-faces/1Happy_Model3_1Female_2EA_2Old.mp4
36.847	0.718	rating	0.0231	sex	happy	female	EA	old	n/a
37.147	0.418	rating_mouse_trajectory	0.0231	sex	happy	female	EA	old	n/a
38.77	1.312	face	n/a	sex	surprise	male	African	young	task-faces/2Surprise_Model5_2Male_3African_1Young.mp4
40.081	0.852	rating	0.0453	sex	surprise	male	African	young	n/a
40.465	0.468	rating_mouse_trajectory	0.0453	sex	surprise	male	African	young	n/a
44.003	2.047	face	n/a	sex	pleasure	female	WC	young	task-faces/8Pleasure_Model5_1Female_1WC_1Young.mp4
46.05	0.868	rating	0.2961	sex	pleasure	female	WC	young	n/a
46.434	0.485	rating_mouse_trajectory	0.2961	sex	pleasure	female	WC	young	n/a
48.97	2.049	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
51.019	1.018	rating	0.1889	sex	pain	female	EA	old	n/a
51.352	0.685	rating_mouse_trajectory	0.1889	sex	pain	female	EA	old	n/a
54.926	1.311	face	n/a	sex	surprise	male	WC	old	task-faces/2Surprise_Model2_2Male_1WC_2Old.mp4
56.237	1.027	rating	0.0514	sex	surprise	male	WC	old	n/a
