onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file	trial_index
0.061	2.051	tomspunt	smiling?	block_question_presentation	n/a	n/a	n/a	n/a	1
5.022	1.104	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg	1
6.439	0.687	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_412.jpg	2
7.439	1.02	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_593.jpg	3
8.773	0.586	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg	4
9.673	0.686	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg	5
10.674	0.668	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg	6
11.658	0.585	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg	7
12.558	0.618	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_758.jpg	8
19.118	2.101	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a	9
24.129	0.98	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg	9
25.413	0.813	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg	10
26.53	0.718	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg	11
27.563	0.595	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_692.jpg	12
28.464	0.678	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg	13
29.447	0.835	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg	14
30.598	0.645	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg	15
31.548	0.594	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg	16
38.175	2.101	tomspunt	competing?	block_question_presentation	n/a	n/a	n/a	n/a	17
43.186	0.701	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_261.jpg	17
44.203	0.519	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_170.jpg	18
45.037	0.856	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_483.jpg	19
46.204	0.722	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_132.jpg	20
47.237	0.922	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_136.jpg	21
48.471	0.904	tomspunt	competing?	why_hand	yes	yes	correct	task-tomspunt/H_003.jpg	22
49.688	0.771	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_126.jpg	23
50.772	0.771	tomspunt	competing?	why_hand	no	no	correct	task-tomspunt/H_502.jpg	24
60.65	2.101	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	25
65.661	0.768	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg	25
66.745	0.885	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg	26
67.945	0.835	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg	27
69.096	0.663	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg	28
70.063	0.751	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg	29
71.13	0.652	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg	30
72.097	1.085	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_474.jpg	31
73.497	0.718	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_132.jpg	32
79.774	2.084	tomspunt	open mouth?	block_question_presentation	n/a	n/a	n/a	n/a	33
84.768	0.607	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_403.jpg	33
85.685	0.59	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_648.jpg	34
86.585	0.49	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_776.jpg	35
87.386	0.518	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_584.jpg	36
88.219	0.506	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_844.jpg	37
89.036	0.54	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_692.jpg	38
89.887	0.539	tomspunt	open mouth?	how_face	yes	yes	correct	task-tomspunt/F_086.jpg	39
90.737	0.605	tomspunt	open mouth?	how_face	no	no	correct	task-tomspunt/F_544.jpg	40
101.249	2.101	tomspunt	argument?	block_question_presentation	n/a	n/a	n/a	n/a	41
106.259	0.468	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_403.jpg	41
107.043	0.585	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_844.jpg	42
107.943	0.701	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_712.jpg	43
108.96	0.668	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_758.jpg	44
109.944	0.585	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_433.jpg	45
110.845	0.618	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_716.jpg	46
111.778	0.685	tomspunt	argument?	why_face	no	no	correct	task-tomspunt/F_139.jpg	47
112.779	0.618	tomspunt	argument?	why_face	yes	yes	correct	task-tomspunt/F_743.jpg	48
123.724	2.101	tomspunt	helping?	block_question_presentation	n/a	n/a	n/a	n/a	49
128.735	0.941	tomspunt	helping?	why_hand	no	yes	incorrect	task-tomspunt/H_024.jpg	49
129.985	0.607	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_349.jpg	50
130.902	1.051	tomspunt	helping?	why_hand	no	yes	incorrect	task-tomspunt/H_077.jpg	51
132.269	0.819	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_474.jpg	52
133.403	0.807	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_091.jpg	53
134.52	0.852	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_159.jpg	54
135.687	0.719	tomspunt	helping?	why_hand	yes	yes	correct	task-tomspunt/H_111.jpg	55
136.721	0.789	tomspunt	helping?	why_hand	no	no	correct	task-tomspunt/H_012.jpg	56
141.264	2.084	tomspunt	both hands?	block_question_presentation	n/a	n/a	n/a	n/a	57
146.258	0.785	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_111.jpg	57
147.358	0.568	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_027.jpg	58
148.242	0.602	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_091.jpg	59
149.159	0.718	tomspunt	both hands?	how_hand	no	yes	incorrect	task-tomspunt/H_167.jpg	60
150.193	0.818	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_581.jpg	61
151.326	0.702	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_159.jpg	62
152.343	0.535	tomspunt	both hands?	how_hand	yes	yes	correct	task-tomspunt/H_349.jpg	63
153.194	0.685	tomspunt	both hands?	how_hand	no	no	correct	task-tomspunt/H_627.jpg	64
158.787	2.101	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a	65
163.798	0.868	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg	65
164.981	0.685	tomspunt	healthy?	why_hand	no	yes	incorrect	task-tomspunt/H_364.jpg	66
165.982	0.635	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg	67
166.932	0.794	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_019.jpg	68
168.033	0.643	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg	69
168.983	0.718	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_007.jpg	70
170.017	0.643	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_627.jpg	71
170.967	0.685	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg	72
177.46	2.101	tomspunt	pressing button?	block_question_presentation	n/a	n/a	n/a	n/a	73
182.471	0.571	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_126.jpg	73
183.355	0.587	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_130.jpg	74
184.255	0.604	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_483.jpg	75
185.172	0.603	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_024.jpg	76
186.089	0.52	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_332.jpg	77
186.923	0.519	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_019.jpg	78
187.757	0.619	tomspunt	pressing button?	how_hand	no	no	correct	task-tomspunt/H_261.jpg	79
188.69	0.552	tomspunt	pressing button?	how_hand	yes	yes	correct	task-tomspunt/H_502.jpg	80
198.935	2.101	tomspunt	looking at camera?	block_question_presentation	n/a	n/a	n/a	n/a	81
203.946	0.552	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_618.jpg	81
204.813	0.618	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_754.jpg	82
205.747	0.518	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_129.jpg	83
206.58	0.918	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_598.jpg	84
207.814	0.811	tomspunt	looking at camera?	how_face	yes	yes	correct	task-tomspunt/F_128.jpg	85
208.931	0.628	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_582.jpg	86
209.865	1.011	tomspunt	looking at camera?	how_face	no	yes	incorrect	task-tomspunt/F_774.jpg	87
211.182	0.702	tomspunt	looking at camera?	how_face	no	no	correct	task-tomspunt/F_743.jpg	88
217.725	2.101	tomspunt	self-doubt?	block_question_presentation	n/a	n/a	n/a	n/a	89
222.736	0.851	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_798.jpg	89
223.903	0.618	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_086.jpg	90
224.837	0.639	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_544.jpg	91
225.787	0.605	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_754.jpg	92
226.704	0.804	tomspunt	self-doubt?	why_face	yes	yes	correct	task-tomspunt/F_111.jpg	93
227.821	0.854	tomspunt	self-doubt?	why_face	no	yes	incorrect	task-tomspunt/F_584.jpg	94
228.989	0.804	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_128.jpg	95
230.106	0.703	tomspunt	self-doubt?	why_face	no	no	correct	task-tomspunt/F_774.jpg	96
235.265	2.101	tomspunt	self-protection?	block_question_presentation	n/a	n/a	n/a	n/a	97
240.276	0.769	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_581.jpg	97
241.36	0.618	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_443.jpg	98
242.294	0.835	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_332.jpg	99
243.444	0.835	tomspunt	self-protection?	why_hand	no	yes	incorrect	task-tomspunt/H_027.jpg	100
244.594	0.801	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_532.jpg	101
245.711	0.819	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_189.jpg	102
246.845	0.814	tomspunt	self-protection?	why_hand	no	no	correct	task-tomspunt/H_006.jpg	103
247.962	0.785	tomspunt	self-protection?	why_hand	yes	yes	correct	task-tomspunt/H_038.jpg	104
253.139	2.101	tomspunt	lifting?	block_question_presentation	n/a	n/a	n/a	n/a	105
258.149	0.793	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_443.jpg	105
259.25	0.692	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_038.jpg	106
260.25	0.759	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_136.jpg	107
261.317	0.851	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_012.jpg	108
262.484	0.585	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_362.jpg	109
263.385	0.658	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_189.jpg	110
264.352	0.835	tomspunt	lifting?	how_hand	yes	yes	correct	task-tomspunt/H_170.jpg	111
265.502	0.923	tomspunt	lifting?	how_hand	no	no	correct	task-tomspunt/H_077.jpg	112
271.012	2.101	tomspunt	looking to side?	block_question_presentation	n/a	n/a	n/a	n/a	113
276.023	1.103	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_716.jpg	113
277.44	0.653	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_798.jpg	114
278.407	0.769	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_760.jpg	115
279.491	1.135	tomspunt	looking to side?	how_face	no	yes	incorrect	task-tomspunt/F_110.jpg	116
280.941	1.369	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_779.jpg	117
282.625	0.685	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_590.jpg	118
283.626	0.702	tomspunt	looking to side?	how_face	no	no	correct	task-tomspunt/F_111.jpg	119
284.643	0.733	tomspunt	looking to side?	how_face	yes	yes	correct	task-tomspunt/F_433.jpg	120
288.535	2.101	tomspunt	proud?	block_question_presentation	n/a	n/a	n/a	n/a	121
293.546	1.035	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_083.jpg	121
294.896	0.668	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_582.jpg	122
295.88	0.702	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_618.jpg	123
296.897	0.612	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_776.jpg	124
297.814	0.935	tomspunt	proud?	why_face	no	yes	incorrect	task-tomspunt/F_598.jpg	125
299.065	0.852	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_760.jpg	126
300.232	0.81	tomspunt	proud?	why_face	no	no	correct	task-tomspunt/F_412.jpg	127
301.349	0.785	tomspunt	proud?	why_face	yes	yes	correct	task-tomspunt/F_695.jpg	128
306.325	2.101	tomspunt	smiling?	block_question_presentation	n/a	n/a	n/a	n/a	129
311.336	0.723	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_695.jpg	129
312.37	0.589	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_412.jpg	130
313.27	0.589	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_593.jpg	131
314.17	0.569	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg	132
315.054	0.571	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg	133
315.938	0.539	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_759.jpg	134
316.788	0.618	tomspunt	smiling?	how_face	no	no	correct	task-tomspunt/F_758.jpg	135
317.722	0.605	tomspunt	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg	136
325.382	2.101	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a	137
330.393	0.535	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg	137
331.243	0.568	tomspunt	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg	138
332.127	0.469	tomspunt	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg	139
