onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
252.21	0.722	memory	test	test_new	correct	task-fractional/runtype-memory/obj061church.png	new	n/a
255.128	0.762	memory	test	test_new	correct	task-fractional/runtype-memory/obj094elephant.png	new	n/a
258.063	0.769	memory	test	test_old	correct	task-fractional/runtype-memory/obj338whistle.png	old	n/a
260.797	1.434	memory	test	test_old	correct	task-fractional/runtype-memory/obj344worm.png	old	n/a
263.465	0.7	memory	test	test_new	correct	task-fractional/runtype-memory/obj138helmet.png	new	n/a
266.015	0.972	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj284spoon.png	new	n/a
268.633	0.967	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj246rockingchair.png	new	n/a
271.468	0.754	memory	test	test_old	correct	task-fractional/runtype-memory/obj180medal.png	old	n/a
274.102	0.719	memory	test	test_old	correct	task-fractional/runtype-memory/obj236raccoon.png	old	n/a
276.753	0.793	memory	test	test_new	correct	task-fractional/runtype-memory/obj237radio.png	new	n/a
279.504	1.209	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj332well.png	old	n/a
282.422	1.105	memory	test	test_new	correct	task-fractional/runtype-memory/obj222pipe.png	new	n/a
285.306	0.931	memory	test	test_old	correct	task-fractional/runtype-memory/obj058chest.png	old	n/a
288.124	0.802	memory	test	test_old	correct	task-fractional/runtype-memory/obj171lizard.png	old	n/a
290.708	0.802	memory	test	test_new	correct	task-fractional/runtype-memory/obj032boot.png	new	n/a
293.259	0.922	memory	test	test_new	correct	task-fractional/runtype-memory/obj250rope.png	new	n/a
296.227	0.921	memory	test	test_new	correct	task-fractional/runtype-memory/obj175mailbox.png	new	n/a
308.415	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj050cannon.png	n/a	n/a
310.465	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj069corn.png	n/a	n/a
312.499	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj140hinge.png	n/a	n/a
314.55	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj127hair.png	n/a	n/a
316.584	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj265shoe.png	n/a	n/a
318.618	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj322unicycle.png	n/a	n/a
320.653	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj072crab.png	n/a	n/a
322.687	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj264shark.png	n/a	n/a
324.721	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj134hat.png	n/a	n/a
326.755	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj133harp.png	n/a	n/a
328.789	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj218pig.png	n/a	n/a
330.823	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj077deer.png	n/a	n/a
332.857	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj197nurse.png	n/a	n/a
334.891	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj085donkey.png	n/a	n/a
336.942	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj080diaper.png	n/a	n/a
338.976	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj090drum.png	n/a	n/a
341.01	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj150jar.png	n/a	n/a
343.044	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj228porcupine.png	n/a	n/a
345.078	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj194nest.png	n/a	n/a
347.112	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj308toothbrush.png	n/a	n/a
349.163	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj023belt.png	n/a	n/a
351.214	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj163leaf.png	n/a	n/a
353.265	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj193needle.png	n/a	n/a
355.299	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj203paintbrush.png	n/a	n/a
357.35	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj215pencilsharpener.png	n/a	n/a
359.4	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj283spider.png	n/a	n/a
371.505	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.582	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.642	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.703	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.532	1.069	memory	test	test_new	correct	task-fractional/runtype-memory/obj317turtle.png	new	n/a
492.083	1.33	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj219pillow.png	old	n/a
494.901	0.7	memory	test	test_new	correct	task-fractional/runtype-memory/obj230priest.png	new	n/a
497.552	0.645	memory	test	test_new	correct	task-fractional/runtype-memory/obj117ghost.png	new	n/a
500.103	0.929	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj195net.png	old	n/a
502.704	0.788	memory	test	test_old	correct	task-fractional/runtype-memory/obj127hair.png	old	n/a
505.605	0.654	memory	test	test_old	correct	task-fractional/runtype-memory/obj265shoe.png	old	n/a
508.523	0.829	memory	test	test_new	correct	task-fractional/runtype-memory/obj336wheelchair.png	new	n/a
511.324	0.727	memory	test	test_old	correct	task-fractional/runtype-memory/obj133harp.png	old	n/a
514.141	0.785	memory	test	test_old	correct	task-fractional/runtype-memory/obj308toothbrush.png	old	n/a
517.126	0.603	memory	test	test_old	correct	task-fractional/runtype-memory/obj023belt.png	old	n/a
519.927	0.611	memory	test	test_old	correct	task-fractional/runtype-memory/obj077deer.png	old	n/a
522.628	0.628	memory	test	test_old	correct	task-fractional/runtype-memory/obj090drum.png	old	n/a
525.229	0.608	memory	test	test_old	correct	task-fractional/runtype-memory/obj218pig.png	old	n/a
528.13	0.851	memory	test	test_old	correct	task-fractional/runtype-memory/obj264shark.png	old	n/a
530.731	0.729	memory	test	test_new	correct	task-fractional/runtype-memory/obj141hoof.png	new	n/a
533.749	0.682	memory	test	test_old	correct	task-fractional/runtype-memory/obj163leaf.png	old	n/a
536.4	0.996	memory	test	test_new	correct	task-fractional/runtype-memory/obj311train.png	new	n/a
539.401	0.713	memory	test	test_new	correct	task-fractional/runtype-memory/obj255sailor.png	new	n/a
542.285	0.762	memory	test	test_new	correct	task-fractional/runtype-memory/obj015bandaid.png	new	n/a
544.869	1.313	memory	test	test_old	correct	task-fractional/runtype-memory/obj194nest.png	old	n/a
547.821	0.73	memory	test	test_old	correct	task-fractional/runtype-memory/obj322unicycle.png	old	n/a
550.455	0.839	memory	test	test_new	correct	task-fractional/runtype-memory/obj083dog.png	new	n/a
553.323	0.862	memory	test	test_old	correct	task-fractional/runtype-memory/obj197nurse.png	old	n/a
555.924	0.813	memory	test	test_old	correct	task-fractional/runtype-memory/obj072crab.png	old	n/a
558.858	1.143	memory	test	test_new	correct	task-fractional/runtype-memory/obj182microscope.png	new	n/a
561.509	0.921	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj192nail.png	old	n/a
564.527	1.114	memory	test	test_new	correct	task-fractional/runtype-memory/obj033bottle.png	new	n/a
567.278	1.74	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj228porcupine.png	new	n/a
570.312	0.857	memory	test	test_old	correct	task-fractional/runtype-memory/obj134hat.png	old	n/a
572.913	0.782	memory	test	test_new	correct	task-fractional/runtype-memory/obj170lipstick.png	new	n/a
575.748	0.777	memory	test	test_new	correct	task-fractional/runtype-memory/obj007arrow.png	new	n/a
578.682	0.671	memory	test	test_old	correct	task-fractional/runtype-memory/obj080diaper.png	old	n/a
581.566	0.906	memory	test	test_old	correct	task-fractional/runtype-memory/obj085donkey.png	old	n/a
584.184	0.78	memory	test	test_new	correct	task-fractional/runtype-memory/obj145house.png	new	n/a
586.785	1.0	memory	test	test_old	correct	task-fractional/runtype-memory/obj150jar.png	old	n/a
589.703	0.754	memory	test	test_new	correct	task-fractional/runtype-memory/obj276snail.png	new	n/a
592.471	1.012	memory	test	test_old	correct	task-fractional/runtype-memory/obj193needle.png	old	n/a
595.388	0.747	memory	test	test_new	correct	task-fractional/runtype-memory/obj084dolphin.png	new	n/a
598.373	0.925	memory	test	test_new	correct	task-fractional/runtype-memory/obj049cane.png	new	n/a
