onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.829	25.998	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Audio	task-narratives/Narrative6Situation1.mp3
30.828	2.868	rating_feeling	1021	490	Recovery of a lost one	town	Audio	n/a
31.428	2.268	feeling_mouse_trajectory	1021	490	Recovery of a lost one	town	Audio	n/a
34.868	2.618	rating_expectation	925	536	Recovery of a lost one	town	Audio	n/a
35.351	2.135	expectation_mouse_trajectory	925	536	Recovery of a lost one	town	Audio	n/a
41.954	27.996	narrative_presentation	n/a	n/a	The enigma	town	Audio	task-narratives/Narrative6Situation2.mp3
69.95	2.101	rating_feeling	1021	490	The enigma	town	Audio	n/a
70.283	1.768	feeling_mouse_trajectory	1021	490	The enigma	town	Audio	n/a
73.981	1.718	rating_expectation	925	536	The enigma	town	Audio	n/a
74.331	1.368	expectation_mouse_trajectory	925	536	The enigma	town	Audio	n/a
83.038	11.983	narrative_presentation	n/a	n/a	Revolt	town	Audio	task-narratives/Narrative6Situation3.mp3
95.021	2.138	rating_feeling	1021	490	Revolt	town	Audio	n/a
95.338	1.822	feeling_mouse_trajectory	1021	490	Revolt	town	Audio	n/a
99.06	1.653	rating_expectation	925	536	Revolt	town	Audio	n/a
99.377	1.336	expectation_mouse_trajectory	925	536	Revolt	town	Audio	n/a
105.146	11.997	narrative_presentation	n/a	n/a	Loss of loved one	swamp	Audio	task-narratives/Narrative6Situation4.mp3
117.142	1.301	rating_feeling	1021	490	Loss of loved one	swamp	Audio	n/a
117.426	1.018	feeling_mouse_trajectory	1021	490	Loss of loved one	swamp	Audio	n/a
121.181	1.818	rating_expectation	925	536	Loss of loved one	swamp	Audio	n/a
121.548	1.451	expectation_mouse_trajectory	925	536	Loss of loved one	swamp	Audio	n/a
127.236	7.334	narrative_presentation	n/a	n/a	An enemy loved	swamp	Audio	task-narratives/Narrative6Situation5.mp3
134.57	2.44	rating_feeling	1021	490	An enemy loved	swamp	Audio	n/a
