onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.793	3.198	cue	n/a	n/a	similarity	n/a	n/a
5.991	6.673	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
12.747	3.468	rating	13.7	Moderate	similarity	n/a	n/a
13.58	2.635	rating_mouse_trajectory	13.7	Moderate	similarity	n/a	n/a
17.899	5.12	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
23.084	2.618	rating	10.9	Moderate	similarity	n/a	n/a
23.617	2.085	rating_mouse_trajectory	10.9	Moderate	similarity	n/a	n/a
28.183	6.839	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
35.089	2.468	rating	41.51	Strong	similarity	n/a	n/a
35.622	1.935	rating_mouse_trajectory	41.51	Strong	similarity	n/a	n/a
40.107	3.147	cue	n/a	n/a	likeability	n/a	n/a
43.254	6.131	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
49.444	3.275	rating	87.85	Very strong	likeability	n/a	n/a
49.961	2.758	rating_mouse_trajectory	87.85	Very strong	likeability	n/a	n/a
54.558	5.174	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
59.814	3.021	rating	38.98	Strong	likeability	n/a	n/a
60.398	2.437	rating_mouse_trajectory	38.98	Strong	likeability	n/a	n/a
64.913	5.839	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
70.819	2.485	rating	68.82	Very strong	likeability	n/a	n/a
71.285	2.018	rating_mouse_trajectory	68.82	Very strong	likeability	n/a	n/a
75.837	3.125	cue	n/a	n/a	mentalizing	enjoy	n/a
78.962	5.229	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
84.257	2.751	rating	18.8	Moderate	mentalizing	enjoy	n/a
85.324	1.685	rating_mouse_trajectory	18.8	Moderate	mentalizing	enjoy	n/a
89.33	5.505	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
94.894	2.774	rating	24.54	Moderate	mentalizing	enjoy	n/a
95.361	2.308	rating_mouse_trajectory	24.54	Moderate	mentalizing	enjoy	n/a
