onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.843	1.325	face	n/a	age	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.168	0.852	rating	0.6521	age	disgust	female	WC	old	n/a
5.535	0.485	rating_mouse_trajectory	0.6521	age	disgust	female	WC	old	n/a
7.167	2.036	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.203	0.291	rating	0.4559	age	pain	male	African	old	n/a
9.486	0.008	rating_mouse_trajectory	0.4559	age	pain	male	African	old	n/a
11.148	1.306	face	n/a	age	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.454	0.723	rating	0.5186	age	fear	male	EA	old	n/a
12.871	0.306	rating_mouse_trajectory	0.5186	age	fear	male	EA	old	n/a
15.395	1.311	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.706	0.988	rating	0.2031	age	happy	male	EA	old	n/a
17.006	0.688	rating_mouse_trajectory	0.2031	age	happy	male	EA	old	n/a
18.631	1.31	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
19.94	1.17	rating	0.6865	age	happy	female	EA	old	n/a
20.19	0.92	rating_mouse_trajectory	0.6865	age	happy	female	EA	old	n/a
25.882	1.311	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.193	0.802	rating	0.1222	age	anger	male	WC	young	n/a
27.26	0.735	rating_mouse_trajectory	0.1222	age	anger	male	WC	young	n/a
29.115	1.313	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.428	1.151	rating	0.2193	age	happy	male	WC	young	n/a
30.728	0.851	rating_mouse_trajectory	0.2193	age	happy	male	WC	young	n/a
32.348	1.314	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
33.662	1.135	rating	0.5024	age	disgust	male	WC	old	n/a
34.429	0.368	rating_mouse_trajectory	0.5024	age	disgust	male	WC	old	n/a
35.581	1.299	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
36.88	0.918	rating	0.0858	age	sad	male	WC	young	n/a
37.197	0.601	rating_mouse_trajectory	0.0858	age	sad	male	WC	young	n/a
38.803	2.045	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model1_1Female_1WC_1Young.mp4
40.848	1.185	rating	0.1121	age	pleasure	female	WC	young	n/a
41.148	0.885	rating_mouse_trajectory	0.1121	age	pleasure	female	WC	young	n/a
44.755	1.311	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
46.067	1.802	rating	0.5752	age	surprise	male	WC	old	n/a
46.967	0.902	rating_mouse_trajectory	0.5752	age	surprise	male	WC	old	n/a
48.99	1.312	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
50.302	0.735	rating	0.11	age	happy	female	WC	young	n/a
50.568	0.468	rating_mouse_trajectory	0.11	age	happy	female	WC	young	n/a
54.226	1.311	face	n/a	age	happy	male	African	young	task-faces/1Happy_Model5_2Male_3African_1Young.mp4
55.537	1.723	rating	0.1323	age	happy	male	African	young	n/a
55.854	1.406	rating_mouse_trajectory	0.1323	age	happy	male	African	young	n/a
58.461	1.311	face	n/a	age	sad	female	African	old	task-faces/6Sad_Model4_1Female_3African_2Old.mp4
59.772	0.238	rating	0.4195	age	sad	female	African	old	n/a
59.822	0.188	rating_mouse_trajectory	0.4195	age	sad	female	African	old	n/a
62.696	2.044	face	n/a	age	pain	female	WC	young	task-faces/7Pain_Model2_1Female_1WC_1Young.mp4
64.74	1.103	rating	0.106	age	pain	female	WC	young	n/a
65.024	0.819	rating_mouse_trajectory	0.106	age	pain	female	WC	young	n/a
67.648	1.311	face	n/a	age	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
68.959	0.868	rating	0.6177	age	happy	male	WC	old	n/a
69.142	0.685	rating_mouse_trajectory	0.6177	age	happy	male	WC	old	n/a
71.882	2.045	face	n/a	age	pain	male	EA	young	task-faces/7Pain_Model3_2Male_2EA_1Young.mp4
73.927	0.918	rating	0.3224	age	pain	male	EA	young	n/a
73.977	0.868	rating_mouse_trajectory	0.3224	age	pain	male	EA	young	n/a
76.849	2.047	face	n/a	age	pleasure	male	African	old	task-faces/8Pleasure_Model2_2Male_3African_2Old.mp4
78.896	1.435	rating	0.6865	age	pleasure	male	African	old	n/a
79.296	1.035	rating_mouse_trajectory	0.6865	age	pleasure	male	African	old	n/a
83.816	1.299	face	n/a	age	disgust	male	African	young	task-faces/4Disgust_Model2_2Male_3African_1Young.mp4
85.115	1.035	rating	0.2294	age	disgust	male	African	young	n/a
85.398	0.752	rating_mouse_trajectory	0.2294	age	disgust	male	African	young	n/a
87.02	1.312	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model2_1Female_3African_2Old.mp4
88.333	1.817	rating	0.6561	age	fear	female	African	old	n/a
88.783	1.367	rating_mouse_trajectory	0.6561	age	fear	female	African	old	n/a
