onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.855	1.365	face	n/a	sex	anger	male	African	young	task-faces/5Anger_Model5_2Male_3African_1Young.mp4
5.22	1.467	rating	0.3426	sex	anger	male	African	young	n/a
5.353	1.333	rating_mouse_trajectory	0.3426	sex	anger	male	African	young	n/a
7.246	2.059	face	n/a	sex	pleasure	male	WC	young	task-faces/8Pleasure_Model4_2Male_1WC_1Young.mp4
9.305	1.055	rating	0.3123	sex	pleasure	male	WC	young	n/a
9.738	0.622	rating_mouse_trajectory	0.3123	sex	pleasure	male	WC	young	n/a
11.246	2.06	face	n/a	sex	pain	female	WC	young	task-faces/7Pain_Model1_1Female_1WC_1Young.mp4
13.306	1.435	rating	0.4923	sex	pain	female	WC	young	n/a
13.656	1.085	rating_mouse_trajectory	0.4923	sex	pain	female	WC	young	n/a
16.247	1.327	face	n/a	sex	happy	female	WC	young	task-faces/1Happy_Model5_1Female_1WC_1Young.mp4
17.575	0.483	rating	0.5348	sex	happy	female	WC	young	n/a
18.008	0.05	rating_mouse_trajectory	0.5348	sex	happy	female	WC	young	n/a
19.498	1.328	face	n/a	sex	anger	female	African	young	task-faces/5Anger_Model1_1Female_3African_1Young.mp4
20.826	1.086	rating	0.379	sex	anger	female	African	young	n/a
21.226	0.686	rating_mouse_trajectory	0.379	sex	anger	female	African	young	n/a
26.783	1.329	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
28.112	1.55	rating	0.0655	sex	surprise	female	African	old	n/a
28.445	1.217	rating_mouse_trajectory	0.0655	sex	surprise	female	African	old	n/a
30.035	1.328	face	n/a	sex	fear	female	WC	old	task-faces/3Fear_Model5_1Female_1WC_2Old.mp4
31.363	1.136	rating	0.1363	sex	fear	female	WC	old	n/a
31.697	0.802	rating_mouse_trajectory	0.1363	sex	fear	female	WC	old	n/a
33.279	1.302	face	n/a	sex	disgust	female	EA	young	task-faces/4Disgust_Model4_1Female_2EA_1Young.mp4
34.581	0.935	rating	0.2698	sex	disgust	female	EA	young	n/a
34.981	0.535	rating_mouse_trajectory	0.2698	sex	disgust	female	EA	young	n/a
36.487	1.329	face	n/a	sex	anger	male	EA	young	task-faces/5Anger_Model2_2Male_2EA_1Young.mp4
37.816	1.518	rating	0.3123	sex	anger	male	EA	young	n/a
38.116	1.218	rating_mouse_trajectory	0.3123	sex	anger	male	EA	young	n/a
39.738	1.312	face	n/a	sex	happy	female	EA	old	task-faces/1Happy_Model3_1Female_2EA_2Old.mp4
41.05	0.885	rating	0.1141	sex	happy	female	EA	old	n/a
41.4	0.535	rating_mouse_trajectory	0.1141	sex	happy	female	EA	old	n/a
44.974	1.312	face	n/a	sex	surprise	female	African	young	task-faces/2Surprise_Model5_1Female_3African_1Young.mp4
46.285	0.906	rating	0.3062	sex	surprise	female	African	young	n/a
46.669	0.523	rating_mouse_trajectory	0.3062	sex	surprise	female	African	young	n/a
49.214	1.307	face	n/a	sex	happy	female	African	old	task-faces/1Happy_Model3_1Female_3African_2Old.mp4
50.52	0.888	rating	0.0554	sex	happy	female	African	old	n/a
50.87	0.538	rating_mouse_trajectory	0.0554	sex	happy	female	African	old	n/a
54.445	2.044	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
56.489	1.086	rating	0.3184	sex	pleasure	female	African	young	n/a
56.823	0.752	rating_mouse_trajectory	0.3184	sex	pleasure	female	African	young	n/a
59.414	2.044	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
61.458	1.535	rating	0.4235	sex	pain	female	EA	old	n/a
61.874	1.118	rating_mouse_trajectory	0.4235	sex	pain	female	EA	old	n/a
64.364	1.312	face	n/a	sex	sad	male	WC	old	task-faces/6Sad_Model2_2Male_1WC_2Old.mp4
65.676	1.118	rating	0.4013	sex	sad	male	WC	old	n/a
66.093	0.702	rating_mouse_trajectory	0.4013	sex	sad	male	WC	old	n/a
