onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.831	3.369	cue	n/a	n/a	similarity	n/a	n/a
6.199	6.835	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
13.134	2.184	rating	23.13	Moderate	similarity	n/a	n/a
13.384	1.934	rating_mouse_trajectory	23.13	Moderate	similarity	n/a	n/a
18.418	6.671	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
25.156	1.776	rating	7.22	Weak	similarity	n/a	n/a
25.722	1.209	rating_mouse_trajectory	7.22	Weak	similarity	n/a	n/a
30.325	5.106	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
35.493	2.122	rating	3.05	Weak	similarity	n/a	n/a
35.909	1.705	rating_mouse_trajectory	3.05	Weak	similarity	n/a	n/a
40.545	3.157	cue	n/a	n/a	likeability	n/a	n/a
43.701	5.163	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
48.931	1.851	rating	13.27	Moderate	likeability	n/a	n/a
49.181	1.601	rating_mouse_trajectory	13.27	Moderate	likeability	n/a	n/a
54.029	5.836	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
59.935	1.434	rating	4.59	Weak	likeability	n/a	n/a
60.319	1.051	rating_mouse_trajectory	4.59	Weak	likeability	n/a	n/a
65.078	6.12	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
71.256	2.292	rating	63.54	Strong	likeability	n/a	n/a
71.839	1.709	rating_mouse_trajectory	63.54	Strong	likeability	n/a	n/a
76.275	3.154	cue	n/a	n/a	mentalizing	remember	n/a
79.428	5.553	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
85.045	4.47	rating	48.97	Strong	mentalizing	remember	n/a
86.745	2.77	rating_mouse_trajectory	48.97	Strong	mentalizing	remember	n/a
90.115	5.217	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
95.382	1.918	rating	5.3	Weak	mentalizing	remember	n/a
96.098	1.201	rating_mouse_trajectory	5.3	Weak	mentalizing	remember	n/a
100.465	5.504	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
106.036	2.801	rating	120.28	Strongest-possible	mentalizing	remember	n/a
106.686	2.151	rating_mouse_trajectory	120.28	Strongest-possible	mentalizing	remember	n/a
111.071	3.122	cue	n/a	n/a	likeability	n/a	n/a
114.193	5.298	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
119.541	1.857	rating	45.93	Strong	likeability	n/a	n/a
120.074	1.324	rating_mouse_trajectory	45.93	Strong	likeability	n/a	n/a
124.69	6.672	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
131.429	2.169	rating	3.28	Weak	likeability	n/a	n/a
131.979	1.619	rating_mouse_trajectory	3.28	Weak	likeability	n/a	n/a
136.502	5.231	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
141.799	2.084	rating	8.75	Weak	likeability	n/a	n/a
142.349	1.534	rating_mouse_trajectory	8.75	Weak	likeability	n/a	n/a
146.834	3.163	cue	n/a	n/a	similarity	n/a	n/a
149.997	6.351	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
156.405	1.527	rating	4.69	Weak	similarity	n/a	n/a
156.788	1.143	rating_mouse_trajectory	4.69	Weak	similarity	n/a	n/a
