onset	duration	trial_type	response_value	stim_file
2.797	51.957	video	n/a	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
59.371	n/a	rating_relevance	n/a	n/a
62.906	3.022	rating_happy	62.92	n/a
66.907	2.0	rating_sad	2.19	n/a
72.526	2.598	rating_afraid	0.42	n/a
79.462	n/a	rating_disgusted	n/a	n/a
82.496	2.516	rating_warm	58.85	n/a
87.132	2.134	rating_engaged	76.77	n/a
90.136	198.21	video	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
292.892	n/a	rating_relevance	n/a	n/a
297.927	n/a	rating_happy	n/a	n/a
302.962	n/a	rating_sad	n/a	n/a
307.997	n/a	rating_afraid	n/a	n/a
313.032	n/a	rating_disgusted	n/a	n/a
318.068	n/a	rating_warm	n/a	n/a
323.103	n/a	rating_engaged	n/a	n/a
323.673	60.889	video	n/a	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
389.111	n/a	rating_relevance	n/a	n/a
394.146	n/a	rating_happy	n/a	n/a
399.181	n/a	rating_sad	n/a	n/a
404.216	n/a	rating_afraid	n/a	n/a
409.252	n/a	rating_disgusted	n/a	n/a
414.287	n/a	rating_warm	n/a	n/a
419.305	n/a	rating_engaged	n/a	n/a
419.874	38.772	video	n/a	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
463.188	n/a	rating_relevance	n/a	n/a
468.224	n/a	rating_happy	n/a	n/a
473.259	n/a	rating_sad	n/a	n/a
478.294	n/a	rating_afraid	n/a	n/a
483.329	n/a	rating_disgusted	n/a	n/a
488.364	n/a	rating_warm	n/a	n/a
493.4	n/a	rating_engaged	n/a	n/a
