onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	participant_response	trial_index
174.411	0.533	posner	target_response	correct	left	right	right	36
177.279	0.2	posner	valid_cue	correct	right	n/a	n/a	37
177.479	0.568	posner	target_response	correct	right	right	right	37
180.847	0.2	posner	invalid_cue	correct	left	n/a	n/a	38
181.047	0.467	posner	target_response	correct	left	right	right	38
184.115	0.2	posner	invalid_cue	correct	right	n/a	n/a	39
184.315	0.561	posner	target_response	correct	right	left	left	39
187.383	0.2	posner	invalid_cue	correct	left	n/a	n/a	40
187.583	0.608	posner	target_response	correct	left	right	right	40
192.251	0.2	posner	valid_cue	correct	left	n/a	n/a	41
192.451	0.662	posner	target_response	correct	left	left	left	41
195.819	0.2	posner	valid_cue	correct	left	n/a	n/a	42
196.019	0.517	posner	target_response	correct	left	left	left	42
202.588	0.2	posner	valid_cue	correct	left	n/a	n/a	43
202.788	0.433	posner	target_response	correct	left	left	left	43
212.159	0.2	posner	invalid_cue	correct	right	n/a	n/a	44
212.359	0.571	posner	target_response	correct	right	left	left	44
215.427	0.2	posner	invalid_cue	correct	right	n/a	n/a	45
215.627	0.651	posner	target_response	correct	right	left	left	45
219.395	0.2	posner	valid_cue	correct	right	n/a	n/a	46
219.595	0.552	posner	target_response	correct	right	right	right	46
222.763	0.2	posner	valid_cue	correct	left	n/a	n/a	47
222.963	0.412	posner	target_response	correct	left	left	left	47
226.731	0.2	posner	invalid_cue	correct	left	n/a	n/a	48
226.931	0.488	posner	target_response	correct	left	right	right	48
234.2	0.2	posner	valid_cue	correct	left	n/a	n/a	49
234.4	0.593	posner	target_response	correct	left	left	left	49
242.47	0.2	posner	invalid_cue	correct	right	n/a	n/a	50
242.67	0.617	posner	target_response	correct	right	left	left	50
253.341	0.2	posner	invalid_cue	correct	right	n/a	n/a	51
253.541	0.549	posner	target_response	correct	right	left	left	51
257.709	0.2	posner	invalid_cue	correct	right	n/a	n/a	52
257.909	0.64	posner	target_response	correct	right	left	left	52
261.477	0.2	posner	valid_cue	correct	right	n/a	n/a	53
261.677	0.504	posner	target_response	correct	right	right	right	53
264.545	0.2	posner	valid_cue	correct	right	n/a	n/a	54
264.745	0.518	posner	target_response	correct	right	right	right	54
269.013	0.2	posner	valid_cue	correct	left	n/a	n/a	55
269.213	0.368	posner	target_response	correct	left	left	left	55
272.781	0.2	posner	valid_cue	correct	right	n/a	n/a	56
272.981	0.639	posner	target_response	correct	right	right	right	56
276.149	0.2	posner	invalid_cue	correct	right	n/a	n/a	57
276.349	0.672	posner	target_response	correct	right	left	left	57
279.717	0.2	posner	valid_cue	correct	right	n/a	n/a	58
279.917	0.578	posner	target_response	correct	right	right	right	58
285.286	0.2	posner	valid_cue	correct	left	n/a	n/a	59
285.486	0.589	posner	target_response	correct	left	left	left	59
288.654	0.2	posner	invalid_cue	correct	right	n/a	n/a	60
288.854	0.635	posner	target_response	correct	right	left	left	60
291.822	0.2	posner	valid_cue	correct	right	n/a	n/a	61
292.022	0.534	posner	target_response	correct	right	right	right	61
302.392	0.2	posner	valid_cue	correct	left	n/a	n/a	62
302.592	0.999	posner	target_response	correct	left	left	left	62
307.461	0.2	posner	valid_cue	correct	right	n/a	n/a	63
307.661	0.736	posner	target_response	correct	right	right	right	63
310.729	0.2	posner	invalid_cue	correct	right	n/a	n/a	64
310.929	0.532	posner	target_response	correct	right	left	left	64
314.897	0.2	posner	valid_cue	correct	left	n/a	n/a	65
315.097	0.453	posner	target_response	correct	left	left	left	65
322.366	0.2	posner	invalid_cue	correct	right	n/a	n/a	66
322.566	0.543	posner	target_response	correct	right	left	left	66
326.635	0.2	posner	valid_cue	correct	right	n/a	n/a	67
326.835	0.55	posner	target_response	correct	right	right	right	67
329.803	0.2	posner	invalid_cue	correct	left	n/a	n/a	68
330.003	0.694	posner	target_response	correct	left	right	right	68
332.87	0.2	posner	valid_cue	correct	right	n/a	n/a	69
333.07	0.449	posner	target_response	correct	right	right	right	69
340.44	0.2	posner	invalid_cue	correct	right	n/a	n/a	70
340.64	0.56	posner	target_response	correct	right	left	left	70
343.508	0.2	posner	invalid_cue	correct	right	n/a	n/a	71
343.708	0.564	posner	target_response	correct	right	left	left	71
346.976	0.2	posner	invalid_cue	correct	right	n/a	n/a	72
347.176	0.508	posner	target_response	correct	right	left	left	72
352.544	0.2	posner	invalid_cue	correct	left	n/a	n/a	73
352.744	0.692	posner	target_response	correct	left	right	right	73
358.013	0.2	posner	valid_cue	correct	left	n/a	n/a	74
358.213	0.473	posner	target_response	correct	left	left	left	74
361.381	0.2	posner	invalid_cue	correct	right	n/a	n/a	75
361.581	0.519	posner	target_response	correct	right	left	left	75
365.549	0.2	posner	valid_cue	correct	right	n/a	n/a	76
365.749	0.34	posner	target_response	correct	right	right	right	76
370.318	0.2	posner	valid_cue	correct	left	n/a	n/a	77
370.518	0.41	posner	target_response	correct	left	left	left	77
375.386	0.2	posner	valid_cue	correct	left	n/a	n/a	78
375.586	0.4	posner	target_response	correct	left	left	left	78
382.856	0.2	posner	valid_cue	correct	left	n/a	n/a	79
383.056	0.508	posner	target_response	correct	left	left	left	79
389.325	0.2	posner	valid_cue	correct	left	n/a	n/a	80
389.525	0.634	posner	target_response	correct	left	left	left	80
392.793	0.2	posner	invalid_cue	correct	left	n/a	n/a	81
392.993	0.717	posner	target_response	correct	left	right	right	81
398.061	0.2	posner	invalid_cue	correct	right	n/a	n/a	82
398.261	0.736	posner	target_response	correct	right	left	left	82
404.43	0.2	posner	valid_cue	correct	left	n/a	n/a	83
404.63	0.72	posner	target_response	correct	left	left	left	83
411.9	0.2	posner	invalid_cue	correct	right	n/a	n/a	84
412.1	0.599	posner	target_response	correct	right	left	left	84
416.768	0.2	posner	invalid_cue	correct	left	n/a	n/a	85
416.968	0.646	posner	target_response	correct	left	right	right	85
420.136	0.2	posner	valid_cue	correct	right	n/a	n/a	86
420.336	0.544	posner	target_response	correct	right	right	right	86
427.606	0.2	posner	valid_cue	correct	left	n/a	n/a	87
427.806	0.727	posner	target_response	correct	left	left	left	87
433.074	0.2	posner	valid_cue	correct	right	n/a	n/a	88
433.274	0.555	posner	target_response	correct	right	right	right	88
436.942	0.2	posner	valid_cue	correct	left	n/a	n/a	89
437.143	0.61	posner	target_response	correct	left	left	left	89
442.711	0.2	posner	invalid_cue	correct	left	n/a	n/a	90
442.911	0.521	posner	target_response	correct	left	right	right	90
445.979	0.2	posner	valid_cue	correct	left	n/a	n/a	91
446.179	0.703	posner	target_response	correct	left	left	left	91
449.147	0.2	posner	invalid_cue	correct	right	n/a	n/a	92
449.347	0.893	posner	target_response	correct	right	left	left	92
456.316	0.2	posner	invalid_cue	correct	left	n/a	n/a	93
456.516	0.506	posner	target_response	correct	left	right	right	93
459.384	0.2	posner	invalid_cue	correct	right	n/a	n/a	94
459.584	0.715	posner	target_response	correct	right	left	left	94
467.054	0.2	posner	valid_cue	correct	right	n/a	n/a	95
467.254	0.694	posner	target_response	correct	right	right	right	95
470.122	0.2	posner	invalid_cue	correct	right	n/a	n/a	96
470.322	0.968	posner	target_response	correct	right	left	left	96
473.89	0.2	posner	valid_cue	correct	left	n/a	n/a	97
474.09	0.725	posner	target_response	correct	left	left	left	97
476.957	0.2	posner	invalid_cue	correct	right	n/a	n/a	98
477.157	0.881	posner	target_response	correct	right	left	left	98
482.126	0.2	posner	invalid_cue	correct	left	n/a	n/a	99
482.326	0.625	posner	target_response	correct	left	right	right	99
486.494	0.2	posner	valid_cue	correct	right	n/a	n/a	100
486.694	0.443	posner	target_response	correct	right	right	right	100
493.964	0.2	posner	invalid_cue	correct	right	n/a	n/a	101
494.164	0.569	posner	target_response	correct	right	left	left	101
499.633	0.2	posner	valid_cue	correct	right	n/a	n/a	102
499.833	0.472	posner	target_response	correct	right	right	right	102
503.401	0.2	posner	valid_cue	correct	left	n/a	n/a	103
503.601	0.563	posner	target_response	correct	left	left	left	103
507.569	0.2	posner	invalid_cue	correct	right	n/a	n/a	104
507.769	0.65	posner	target_response	correct	right	left	left	104
512.237	0.2	posner	invalid_cue	correct	left	n/a	n/a	105
512.437	1.729	posner	target_response	correct	left	right	right	105
517.639	0.2	posner	invalid_cue	correct	left	n/a	n/a	106
517.839	0.546	posner	target_response	correct	left	right	right	106
520.807	0.2	posner	invalid_cue	correct	right	n/a	n/a	107
521.007	0.679	posner	target_response	correct	right	left	left	107
524.575	0.2	posner	invalid_cue	correct	right	n/a	n/a	108
524.775	0.604	posner	target_response	correct	right	left	left	108
532.045	0.2	posner	valid_cue	correct	right	n/a	n/a	109
532.245	0.444	posner	target_response	correct	right	right	right	109
539.514	0.2	posner	valid_cue	correct	left	n/a	n/a	110
539.714	0.425	posner	target_response	correct	left	left	left	110
546.984	0.2	posner	valid_cue	correct	right	n/a	n/a	111
547.184	0.516	posner	target_response	correct	right	right	right	111
554.453	0.2	posner	invalid_cue	correct	right	n/a	n/a	112
554.653	0.696	posner	target_response	correct	right	left	left	112
557.921	0.2	posner	valid_cue	correct	left	n/a	n/a	113
558.121	0.481	posner	target_response	correct	left	left	left	113
561.089	0.2	posner	invalid_cue	correct	left	n/a	n/a	114
561.289	0.754	posner	target_response	correct	left	right	right	114
564.157	0.2	posner	valid_cue	correct	right	n/a	n/a	115
564.357	0.627	posner	target_response	correct	right	right	right	115
567.424	0.2	posner	invalid_cue	correct	left	n/a	n/a	116
567.625	0.679	posner	target_response	correct	left	right	right	116
574.594	0.2	posner	valid_cue	correct	left	n/a	n/a	117
574.794	0.366	posner	target_response	correct	left	left	left	117
581.163	0.2	posner	invalid_cue	correct	left	n/a	n/a	118
581.363	0.754	posner	target_response	correct	left	right	right	118
589.033	0.2	posner	invalid_cue	correct	left	n/a	n/a	119
589.233	0.53	posner	target_response	correct	left	right	right	119
599.903	0.2	posner	valid_cue	correct	left	n/a	n/a	120
600.103	0.608	posner	target_response	correct	left	left	left	120
