onset	duration	trial_type	response_value	stim_file_TODO
2.787	50.5	video	n/a	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
57.804	4.428	rating_relevance	29.06	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
59.972	1.582	rating_happy	12.5	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
64.54	1.131	rating_sad	10.52	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
70.459	2.033	rating_afraid	1.25	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
75.961	2.51	rating_disgusted	0.62	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
80.496	2.031	rating_warm	30.0	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
86.882	3.399	rating_engaged	32.92	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
88.626	179.461	video	n/a	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
271.117	2.987	rating_relevance	20.52	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
276.002	2.847	rating_happy	22.6	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
279.237	1.066	rating_sad	3.23	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
284.656	1.466	rating_afraid	0.21	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
289.724	1.516	rating_disgusted	0.62	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
296.393	3.167	rating_warm	30.0	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
301.329	3.083	rating_engaged	22.5	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
303.32	56.917	video	n/a	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
363.352	3.074	rating_relevance	6.88	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
367.387	2.097	rating_happy	8.96	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
371.672	1.366	rating_sad	1.46	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
378.691	3.367	rating_afraid	16.67	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
382.692	2.35	rating_disgusted	7.81	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
387.027	1.666	rating_warm	3.23	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
391.979	1.599	rating_engaged	38.23	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
395.436	147.768	video	n/a	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
546.954	3.708	rating_relevance	8.33	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
550.705	2.45	rating_happy	15.0	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
555.673	2.4	rating_sad	8.23	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
559.642	1.35	rating_afraid	2.81	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
564.81	1.499	rating_disgusted	3.96	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
570.579	2.25	rating_warm	10.52	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
576.198	2.855	rating_engaged	21.88	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
