onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
434.256	0.377	posner	target_response	correct	left	left	left	89
437.624	0.2	posner	valid_cue	correct	right	n/a	n/a	90
437.824	0.299	posner	target_response	correct	right	right	right	90
445.093	0.2	posner	valid_cue	correct	right	n/a	n/a	91
445.293	0.393	posner	target_response	correct	right	right	right	91
449.061	0.2	posner	invalid_cue	correct	right	n/a	n/a	92
449.261	0.361	posner	target_response	correct	right	left	left	92
454.83	0.2	posner	valid_cue	correct	left	n/a	n/a	93
455.03	0.341	posner	target_response	correct	left	left	left	93
461.199	0.2	posner	invalid_cue	correct	right	n/a	n/a	94
461.399	0.408	posner	target_response	correct	right	left	left	94
467.468	0.2	posner	invalid_cue	correct	left	n/a	n/a	95
467.668	0.382	posner	target_response	correct	left	right	right	95
472.737	0.2	posner	valid_cue	correct	right	n/a	n/a	96
472.937	0.372	posner	target_response	correct	right	right	right	96
475.805	0.2	posner	invalid_cue	correct	left	n/a	n/a	97
476.005	0.375	posner	target_response	correct	left	right	right	97
478.772	0.2	posner	valid_cue	correct	right	n/a	n/a	98
478.973	0.351	posner	target_response	correct	right	right	right	98
486.142	0.2	posner	invalid_cue	correct	right	n/a	n/a	99
486.342	0.417	posner	target_response	correct	right	left	left	99
492.611	0.2	posner	invalid_cue	correct	right	n/a	n/a	100
492.811	0.466	posner	target_response	correct	right	left	left	100
495.979	0.2	posner	invalid_cue	correct	left	n/a	n/a	101
496.179	0.373	posner	target_response	correct	left	right	right	101
500.147	0.2	posner	invalid_cue	correct	right	n/a	n/a	102
500.347	0.356	posner	target_response	correct	right	left	left	102
503.315	0.2	posner	invalid_cue	correct	left	n/a	n/a	103
503.515	0.357	posner	target_response	correct	left	right	right	103
513.385	0.2	posner	valid_cue	correct	left	n/a	n/a	104
513.585	0.35	posner	target_response	correct	left	left	left	104
516.753	0.2	posner	invalid_cue	correct	left	n/a	n/a	105
516.953	0.38	posner	target_response	correct	left	right	right	105
519.921	0.2	posner	valid_cue	correct	left	n/a	n/a	106
520.121	0.322	posner	target_response	correct	left	left	left	106
524.59	0.2	posner	invalid_cue	correct	right	n/a	n/a	107
524.79	0.379	posner	target_response	correct	right	left	left	107
533.159	0.2	posner	invalid_cue	correct	left	n/a	n/a	108
533.359	0.422	posner	target_response	correct	left	right	right	108
539.228	0.2	posner	invalid_cue	correct	right	n/a	n/a	109
539.428	0.447	posner	target_response	correct	right	left	left	109
542.296	0.2	posner	valid_cue	correct	left	n/a	n/a	110
542.496	0.389	posner	target_response	correct	left	left	left	110
549.766	0.2	posner	invalid_cue	correct	left	n/a	n/a	111
549.966	0.406	posner	target_response	correct	left	right	right	111
554.134	0.2	posner	invalid_cue	correct	left	n/a	n/a	112
554.334	0.345	posner	target_response	correct	left	right	right	112
558.002	0.2	posner	valid_cue	correct	left	n/a	n/a	113
558.202	0.402	posner	target_response	correct	left	left	left	113
561.67	0.2	posner	invalid_cue	correct	right	n/a	n/a	114
561.87	0.378	posner	target_response	correct	right	left	left	114
568.339	0.2	posner	invalid_cue	correct	right	n/a	n/a	115
568.539	0.393	posner	target_response	correct	right	left	left	115
572.107	0.2	posner	valid_cue	correct	right	n/a	n/a	116
572.307	0.32	posner	target_response	correct	right	right	right	116
575.475	0.2	posner	invalid_cue	correct	left	n/a	n/a	117
575.675	0.405	posner	target_response	correct	left	right	right	117
580.644	0.2	posner	valid_cue	correct	left	n/a	n/a	118
580.844	0.408	posner	target_response	correct	left	left	left	118
590.414	0.2	posner	invalid_cue	correct	right	n/a	n/a	119
590.614	0.371	posner	target_response	correct	right	left	left	119
599.784	0.2	posner	valid_cue	correct	left	n/a	n/a	120
599.984	0.335	posner	target_response	correct	left	left	left	120
