onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.841	22.453	narrative_presentation	n/a	n/a	Conflict with a god	swamp	Text	task-narratives/Narrative4Situation1.txt
27.295	2.14	rating_feeling	817	587	Conflict with a god	swamp	Text	n/a
27.861	1.573	feeling_mouse_trajectory	817	587	Conflict with a god	swamp	Text	n/a
31.359	2.422	rating_expectation	1078	585	Conflict with a god	swamp	Text	n/a
31.842	1.939	expectation_mouse_trajectory	1078	585	Conflict with a god	swamp	Text	n/a
40.454	24.796	narrative_presentation	n/a	n/a	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
65.251	2.126	rating_feeling	697	493	Adultery	swamp	Text	n/a
65.668	1.709	feeling_mouse_trajectory	697	493	Adultery	swamp	Text	n/a
69.275	2.441	rating_expectation	669	535	Adultery	swamp	Text	n/a
70.225	1.491	expectation_mouse_trajectory	669	535	Adultery	swamp	Text	n/a
75.351	21.112	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	swamp	Text	task-narratives/Narrative4Situation3.txt
96.462	2.284	rating_feeling	656	501	Slaying of kin unrecognized	swamp	Text	n/a
96.879	1.868	feeling_mouse_trajectory	656	501	Slaying of kin unrecognized	swamp	Text	n/a
100.479	2.234	rating_expectation	696	475	Slaying of kin unrecognized	swamp	Text	n/a
101.479	1.234	expectation_mouse_trajectory	696	475	Slaying of kin unrecognized	swamp	Text	n/a
105.545	21.116	narrative_presentation	n/a	n/a	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
126.661	2.587	rating_feeling	705	495	Fatal imprudence	hospital	Text	n/a
127.411	1.837	feeling_mouse_trajectory	705	495	Fatal imprudence	hospital	Text	n/a
130.692	1.502	rating_expectation	731	580	Fatal imprudence	hospital	Text	n/a
131.058	1.135	expectation_mouse_trajectory	731	580	Fatal imprudence	hospital	Text	n/a
135.773	25.8	narrative_presentation	n/a	n/a	Erroneous judgement	hospital	Text	task-narratives/Narrative4Situation5.txt
161.573	2.307	rating_feeling	758	557	Erroneous judgement	hospital	Text	n/a
162.073	1.807	feeling_mouse_trajectory	758	557	Erroneous judgement	hospital	Text	n/a
165.592	3.772	rating_expectation	895	443	Erroneous judgement	hospital	Text	n/a
165.925	3.439	expectation_mouse_trajectory	895	443	Erroneous judgement	hospital	Text	n/a
170.686	23.445	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
194.131	2.518	rating_feeling	880	490	Necessity of sacrificing loved ones	hospital	Text	n/a
194.215	2.435	feeling_mouse_trajectory	880	490	Necessity of sacrificing loved ones	hospital	Text	n/a
198.149	1.61	rating_expectation	784	533	Necessity of sacrificing loved ones	hospital	Text	n/a
198.482	1.276	expectation_mouse_trajectory	784	533	Necessity of sacrificing loved ones	hospital	Text	n/a
203.215	19.095	narrative_presentation	n/a	n/a	Recovery of a lost one	prison	Text	task-narratives/Narrative4Situation7.txt
222.31	2.718	rating_feeling	1040	523	Recovery of a lost one	prison	Text	n/a
