onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.838	1.318	face	n/a	intensity	surprise	male	African	old	task-faces/2Surprise_Model3_2Male_3African_2Old.mp4
5.156	1.567	rating	0.3608	intensity	surprise	male	African	old	n/a
6.089	0.633	rating_mouse_trajectory	0.3608	intensity	surprise	male	African	old	n/a
7.154	1.303	face	n/a	intensity	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
8.457	0.859	rating	0.3447	intensity	happy	male	WC	old	n/a
8.807	0.509	rating_mouse_trajectory	0.3447	intensity	happy	male	WC	old	n/a
10.401	1.307	face	n/a	intensity	sad	male	African	young	task-faces/6Sad_Model2_2Male_3African_1Young.mp4
11.708	1.406	rating	0.2718	intensity	sad	male	African	young	n/a
12.175	0.939	rating_mouse_trajectory	0.2718	intensity	sad	male	African	young	n/a
14.649	2.045	face	n/a	intensity	pleasure	female	EA	young	task-faces/8Pleasure_Model2_1Female_2EA_1Young.mp4
16.693	0.771	rating	0.3629	intensity	pleasure	female	EA	young	n/a
17.043	0.421	rating_mouse_trajectory	0.3629	intensity	pleasure	female	EA	young	n/a
18.618	1.31	face	n/a	intensity	fear	female	African	old	task-faces/3Fear_Model2_1Female_3African_2Old.mp4
19.928	0.82	rating	0.4721	intensity	fear	female	African	old	n/a
20.295	0.453	rating_mouse_trajectory	0.4721	intensity	fear	female	African	old	n/a
25.869	1.312	face	n/a	intensity	fear	male	African	young	task-faces/3Fear_Model1_2Male_3African_1Young.mp4
27.181	1.468	rating	0.0453	intensity	fear	male	African	young	n/a
27.497	1.152	rating_mouse_trajectory	0.0453	intensity	fear	male	African	young	n/a
29.103	1.312	face	n/a	intensity	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
30.415	1.285	rating	0.2395	intensity	happy	female	EA	old	n/a
30.765	0.935	rating_mouse_trajectory	0.2395	intensity	happy	female	EA	old	n/a
32.335	1.315	face	n/a	intensity	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
33.65	0.618	rating	0.466	intensity	happy	female	WC	young	n/a
35.568	1.316	face	n/a	intensity	disgust	female	African	old	task-faces/4Disgust_Model3_1Female_3African_2Old.mp4
36.884	0.835	rating	0.3487	intensity	disgust	female	African	old	n/a
37.234	0.485	rating_mouse_trajectory	0.3487	intensity	disgust	female	African	old	n/a
38.789	1.313	face	n/a	intensity	happy	female	WC	old	task-faces/1Happy_Model5_1Female_1WC_2Old.mp4
40.102	0.935	rating	0.3143	intensity	happy	female	WC	old	n/a
40.486	0.551	rating_mouse_trajectory	0.3143	intensity	happy	female	WC	old	n/a
44.01	1.311	face	n/a	intensity	happy	female	EA	young	task-faces/1Happy_Model4_1Female_2EA_1Young.mp4
45.321	0.735	rating	0.3083	intensity	happy	female	EA	young	n/a
45.604	0.451	rating_mouse_trajectory	0.3083	intensity	happy	female	EA	young	n/a
48.228	2.045	face	n/a	intensity	pain	male	African	young	task-faces/7Pain_Model4_2Male_3African_1Young.mp4
50.273	0.441	rating	0.466	intensity	pain	male	African	young	n/a
54.196	1.312	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
55.508	1.289	rating	0.1404	intensity	anger	male	EA	young	n/a
55.875	0.923	rating_mouse_trajectory	0.1404	intensity	anger	male	EA	young	n/a
58.42	1.306	face	n/a	intensity	sad	male	EA	young	task-faces/6Sad_Model4_2Male_2EA_1Young.mp4
59.726	0.821	rating	0.2941	intensity	sad	male	EA	young	n/a
60.11	0.438	rating_mouse_trajectory	0.2941	intensity	sad	male	EA	young	n/a
62.653	1.308	face	n/a	intensity	sad	female	WC	young	task-faces/6Sad_Model5_1Female_1WC_1Young.mp4
63.961	0.82	rating	0.3062	intensity	sad	female	WC	young	n/a
64.361	0.42	rating_mouse_trajectory	0.3062	intensity	sad	female	WC	young	n/a
66.868	1.311	face	n/a	intensity	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
68.179	0.801	rating	0.2112	intensity	happy	male	EA	old	n/a
68.479	0.501	rating_mouse_trajectory	0.2112	intensity	happy	male	EA	old	n/a
71.085	2.046	face	n/a	intensity	pleasure	male	WC	old	task-faces/8Pleasure_Model2_2Male_1WC_2Old.mp4
73.131	1.052	rating	0.377	intensity	pleasure	male	WC	old	n/a
73.498	0.685	rating_mouse_trajectory	0.377	intensity	pleasure	male	WC	old	n/a
76.053	1.313	face	n/a	intensity	fear	male	African	old	task-faces/3Fear_Model4_2Male_3African_2Old.mp4
77.366	0.885	rating	0.193	intensity	fear	male	African	old	n/a
77.683	0.568	rating_mouse_trajectory	0.193	intensity	fear	male	African	old	n/a
82.286	1.299	face	n/a	intensity	disgust	female	African	young	task-faces/4Disgust_Model4_1Female_3African_1Young.mp4
83.585	1.535	rating	0.3831	intensity	disgust	female	African	young	n/a
83.935	1.185	rating_mouse_trajectory	0.3831	intensity	disgust	female	African	young	n/a
85.501	1.302	face	n/a	intensity	surprise	male	WC	young	task-faces/2Surprise_Model3_2Male_1WC_1Young.mp4
86.803	0.752	rating	0.195	intensity	surprise	male	WC	young	n/a
87.103	0.452	rating_mouse_trajectory	0.195	intensity	surprise	male	WC	young	n/a
89.71	2.045	face	n/a	intensity	pleasure	male	EA	young	task-faces/8Pleasure_Model4_2Male_2EA_1Young.mp4
91.755	0.926	rating	0.2961	intensity	pleasure	male	EA	young	n/a
92.105	0.576	rating_mouse_trajectory	0.2961	intensity	pleasure	male	EA	young	n/a
93.677	1.312	face	n/a	intensity	anger	male	WC	old	task-faces/5Anger_Model3_2Male_1WC_2Old.mp4
94.989	0.825	rating	0.1383	intensity	anger	male	WC	old	n/a
95.239	0.575	rating_mouse_trajectory	0.1383	intensity	anger	male	WC	old	n/a
97.913	1.311	face	n/a	intensity	disgust	female	WC	young	task-faces/4Disgust_Model5_1Female_1WC_1Young.mp4
99.224	0.89	rating	0.3022	intensity	disgust	female	WC	young	n/a
99.708	0.406	rating_mouse_trajectory	0.3022	intensity	disgust	female	WC	young	n/a
102.148	1.311	face	n/a	intensity	surprise	female	WC	old	task-faces/2Surprise_Model3_1Female_1WC_2Old.mp4
103.459	0.788	rating	0.2496	intensity	surprise	female	WC	old	n/a
103.826	0.421	rating_mouse_trajectory	0.2496	intensity	surprise	female	WC	old	n/a
106.386	1.308	face	n/a	intensity	sad	male	African	old	task-faces/6Sad_Model2_2Male_3African_2Old.mp4
107.694	0.853	rating	0.2213	intensity	sad	male	African	old	n/a
108.061	0.487	rating_mouse_trajectory	0.2213	intensity	sad	male	African	old	n/a
109.6	1.312	face	n/a	intensity	disgust	male	WC	young	task-faces/4Disgust_Model2_2Male_1WC_1Young.mp4
110.912	0.818	rating	0.1566	intensity	disgust	male	WC	young	n/a
111.262	0.468	rating_mouse_trajectory	0.1566	intensity	disgust	male	WC	young	n/a
112.817	1.313	face	n/a	intensity	anger	female	African	old	task-faces/5Anger_Model3_1Female_3African_2Old.mp4
114.13	1.652	rating	0.0352	intensity	anger	female	African	old	n/a
114.446	1.335	rating_mouse_trajectory	0.0352	intensity	anger	female	African	old	n/a
116.034	2.031	face	n/a	intensity	pain	female	African	young	task-faces/7Pain_Model3_1Female_3African_1Young.mp4
118.065	1.402	rating	0.1222	intensity	pain	female	African	young	n/a
118.381	1.085	rating_mouse_trajectory	0.1222	intensity	pain	female	African	young	n/a
120.986	1.313	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model2_2Male_2EA_1Young.mp4
122.3	1.185	rating	0.0655	intensity	surprise	male	EA	young	n/a
122.6	0.885	rating_mouse_trajectory	0.0655	intensity	surprise	male	EA	young	n/a
125.22	1.298	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
126.518	1.068	rating	0.199	intensity	happy	male	WC	young	n/a
126.884	0.702	rating_mouse_trajectory	0.199	intensity	happy	male	WC	young	n/a
129.425	1.311	face	n/a	intensity	disgust	female	EA	young	task-faces/4Disgust_Model5_1Female_2EA_1Young.mp4
130.736	1.218	rating	0.2273	intensity	disgust	female	EA	young	n/a
131.203	0.752	rating_mouse_trajectory	0.2273	intensity	disgust	female	EA	young	n/a
132.642	1.312	face	n/a	intensity	happy	male	African	old	task-faces/1Happy_Model3_2Male_3African_2Old.mp4
133.954	1.552	rating	0.2193	intensity	happy	male	African	old	n/a
134.321	1.185	rating_mouse_trajectory	0.2193	intensity	happy	male	African	old	n/a
