onset	duration	trial_type	response_value	stim_file
2.767	47.362	video	n/a	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
51.391	1.186	rating_relevance	0.0	n/a
55.609	0.399	rating_happy	0.0	n/a
62.145	1.915	rating_sad	23.85	n/a
66.73	1.483	rating_afraid	33.54	n/a
71.382	1.116	rating_disgusted	12.6	n/a
75.634	0.349	rating_warm	0.0	n/a
82.403	2.1	rating_engaged	58.75	n/a
85.334	47.821	video	n/a	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
134.222	1.019	rating_relevance	0.0	n/a
139.257	1.032	rating_happy	15.0	n/a
143.626	0.382	rating_sad	0.0	n/a
149.928	1.665	rating_afraid	8.12	n/a
153.646	0.367	rating_disgusted	0.0	n/a
159.131	0.833	rating_warm	0.0	n/a
164.45	1.132	rating_engaged	0.0	n/a
168.349	146.131	video	n/a	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
317.257	2.717	rating_relevance	15.73	n/a
320.608	1.049	rating_happy	0.0	n/a
326.627	2.048	rating_sad	31.35	n/a
330.912	1.316	rating_afraid	30.0	n/a
336.031	1.416	rating_disgusted	17.19	n/a
340.032	0.399	rating_warm	0.0	n/a
346.535	1.883	rating_engaged	41.35	n/a
349.683	33.032	video	n/a	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
384.182	1.405	rating_relevance	8.02	n/a
390.351	2.553	rating_happy	2.6	n/a
394.019	1.205	rating_sad	3.44	n/a
399.821	1.999	rating_afraid	0.1	n/a
404.156	1.316	rating_disgusted	7.5	n/a
408.541	0.682	rating_warm	0.0	n/a
414.643	1.765	rating_engaged	34.17	n/a
