onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.822	1.324	face	n/a	intensity	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.146	1.817	rating	0.3265	intensity	disgust	female	WC	old	n/a
5.896	1.067	rating_mouse_trajectory	0.3265	intensity	disgust	female	WC	old	n/a
7.195	2.036	face	n/a	intensity	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.231	1.409	rating	0.3588	intensity	pain	male	African	old	n/a
9.531	1.109	rating_mouse_trajectory	0.3588	intensity	pain	male	African	old	n/a
11.179	1.303	face	n/a	intensity	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.482	1.408	rating	0.1828	intensity	fear	male	EA	old	n/a
12.582	1.308	rating_mouse_trajectory	0.1828	intensity	fear	male	EA	old	n/a
15.423	1.31	face	n/a	intensity	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.733	1.439	rating	0.3062	intensity	happy	male	EA	old	n/a
17.083	1.089	rating_mouse_trajectory	0.3062	intensity	happy	male	EA	old	n/a
18.667	1.318	face	n/a	intensity	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
19.985	0.739	rating	0.4114	intensity	happy	female	EA	old	n/a
20.268	0.456	rating_mouse_trajectory	0.4114	intensity	happy	female	EA	old	n/a
25.928	1.309	face	n/a	intensity	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.237	1.65	rating	0.2253	intensity	anger	male	WC	young	n/a
27.671	1.217	rating_mouse_trajectory	0.2253	intensity	anger	male	WC	young	n/a
29.159	1.313	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.472	1.469	rating	0.5024	intensity	happy	male	WC	young	n/a
31.222	0.719	rating_mouse_trajectory	0.5024	intensity	happy	male	WC	young	n/a
