onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.823	3.176	cue	n/a	n/a	similarity	n/a	n/a
5.998	5.017	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-21_content-iceblock.mp4
11.142	2.151	rating	25.13	Moderate	similarity	n/a	n/a
11.642	1.651	rating_mouse_trajectory	25.13	Moderate	similarity	n/a	n/a
16.223	5.508	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
21.796	1.852	rating	25.79	Moderate	similarity	n/a	n/a
22.28	1.369	rating_mouse_trajectory	25.79	Moderate	similarity	n/a	n/a
26.902	6.132	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-14_content-alwaysafamily.mp4
33.101	2.301	rating	16.77	Moderate	similarity	n/a	n/a
33.651	1.751	rating_mouse_trajectory	16.77	Moderate	similarity	n/a	n/a
38.136	3.157	cue	n/a	n/a	likeability	n/a	n/a
41.293	5.322	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-18_content-angrygrandpa.mp4
46.672	2.459	rating	73.3	Very strong	likeability	n/a	n/a
46.956	2.176	rating_mouse_trajectory	73.3	Very strong	likeability	n/a	n/a
51.737	5.395	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-19_content-beatbox.mp4
57.21	2.389	rating	16.97	Moderate	likeability	n/a	n/a
57.693	1.906	rating_mouse_trajectory	16.97	Moderate	likeability	n/a	n/a
62.314	5.001	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-12_content-photography.mp4
67.38	1.652	rating	40.65	Strong	likeability	n/a	n/a
67.963	1.069	rating_mouse_trajectory	40.65	Strong	likeability	n/a	n/a
72.399	3.113	cue	n/a	n/a	mentalizing	remember	n/a
75.512	5.224	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
80.802	3.985	rating	10.28	Moderate	mentalizing	remember	n/a
82.518	2.268	rating_mouse_trajectory	10.28	Moderate	mentalizing	remember	n/a
85.866	5.506	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
91.439	2.334	rating	37.35	Strong	mentalizing	remember	n/a
92.189	1.584	rating_mouse_trajectory	37.35	Strong	mentalizing	remember	n/a
96.546	5.564	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
102.193	2.322	rating	15.66	Moderate	mentalizing	remember	n/a
102.726	1.789	rating_mouse_trajectory	15.66	Moderate	mentalizing	remember	n/a
107.212	3.119	cue	n/a	n/a	likeability	n/a	n/a
110.331	5.801	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-16_content-huggingpets.mp4
116.182	1.901	rating	71.09	Very strong	likeability	n/a	n/a
116.532	1.551	rating_mouse_trajectory	71.09	Very strong	likeability	n/a	n/a
121.286	5.183	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-09_content-knifegame.mp4
126.535	2.118	rating	21.63	Moderate	likeability	n/a	n/a
126.902	1.751	rating_mouse_trajectory	21.63	Moderate	likeability	n/a	n/a
131.641	6.843	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-04_content-unefille.mp4
138.54	2.058	rating	3.3	Weak	likeability	n/a	n/a
138.973	1.625	rating_mouse_trajectory	3.3	Weak	likeability	n/a	n/a
143.575	3.191	cue	n/a	n/a	mentalizing	danger	n/a
146.766	5.116	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
151.962	3.454	rating	84.95	Very strong	mentalizing	danger	n/a
153.378	2.037	rating_mouse_trajectory	84.95	Very strong	mentalizing	danger	n/a
157.053	5.296	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
162.432	2.085	rating	47.66	Strong	mentalizing	danger	n/a
162.649	1.868	rating_mouse_trajectory	47.66	Strong	mentalizing	danger	n/a
167.561	6.359	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
174.003	2.501	rating	139.89	Strongest possible	mentalizing	danger	n/a
174.336	2.168	rating_mouse_trajectory	139.89	Strongest possible	mentalizing	danger	n/a
179.038	3.171	cue	n/a	n/a	similarity	n/a	n/a
