onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.83	3.125	cue	n/a	n/a	similarity	n/a	n/a
5.955	5.504	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
11.567	3.593	rating	83.94	Very-strong	similarity	n/a	n/a
12.2	2.959	rating_mouse_trajectory	83.94	Very-strong	similarity	n/a	n/a
16.679	6.13	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
22.871	2.588	rating	48.62	Strong	similarity	n/a	n/a
23.354	2.105	rating_mouse_trajectory	48.62	Strong	similarity	n/a	n/a
27.972	5.021	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
33.075	2.468	rating	23.36	Moderate	similarity	n/a	n/a
33.825	1.718	rating_mouse_trajectory	23.36	Moderate	similarity	n/a	n/a
38.11	3.145	cue	n/a	n/a	likeability	n/a	n/a
41.255	6.342	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
47.664	3.402	rating	50.97	Strong	likeability	n/a	n/a
48.08	2.985	rating_mouse_trajectory	50.97	Strong	likeability	n/a	n/a
52.741	5.502	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
58.318	2.609	rating	114.27	Strongest-possible	likeability	n/a	n/a
58.718	2.209	rating_mouse_trajectory	114.27	Strongest-possible	likeability	n/a	n/a
63.425	4.084	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
67.571	2.652	rating	96.9	Very-strong	likeability	n/a	n/a
68.088	2.135	rating_mouse_trajectory	96.9	Very-strong	likeability	n/a	n/a
72.59	3.118	cue	n/a	n/a	mentalizing	remember	n/a
75.708	5.502	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
81.276	4.9	rating	45.49	Strong	mentalizing	remember	n/a
81.36	4.817	rating_mouse_trajectory	45.49	Strong	mentalizing	remember	n/a
86.358	5.223	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
91.647	3.217	rating	4.82	Weak	mentalizing	remember	n/a
