onset	duration	trial_type	response_value	stim_file
2.766	38.89	video	n/a	task-alignvideo/ses-04_run-02_order-01_content-dogdance.mp4
43.457	1.72	rating_relevance	4.9	n/a
48.725	1.969	rating_happy	11.46	n/a
53.227	1.454	rating_sad	5.31	n/a
58.546	1.766	rating_afraid	4.9	n/a
64.815	3.015	rating_disgusted	23.33	n/a
69.133	2.315	rating_warm	12.4	n/a
73.118	1.282	rating_engaged	6.88	n/a
76.911	74.577	video	n/a	task-alignvideo/ses-04_run-02_order-02_content-littleboat.mp4
154.615	3.072	rating_relevance	5.42	n/a
158.249	1.699	rating_happy	15.83	n/a
163.118	1.548	rating_sad	9.58	n/a
168.537	1.949	rating_afraid	7.29	n/a
173.238	1.633	rating_disgusted	9.79	n/a
178.707	2.083	rating_warm	25.42	n/a
182.825	1.183	rating_engaged	17.19	n/a
186.674	138.888	video	n/a	task-alignvideo/ses-04_run-02_order-03_content-gangan.mp4
327.846	2.216	rating_relevance	33.23	n/a
332.248	1.599	rating_happy	58.96	n/a
338.1	2.439	rating_sad	41.88	n/a
342.451	1.77	rating_afraid	6.46	n/a
346.87	1.167	rating_disgusted	5.62	n/a
352.855	2.133	rating_warm	61.46	n/a
358.024	2.283	rating_engaged	47.29	n/a
360.775	27.06	video	n/a	task-alignvideo/ses-04_run-02_order-04_content-tornado.mp4
390.436	2.546	rating_relevance	9.9	n/a
395.371	2.465	rating_happy	11.67	n/a
400.623	2.7	rating_sad	25.31	n/a
406.192	3.25	rating_afraid	45.0	n/a
409.843	1.884	rating_disgusted	8.33	n/a
415.979	3.0	rating_warm	11.67	n/a
421.398	3.4	rating_engaged	53.65	n/a
