onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.824	1.356	face	n/a	age	disgust	female	WC	young	task-faces/4Disgust_Model4_1Female_1WC_1Young.mp4
5.18	1.6	rating	0.197	age	disgust	female	WC	young	n/a
6.497	0.283	rating_mouse_trajectory	0.197	age	disgust	female	WC	young	n/a
7.222	1.326	face	n/a	age	anger	female	WC	old	task-faces/5Anger_Model2_1Female_1WC_2Old.mp4
8.548	1.467	rating	0.7067	age	anger	female	WC	old	n/a
9.532	0.483	rating_mouse_trajectory	0.7067	age	anger	female	WC	old	n/a
10.488	1.328	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
11.816	1.617	rating	0.7472	age	disgust	male	WC	old	n/a
12.433	1.0	rating_mouse_trajectory	0.7472	age	disgust	male	WC	old	n/a
14.752	1.316	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
16.068	1.0	rating	0.6602	age	anger	female	African	old	n/a
16.718	0.35	rating_mouse_trajectory	0.6602	age	anger	female	African	old	n/a
18.008	1.328	face	n/a	age	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
19.336	1.717	rating	0.2071	age	surprise	male	African	young	n/a
19.719	1.333	rating_mouse_trajectory	0.2071	age	surprise	male	African	young	n/a
25.293	1.312	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model4_2Male_1WC_1Young.mp4
26.605	1.683	rating	0.377	age	sad	male	WC	young	n/a
27.272	1.017	rating_mouse_trajectory	0.377	age	sad	male	WC	young	n/a
28.529	1.328	face	n/a	age	fear	male	EA	young	task-faces/3Fear_Model5_2Male_2EA_1Young.mp4
29.856	1.3	rating	0.4883	age	fear	male	EA	young	n/a
31.106	0.05	rating_mouse_trajectory	0.4883	age	fear	male	EA	young	n/a
31.784	1.307	face	n/a	age	fear	male	African	old	task-faces/3Fear_Model3_2Male_3African_2Old.mp4
33.091	1.633	rating	0.6299	age	fear	male	African	old	n/a
33.641	1.083	rating_mouse_trajectory	0.6299	age	fear	male	African	old	n/a
35.014	1.311	face	n/a	age	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
36.325	0.983	rating	0.2597	age	surprise	male	EA	young	n/a
36.809	0.5	rating_mouse_trajectory	0.2597	age	surprise	male	EA	young	n/a
