onset	duration	trial_type	response_value	stim_file
2.784	211.374	video	n/a	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
217.455	3.231	rating_relevance	50.83	n/a
222.107	2.865	rating_happy	71.98	n/a
225.408	1.149	rating_sad	0.0	n/a
232.044	2.766	rating_afraid	26.04	n/a
235.545	1.242	rating_disgusted	0.0	n/a
241.681	2.366	rating_warm	52.71	n/a
247.466	3.134	rating_engaged	90.1	n/a
249.439	20.936	video	n/a	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
273.393	2.982	rating_relevance	10.31	n/a
276.177	0.749	rating_happy	0.0	n/a
283.096	2.65	rating_sad	71.25	n/a
288.065	2.6	rating_afraid	65.21	n/a
293.4	2.917	rating_disgusted	43.65	n/a
296.535	1.039	rating_warm	0.0	n/a
303.737	3.22	rating_engaged	73.23	n/a
305.574	30.143	video	n/a	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
339.601	3.855	rating_relevance	66.25	n/a
344.202	3.439	rating_happy	82.08	n/a
346.787	1.004	rating_sad	0.0	n/a
351.238	0.435	rating_afraid	0.0	n/a
356.257	0.432	rating_disgusted	0.0	n/a
363.56	2.717	rating_warm	78.65	n/a
368.645	2.784	rating_engaged	20.52	n/a
370.907	123.285	video	n/a	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
497.276	3.043	rating_relevance	25.42	n/a
502.261	3.017	rating_happy	66.67	n/a
505.529	1.266	rating_sad	23.02	n/a
511.415	2.133	rating_afraid	50.94	n/a
515.566	1.267	rating_disgusted	0.0	n/a
521.752	2.439	rating_warm	0.0	n/a
527.171	2.837	rating_engaged	73.96	n/a
