onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.831	1.319	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
5.15	1.052	rating	0.0959	sex	surprise	female	African	old	n/a
5.95	0.252	rating_mouse_trajectory	0.0959	sex	surprise	female	African	old	n/a
7.191	1.311	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
8.502	0.635	rating	0.0	sex	disgust	male	EA	young	n/a
8.768	0.368	rating_mouse_trajectory	0.0	sex	disgust	male	EA	young	n/a
10.441	1.329	face	n/a	sex	sad	female	WC	young	task-faces/6Sad_Model4_1Female_1WC_1Young.mp4
11.77	0.535	rating	0.3528	sex	sad	female	WC	young	n/a
11.97	0.335	rating_mouse_trajectory	0.3528	sex	sad	female	WC	young	n/a
14.705	2.067	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
16.771	0.652	rating	0.1303	sex	pleasure	male	EA	old	n/a
16.988	0.435	rating_mouse_trajectory	0.1303	sex	pleasure	male	EA	old	n/a
18.692	2.064	face	n/a	sex	pain	male	EA	young	task-faces/7Pain_Model1_2Male_2EA_1Young.mp4
20.756	0.594	rating	0.1667	sex	pain	male	EA	young	n/a
20.806	0.544	rating_mouse_trajectory	0.1667	sex	pain	male	EA	young	n/a
26.705	2.071	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
28.776	0.641	rating	0.1687	sex	pleasure	female	African	young	n/a
28.976	0.441	rating_mouse_trajectory	0.1687	sex	pleasure	female	African	young	n/a
30.704	1.323	face	n/a	sex	surprise	female	EA	young	task-faces/2Surprise_Model5_1Female_2EA_1Young.mp4
32.027	0.706	rating	0.3083	sex	surprise	female	EA	young	n/a
32.294	0.439	rating_mouse_trajectory	0.3083	sex	surprise	female	EA	young	n/a
33.949	1.312	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
35.262	0.655	rating	0.0	sex	disgust	female	African	old	n/a
35.528	0.388	rating_mouse_trajectory	0.0	sex	disgust	female	African	old	n/a
37.184	1.312	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
38.496	0.787	rating	0.0979	sex	fear	female	African	young	n/a
38.679	0.604	rating_mouse_trajectory	0.0979	sex	fear	female	African	young	n/a
40.421	2.06	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
42.481	0.769	rating	0.0049	sex	pain	female	EA	old	n/a
42.814	0.435	rating_mouse_trajectory	0.0049	sex	pain	female	EA	old	n/a
46.406	1.327	face	n/a	sex	fear	female	WC	young	task-faces/3Fear_Model5_1Female_1WC_1Young.mp4
47.733	1.035	rating	0.0999	sex	fear	female	WC	young	n/a
48.116	0.652	rating_mouse_trajectory	0.0999	sex	fear	female	WC	young	n/a
50.639	1.312	face	n/a	sex	happy	female	EA	young	task-faces/1Happy_Model5_1Female_2EA_1Young.mp4
51.951	0.885	rating	0.2799	sex	happy	female	EA	young	n/a
52.318	0.518	rating_mouse_trajectory	0.2799	sex	happy	female	EA	young	n/a
55.872	2.065	face	n/a	sex	pain	female	African	old	task-faces/7Pain_Model5_1Female_3African_2Old.mp4
57.937	1.085	rating	0.1485	sex	pain	female	African	old	n/a
58.37	0.652	rating_mouse_trajectory	0.1485	sex	pain	female	African	old	n/a
60.855	1.334	face	n/a	sex	disgust	female	African	young	task-faces/4Disgust_Model5_1Female_3African_1Young.mp4
62.188	0.802	rating	0.0	sex	disgust	female	African	young	n/a
62.538	0.452	rating_mouse_trajectory	0.0	sex	disgust	female	African	young	n/a
65.095	1.311	face	n/a	sex	surprise	male	WC	old	task-faces/2Surprise_Model2_2Male_1WC_2Old.mp4
66.407	0.704	rating	0.0	sex	surprise	male	WC	old	n/a
66.69	0.421	rating_mouse_trajectory	0.0	sex	surprise	male	WC	old	n/a
69.313	1.311	face	n/a	sex	sad	female	African	old	task-faces/6Sad_Model1_1Female_3African_2Old.mp4
70.625	0.752	rating	0.0494	sex	sad	female	African	old	n/a
70.925	0.452	rating_mouse_trajectory	0.0494	sex	sad	female	African	old	n/a
73.555	2.038	face	n/a	sex	pleasure	female	WC	old	task-faces/8Pleasure_Model3_1Female_1WC_2Old.mp4
75.593	0.873	rating	0.2193	sex	pleasure	female	WC	old	n/a
75.843	0.623	rating_mouse_trajectory	0.2193	sex	pleasure	female	WC	old	n/a
78.517	1.311	face	n/a	sex	surprise	male	African	old	task-faces/2Surprise_Model2_2Male_3African_2Old.mp4
79.828	0.771	rating	0.11	sex	surprise	male	African	old	n/a
80.162	0.438	rating_mouse_trajectory	0.11	sex	surprise	male	African	old	n/a
84.752	1.312	face	n/a	sex	disgust	male	EA	old	task-faces/4Disgust_Model2_2Male_2EA_2Old.mp4
86.064	0.769	rating	0.0	sex	disgust	male	EA	old	n/a
86.381	0.452	rating_mouse_trajectory	0.0	sex	disgust	male	EA	old	n/a
87.968	1.314	face	n/a	sex	happy	female	African	young	task-faces/1Happy_Model3_1Female_3African_1Young.mp4
89.282	0.718	rating	0.0	sex	happy	female	African	young	n/a
89.615	0.385	rating_mouse_trajectory	0.0	sex	happy	female	African	young	n/a
92.206	1.311	face	n/a	sex	fear	female	African	old	task-faces/3Fear_Model3_1Female_3African_2Old.mp4
93.517	0.785	rating	0.1687	sex	fear	female	African	old	n/a
93.783	0.518	rating_mouse_trajectory	0.1687	sex	fear	female	African	old	n/a
95.438	1.314	face	n/a	sex	fear	male	WC	old	task-faces/3Fear_Model3_2Male_1WC_2Old.mp4
96.751	0.801	rating	0.0028	sex	fear	male	WC	old	n/a
96.951	0.601	rating_mouse_trajectory	0.0028	sex	fear	male	WC	old	n/a
99.671	1.331	face	n/a	sex	disgust	male	African	young	task-faces/4Disgust_Model1_2Male_3African_1Young.mp4
101.003	0.851	rating	0.11	sex	disgust	male	African	young	n/a
101.303	0.551	rating_mouse_trajectory	0.11	sex	disgust	male	African	young	n/a
103.922	1.316	face	n/a	sex	fear	male	African	old	task-faces/3Fear_Model1_2Male_3African_2Old.mp4
105.238	0.601	rating	0.0	sex	fear	male	African	old	n/a
105.471	0.368	rating_mouse_trajectory	0.0	sex	fear	male	African	old	n/a
