onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
7.824	12.655	narrative_presentation	n/a	n/a	Enmity of kin	prison	Audio	task-narratives/Narrative5Situation1.mp3
20.48	1.934	rating_feeling	943	512	Enmity of kin	prison	Audio	n/a
20.946	1.468	feeling_mouse_trajectory	943	512	Enmity of kin	prison	Audio	n/a
24.505	2.685	rating_expectation	925	502	Enmity of kin	prison	Audio	n/a
25.455	1.735	expectation_mouse_trajectory	925	502	Enmity of kin	prison	Audio	n/a
31.576	28.115	narrative_presentation	n/a	n/a	All sacrificed for passion	prison	Audio	task-narratives/Narrative5Situation2.mp3
59.691	1.918	rating_feeling	893	509	All sacrificed for passion	prison	Audio	n/a
60.175	1.434	feeling_mouse_trajectory	893	509	All sacrificed for passion	prison	Audio	n/a
63.718	2.651	rating_expectation	828	567	All sacrificed for passion	prison	Audio	n/a
64.718	1.651	expectation_mouse_trajectory	828	567	All sacrificed for passion	prison	Audio	n/a
70.774	13.317	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Audio	task-narratives/Narrative5Situation3.mp3
84.09	2.091	rating_feeling	727	597	Discovery of dishonour of loved one	prison	Audio	n/a
84.424	1.757	feeling_mouse_trajectory	727	597	Discovery of dishonour of loved one	prison	Audio	n/a
88.117	1.473	rating_expectation	809	528	Discovery of dishonour of loved one	prison	Audio	n/a
88.383	1.206	expectation_mouse_trajectory	809	528	Discovery of dishonour of loved one	prison	Audio	n/a
93.198	20.148	narrative_presentation	n/a	n/a	Crimes of love	park	Audio	task-narratives/Narrative5Situation4.mp3
113.346	1.501	rating_feeling	961	585	Crimes of love	park	Audio	n/a
113.879	0.967	feeling_mouse_trajectory	961	585	Crimes of love	park	Audio	n/a
117.372	1.818	rating_expectation	1038	526	Crimes of love	park	Audio	n/a
117.405	1.784	expectation_mouse_trajectory	1038	526	Crimes of love	park	Audio	n/a
126.428	14.114	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	park	Audio	task-narratives/Narrative5Situation5.mp3
140.542	2.186	rating_feeling	1036	549	Necessity of sacrificing loved ones	park	Audio	n/a
141.375	1.353	feeling_mouse_trajectory	1036	549	Necessity of sacrificing loved ones	park	Audio	n/a
144.566	2.235	rating_expectation	1041	507	Necessity of sacrificing loved ones	park	Audio	n/a
144.6	2.201	expectation_mouse_trajectory	1041	507	Necessity of sacrificing loved ones	park	Audio	n/a
151.619	5.474	narrative_presentation	n/a	n/a	Adultery	park	Audio	task-narratives/Narrative5Situation6.mp3
157.094	2.618	rating_feeling	903	559	Adultery	park	Audio	n/a
157.911	1.801	feeling_mouse_trajectory	903	559	Adultery	park	Audio	n/a
161.121	1.834	rating_expectation	895	539	Adultery	park	Audio	n/a
161.805	1.151	expectation_mouse_trajectory	895	539	Adultery	park	Audio	n/a
169.177	20.834	narrative_presentation	n/a	n/a	Revolt	beach	Audio	task-narratives/Narrative5Situation7.mp3
190.01	1.718	rating_feeling	943	544	Revolt	beach	Audio	n/a
190.327	1.401	feeling_mouse_trajectory	943	544	Revolt	beach	Audio	n/a
194.033	2.118	rating_expectation	1029	501	Revolt	beach	Audio	n/a
194.9	1.251	expectation_mouse_trajectory	1029	501	Revolt	beach	Audio	n/a
201.088	7.277	narrative_presentation	n/a	n/a	An enemy loved	beach	Audio	task-narratives/Narrative5Situation8.mp3
208.365	2.301	rating_feeling	894	569	An enemy loved	beach	Audio	n/a
209.032	1.634	feeling_mouse_trajectory	894	569	An enemy loved	beach	Audio	n/a
212.39	1.534	rating_expectation	742	460	An enemy loved	beach	Audio	n/a
