onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.793	1.325	face	n/a	intensity	disgust	female	WC	young	task-faces/4Disgust_Model4_1Female_1WC_1Young.mp4
5.118	1.817	rating	0.2617	intensity	disgust	female	WC	young	n/a
5.668	1.267	rating_mouse_trajectory	0.2617	intensity	disgust	female	WC	young	n/a
7.042	1.311	face	n/a	intensity	anger	female	WC	old	task-faces/5Anger_Model2_1Female_1WC_2Old.mp4
8.353	1.021	rating	0.4276	intensity	anger	female	WC	old	n/a
8.919	0.454	rating_mouse_trajectory	0.4276	intensity	anger	female	WC	old	n/a
10.276	1.311	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
11.587	0.735	rating	0.2577	intensity	disgust	male	WC	old	n/a
11.821	0.502	rating_mouse_trajectory	0.2577	intensity	disgust	male	WC	old	n/a
14.495	1.311	face	n/a	intensity	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
15.805	0.744	rating	0.3851	intensity	anger	female	African	old	n/a
16.172	0.378	rating_mouse_trajectory	0.3851	intensity	anger	female	African	old	n/a
17.717	1.323	face	n/a	intensity	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
19.04	0.902	rating	0.2152	intensity	surprise	male	African	young	n/a
19.373	0.568	rating_mouse_trajectory	0.2152	intensity	surprise	male	African	young	n/a
24.947	1.312	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model4_2Male_1WC_1Young.mp4
26.259	1.425	rating	0.0736	intensity	sad	male	WC	young	n/a
26.626	1.058	rating_mouse_trajectory	0.0736	intensity	sad	male	WC	young	n/a
28.182	1.312	face	n/a	intensity	fear	male	EA	young	task-faces/3Fear_Model5_2Male_2EA_1Young.mp4
29.494	1.19	rating	0.1646	intensity	fear	male	EA	young	n/a
29.861	0.823	rating_mouse_trajectory	0.1646	intensity	fear	male	EA	young	n/a
31.417	1.312	face	n/a	intensity	fear	male	African	old	task-faces/3Fear_Model3_2Male_3African_2Old.mp4
32.728	1.021	rating	0.2314	intensity	fear	male	African	old	n/a
33.045	0.705	rating_mouse_trajectory	0.2314	intensity	fear	male	African	old	n/a
34.652	1.311	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
35.963	0.387	rating	0.466	intensity	surprise	male	EA	young	n/a
