onset	duration	subtask_type	event_type	value	response_accuracy	stim_file_TODO	participant_response	reaction_time
54.81	1.017	memory	dummy	study_dummy	n/a	task-memory/obj171lizard.png	n/a	n/a
56.844	1.017	memory	dummy	study_dummy	n/a	task-memory/obj205pan.png	n/a	n/a
58.878	1.017	memory	dummy	study_dummy	n/a	task-memory/obj323vacuum.png	n/a	n/a
71.066	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
99.127	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
127.187	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
155.248	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
188.827	1.01	memory	test	test_new	correct	task-memory/obj090drum.png	new	n/a
191.645	0.769	memory	test	test_old	correct	task-memory/obj085donkey.png	old	n/a
194.246	0.914	memory	test	test_new	correct	task-memory/obj212pear.png	new	n/a
197.113	0.675	memory	test	test_old	correct	task-memory/obj020bat.png	old	n/a
199.814	0.968	memory	test	test_old	correct	task-memory/obj257saw.png	old	n/a
202.849	1.462	memory	test	test_old	correct	task-memory/obj147iron.png	old	n/a
205.617	1.139	memory	test	test_new	correct	task-memory/obj226plate.png	new	n/a
208.368	1.309	memory	test	test_old	correct	task-memory/obj177map.png	old	n/a
211.002	0.869	memory	test	test_old	correct	task-memory/obj086door.png	old	n/a
213.77	0.957	memory	test	test_old	correct	task-memory/obj276snail.png	old	n/a
216.754	1.038	memory	test	test_new	correct	task-memory/obj041button.png	new	n/a
219.405	0.789	memory	test	test_old	correct	task-memory/obj117ghost.png	old	n/a
221.939	0.794	memory	test	test_new	correct	task-memory/obj187motorcycle.png	new	n/a
224.507	1.658	memory	test	test_new	correct	task-memory/obj066dime.png	new	n/a
227.291	1.25	memory	test	test_new	correct	task-memory/obj160ladder.png	new	n/a
230.059	1.169	memory	test	test_new	correct	task-memory/obj246rockingchair.png	new	n/a
232.877	0.713	memory	test	test_old	correct	task-memory/obj002acorn.png	old	n/a
235.544	2.0	memory	test	test_new	correct	task-memory/obj235rabbit.png	n/a	n/a
238.429	0.961	memory	test	test_new	incorrect	task-memory/obj143horse.png	old	n/a
241.18	1.754	memory	test	test_old	incorrect	task-memory/obj214pencil.png	new	n/a
243.998	0.78	memory	test	test_old	correct	task-memory/obj231pumpkin.png	old	n/a
246.732	1.132	memory	test	test_old	incorrect	task-memory/obj012ball.png	new	n/a
249.366	1.031	memory	test	test_old	correct	task-memory/obj178mask.png	old	n/a
252.184	1.148	memory	test	test_old	correct	task-memory/obj234queen.png	old	n/a
255.102	0.985	memory	test	test_old	correct	task-memory/obj140hinge.png	old	n/a
257.853	0.899	memory	test	test_new	correct	task-memory/obj011backpack.png	new	n/a
260.57	1.49	memory	test	test_new	correct	task-memory/obj108flute.png	new	n/a
263.538	1.071	memory	test	test_new	correct	task-memory/obj031book.png	new	n/a
266.473	0.855	memory	test	test_old	correct	task-memory/obj127hair.png	old	n/a
269.44	0.71	memory	test	test_old	correct	task-memory/obj013balloon.png	old	n/a
272.291	0.776	memory	test	test_new	correct	task-memory/obj142hook.png	new	n/a
274.959	0.824	memory	test	test_old	correct	task-memory/obj099faucet.png	old	n/a
277.543	1.208	memory	test	test_new	correct	task-memory/obj210peacock.png	new	n/a
280.194	1.778	memory	test	test_new	correct	task-memory/obj304tire.png	new	n/a
283.162	1.006	memory	test	test_new	correct	task-memory/obj233pyramid.png	new	n/a
286.097	0.98	memory	test	test_new	correct	task-memory/obj163leaf.png	new	n/a
288.764	1.111	memory	test	test_new	correct	task-memory/obj134hat.png	new	n/a
291.632	0.847	memory	test	test_old	correct	task-memory/obj141hoof.png	old	n/a
294.35	0.994	memory	test	test_new	correct	task-memory/obj300thermos.png	new	n/a
297.117	1.814	memory	test	test_old	correct	task-memory/obj204palmtree.png	old	n/a
308.255	1.017	memory	dummy	study_dummy	n/a	task-memory/obj010baby.png	n/a	n/a
310.289	1.034	memory	dummy	study_dummy	n/a	task-memory/obj018barrel.png	n/a	n/a
312.34	1.034	memory	dummy	study_dummy	n/a	task-memory/obj182microscope.png	n/a	n/a
314.39	1.017	memory	study	study	n/a	task-memory/obj009asparagus.png	n/a	n/a
316.441	1.017	memory	study	study	n/a	task-memory/obj215pencilsharpener.png	n/a	n/a
318.475	1.017	memory	study	study	n/a	task-memory/obj075crown.png	n/a	n/a
320.526	1.017	memory	study	study	n/a	task-memory/obj188mountain.png	n/a	n/a
322.577	1.017	memory	study	study	n/a	task-memory/obj097eye.png	n/a	n/a
324.611	1.017	memory	study	study	n/a	task-memory/obj312tree.png	n/a	n/a
326.645	1.017	memory	study	study	n/a	task-memory/obj065clown.png	n/a	n/a
328.679	1.017	memory	study	study	n/a	task-memory/obj118giraffe.png	n/a	n/a
330.713	1.017	memory	study	study	n/a	task-memory/obj149jacket.png	n/a	n/a
332.747	1.017	memory	study	study	n/a	task-memory/obj209paperclip.png	n/a	n/a
334.781	1.017	memory	study	study	n/a	task-memory/obj289submarine.png	n/a	n/a
336.815	1.017	memory	study	study	n/a	task-memory/obj005ant.png	n/a	n/a
338.85	1.017	memory	study	study	n/a	task-memory/obj084dolphin.png	n/a	n/a
340.884	1.017	memory	study	study	n/a	task-memory/obj037bridge.png	n/a	n/a
342.918	1.017	memory	study	study	n/a	task-memory/obj186mop.png	n/a	n/a
344.952	1.017	memory	study	study	n/a	task-memory/obj053cat.png	n/a	n/a
346.986	1.017	memory	study	study	n/a	task-memory/obj308toothbrush.png	n/a	n/a
349.02	1.017	memory	study	study	n/a	task-memory/obj045camel.png	n/a	n/a
351.054	1.017	memory	study	study	n/a	task-memory/obj165leopard.png	n/a	n/a
353.088	1.017	memory	study	study	n/a	task-memory/obj052carrot.png	n/a	n/a
355.122	1.034	memory	dummy	study_dummy	n/a	task-memory/obj199onion.png	n/a	n/a
357.173	1.034	memory	dummy	study_dummy	n/a	task-memory/obj262screw.png	n/a	n/a
359.224	1.017	memory	dummy	study_dummy	n/a	task-memory/obj275slingshot.png	n/a	n/a
371.362	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.439	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.499	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.56	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.356	0.819	memory	test	test_old	correct	task-memory/obj084dolphin.png	old	n/a
492.19	0.601	memory	test	test_old	correct	task-memory/obj209paperclip.png	old	n/a
494.891	0.606	memory	test	test_old	correct	task-memory/obj005ant.png	old	n/a
497.575	0.826	memory	test	test_new	correct	task-memory/obj072crab.png	new	n/a
500.276	0.693	memory	test	test_old	correct	task-memory/obj165leopard.png	old	n/a
503.161	0.844	memory	test	test_old	correct	task-memory/obj289submarine.png	old	n/a
506.045	0.01	memory	test	test_new	incorrect	task-memory/obj347zebra.png	old	n/a
508.746	0.915	memory	test	test_new	correct	task-memory/obj273sled.png	new	n/a
511.764	0.875	memory	test	test_new	correct	task-memory/obj144hose.png	new	n/a
514.465	0.907	memory	test	test_old	correct	task-memory/obj312tree.png	old	n/a
517.416	0.947	memory	test	test_old	correct	task-memory/obj065clown.png	old	n/a
519.984	1.529	memory	test	test_old	correct	task-memory/obj052carrot.png	old	n/a
522.635	0.734	memory	test	test_old	correct	task-memory/obj053cat.png	old	n/a
525.569	1.223	memory	test	test_new	correct	task-memory/obj320umbrella.png	new	n/a
528.587	0.915	memory	test	test_new	correct	task-memory/obj242road.png	new	n/a
531.388	0.762	memory	test	test_old	correct	task-memory/obj215pencilsharpener.png	old	n/a
534.106	0.791	memory	test	test_old	correct	task-memory/obj149jacket.png	old	n/a
536.773	0.887	memory	test	test_new	correct	task-memory/obj043cage.png	new	n/a
539.524	0.974	memory	test	test_old	correct	task-memory/obj308toothbrush.png	old	n/a
542.476	1.028	memory	test	test_old	correct	task-memory/obj097eye.png	old	n/a
545.227	0.658	memory	test	test_old	correct	task-memory/obj045camel.png	old	n/a
547.761	1.153	memory	test	test_old	correct	task-memory/obj009asparagus.png	old	n/a
550.462	0.969	memory	test	test_new	correct	task-memory/obj272skunk.png	new	n/a
553.23	0.935	memory	test	test_new	correct	task-memory/obj077deer.png	new	n/a
555.814	0.758	memory	test	test_old	correct	task-memory/obj037bridge.png	old	n/a
558.648	0.782	memory	test	test_old	correct	task-memory/obj075crown.png	old	n/a
561.533	0.846	memory	test	test_new	correct	task-memory/obj174magnet.png	new	n/a
564.5	1.083	memory	test	test_old	correct	task-memory/obj186mop.png	old	n/a
567.418	0.825	memory	test	test_new	correct	task-memory/obj033bottle.png	new	n/a
570.336	1.091	memory	test	test_new	correct	task-memory/obj248roof.png	new	n/a
573.004	1.198	memory	test	test_new	incorrect	task-memory/obj179match.png	old	n/a
575.755	1.37	memory	test	test_new	correct	task-memory/obj267shower.png	new	n/a
578.789	1.461	memory	test	test_new	correct	task-memory/obj007arrow.png	new	n/a
581.757	0.932	memory	test	test_new	correct	task-memory/obj092ear.png	new	n/a
584.608	1.245	memory	test	test_old	incorrect	task-memory/obj188mountain.png	new	n/a
587.176	1.039	memory	test	test_new	correct	task-memory/obj286stethoscope.png	new	n/a
589.893	0.899	memory	test	test_new	correct	task-memory/obj167lightning.png	new	n/a
592.728	1.186	memory	test	test_new	correct	task-memory/obj232purse.png	new	n/a
595.662	1.558	memory	test	test_new	correct	task-memory/obj342wing.png	new	n/a
598.563	0.855	memory	test	test_old	correct	task-memory/obj118giraffe.png	old	n/a
