onset	duration	subtask_type	event_type	value	response_accuracy	stim_file_TODO	participant_response	reaction_time
256.23	1.188	memory	test	test_new	incorrect	task-memory/obj072crab.png	old	n/a
258.831	1.0	memory	test	test_old	correct	task-memory/obj157knife.png	old	n/a
261.516	1.04	memory	test	test_old	correct	task-memory/obj326violin.png	old	n/a
264.15	1.618	memory	test	test_new	incorrect	task-memory/obj047can.png	old	n/a
267.251	1.011	memory	test	test_old	correct	task-memory/obj167lightning.png	old	n/a
269.952	0.913	memory	test	test_old	correct	task-memory/obj203paintbrush.png	old	n/a
272.887	1.157	memory	test	test_old	correct	task-memory/obj221pinecone.png	old	n/a
275.854	1.046	memory	test	test_old	incorrect	task-memory/obj334wheel.png	new	n/a
278.572	1.928	memory	test	test_new	correct	task-memory/obj119girl.png	new	n/a
281.59	0.989	memory	test	test_old	correct	task-memory/obj210peacock.png	old	n/a
284.191	2.0	memory	test	test_new	correct	task-memory/obj153kangaroo.png	n/a	n/a
286.775	2.0	memory	test	test_new	correct	task-memory/obj036bread.png	n/a	n/a
289.776	1.352	memory	test	test_old	correct	task-memory/obj322unicycle.png	old	n/a
292.394	0.946	memory	test	test_old	correct	task-memory/obj042cactus.png	old	n/a
295.362	1.187	memory	test	test_old	incorrect	task-memory/obj084dolphin.png	new	n/a
298.063	1.88	memory	test	test_new	correct	task-memory/obj235rabbit.png	new	n/a
308.233	1.017	memory	dummy	study_dummy	n/a	task-memory/obj012ball.png	n/a	n/a
310.267	1.017	memory	dummy	study_dummy	n/a	task-memory/obj086door.png	n/a	n/a
312.301	1.034	memory	dummy	study_dummy	n/a	task-memory/obj195net.png	n/a	n/a
314.352	1.034	memory	study	study	n/a	task-memory/obj092ear.png	n/a	n/a
316.403	1.017	memory	study	study	n/a	task-memory/obj096eskimo.png	n/a	n/a
318.454	1.017	memory	study	study	n/a	task-memory/obj222pipe.png	n/a	n/a
320.488	1.017	memory	study	study	n/a	task-memory/obj197nurse.png	n/a	n/a
322.538	1.017	memory	study	study	n/a	task-memory/obj263seahorse.png	n/a	n/a
324.572	1.017	memory	study	study	n/a	task-memory/obj178mask.png	n/a	n/a
326.623	1.017	memory	study	study	n/a	task-memory/obj166lightbulb.png	n/a	n/a
328.657	1.017	memory	study	study	n/a	task-memory/obj198octopus.png	n/a	n/a
330.691	1.017	memory	study	study	n/a	task-memory/obj174magnet.png	n/a	n/a
332.725	1.017	memory	study	study	n/a	task-memory/obj112fountain.png	n/a	n/a
334.76	1.017	memory	study	study	n/a	task-memory/obj242road.png	n/a	n/a
336.794	1.017	memory	study	study	n/a	task-memory/obj255sailor.png	n/a	n/a
338.828	1.017	memory	study	study	n/a	task-memory/obj275slingshot.png	n/a	n/a
340.862	1.017	memory	study	study	n/a	task-memory/obj149jacket.png	n/a	n/a
342.896	1.017	memory	study	study	n/a	task-memory/obj123goat.png	n/a	n/a
344.93	1.017	memory	study	study	n/a	task-memory/obj098fan.png	n/a	n/a
346.964	1.017	memory	study	study	n/a	task-memory/obj182microscope.png	n/a	n/a
348.998	1.017	memory	study	study	n/a	task-memory/obj302tie.png	n/a	n/a
351.032	1.017	memory	study	study	n/a	task-memory/obj107flower.png	n/a	n/a
353.066	1.017	memory	study	study	n/a	task-memory/obj248roof.png	n/a	n/a
355.1	1.017	memory	dummy	study_dummy	n/a	task-memory/obj269skateboard.png	n/a	n/a
357.135	1.034	memory	dummy	study_dummy	n/a	task-memory/obj311train.png	n/a	n/a
359.185	1.034	memory	dummy	study_dummy	n/a	task-memory/obj313trophy.png	n/a	n/a
371.34	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.4	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.461	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.521	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.267	1.461	memory	test	test_new	correct	task-memory/obj256sandwich.png	new	n/a
491.935	0.783	memory	test	test_old	correct	task-memory/obj178mask.png	old	n/a
494.686	1.492	memory	test	test_old	correct	task-memory/obj198octopus.png	old	n/a
497.637	0.837	memory	test	test_old	correct	task-memory/obj096eskimo.png	old	n/a
500.621	0.992	memory	test	test_new	correct	task-memory/obj324vase.png	new	n/a
503.306	0.73	memory	test	test_old	correct	task-memory/obj174magnet.png	old	n/a
506.224	1.028	memory	test	test_new	correct	task-memory/obj288strawberry.png	new	n/a
509.191	0.835	memory	test	test_old	correct	task-memory/obj222pipe.png	old	n/a
512.142	0.919	memory	test	test_old	correct	task-memory/obj275slingshot.png	old	n/a
514.693	1.737	memory	test	test_old	correct	task-memory/obj123goat.png	old	n/a
517.778	0.819	memory	test	test_old	correct	task-memory/obj098fan.png	old	n/a
520.762	1.321	memory	test	test_new	correct	task-memory/obj268sink.png	new	n/a
523.78	1.478	memory	test	test_new	correct	task-memory/obj276snail.png	new	n/a
526.781	1.711	memory	test	test_old	incorrect	task-memory/obj112fountain.png	new	n/a
529.716	1.747	memory	test	test_new	incorrect	task-memory/obj277snake.png	old	n/a
532.65	1.032	memory	test	test_old	correct	task-memory/obj182microscope.png	old	n/a
535.468	1.711	memory	test	test_new	incorrect	task-memory/obj238rain.png	old	n/a
538.536	1.301	memory	test	test_old	incorrect	task-memory/obj255sailor.png	new	n/a
541.57	1.826	memory	test	test_old	correct	task-memory/obj302tie.png	old	n/a
544.888	1.074	memory	test	test_old	correct	task-memory/obj149jacket.png	old	n/a
547.906	0.862	memory	test	test_old	correct	task-memory/obj092ear.png	old	n/a
550.54	1.255	memory	test	test_new	correct	task-memory/obj310tractor.png	new	n/a
553.424	1.512	memory	test	test_old	incorrect	task-memory/obj107flower.png	new	n/a
556.042	1.647	memory	test	test_new	correct	task-memory/obj321unicorn.png	new	n/a
558.91	2.0	memory	test	test_new	correct	task-memory/obj013balloon.png	n/a	n/a
561.544	2.0	memory	test	test_old	incorrect	task-memory/obj248roof.png	n/a	n/a
564.312	1.238	memory	test	test_new	incorrect	task-memory/obj207pants.png	old	n/a
567.146	1.934	memory	test	test_new	correct	task-memory/obj262screw.png	new	n/a
570.581	0.859	memory	test	test_new	incorrect	task-memory/obj156kite.png	old	n/a
573.449	1.784	memory	test	test_new	correct	task-memory/obj168lion.png	new	n/a
576.566	1.058	memory	test	test_new	incorrect	task-memory/obj142hook.png	old	n/a
579.484	1.141	memory	test	test_old	correct	task-memory/obj166lightbulb.png	old	n/a
582.485	1.944	memory	test	test_new	correct	task-memory/obj319typewriter.png	new	n/a
585.653	1.202	memory	test	test_old	correct	task-memory/obj242road.png	old	n/a
588.554	1.235	memory	test	test_new	correct	task-memory/obj110football.png	new	n/a
591.189	1.518	memory	test	test_new	correct	task-memory/obj330watch.png	new	n/a
593.99	0.881	memory	test	test_old	correct	task-memory/obj263seahorse.png	old	n/a
596.674	1.594	memory	test	test_new	correct	task-memory/obj155king.png	new	n/a
599.442	1.799	memory	test	test_old	correct	task-memory/obj197nurse.png	old	n/a
602.743	1.806	memory	test	test_new	correct	task-memory/obj226plate.png	new	n/a
