onset	duration	trial_type	response_value	stim_file
2.768	148.07	video	n/a	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
153.568	2.668	rating_relevance	45.94	n/a
158.837	2.916	rating_happy	93.12	n/a
162.639	1.685	rating_sad	18.23	n/a
169.059	3.084	rating_afraid	10.42	n/a
172.51	1.516	rating_disgusted	30.1	n/a
178.713	2.7	rating_warm	82.71	n/a
184.616	3.584	rating_engaged	95.83	n/a
186.067	86.617	video	n/a	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
275.059	2.336	rating_relevance	15.1	n/a
280.228	2.489	rating_happy	36.88	n/a
284.364	1.605	rating_sad	8.85	n/a
289.75	1.969	rating_afraid	16.46	n/a
295.135	2.332	rating_disgusted	27.71	n/a
300.521	2.7	rating_warm	66.56	n/a
306.091	3.251	rating_engaged	47.81	n/a
307.873	196.718	video	n/a	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
507.67	3.026	rating_relevance	77.08	n/a
511.939	2.282	rating_happy	65.83	n/a
516.758	2.083	rating_sad	21.98	n/a
521.677	1.983	rating_afraid	35.21	n/a
529.214	n/a	rating_disgusted	n/a	n/a
532.966	3.234	rating_warm	90.83	n/a
537.935	3.184	rating_engaged	96.88	n/a
539.783	35.166	video	n/a	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
578.154	3.162	rating_relevance	46.67	n/a
581.989	1.983	rating_happy	19.79	n/a
587.108	2.084	rating_sad	6.88	n/a
591.577	1.533	rating_afraid	6.04	n/a
596.996	1.938	rating_disgusted	4.17	n/a
602.549	2.469	rating_warm	5.21	n/a
609.619	n/a	rating_engaged	n/a	n/a
