onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	participant_response	trial_index
409.485	0.2	posner	invalid_cue	correct	right	n/a	n/a	80
409.685	0.43	posner	target_response	correct	right	left	left	80
415.554	0.2	posner	invalid_cue	correct	right	n/a	n/a	81
415.754	0.464	posner	target_response	correct	right	left	left	81
419.222	0.2	posner	invalid_cue	correct	right	n/a	n/a	82
419.422	0.437	posner	target_response	correct	right	left	left	82
422.489	0.2	posner	invalid_cue	correct	right	n/a	n/a	83
422.69	1.601	posner	target_response	correct	right	left	left	83
429.775	0.2	posner	invalid_cue	correct	right	n/a	n/a	84
429.976	1.345	posner	target_response	correct	right	left	left	84
437.245	0.2	posner	invalid_cue	correct	left	n/a	n/a	85
437.445	0.456	posner	target_response	correct	left	right	right	85
444.714	0.2	posner	valid_cue	incorrect	right	n/a	n/a	86
444.914	n/a	posner	target_response	incorrect	right	right	n/a	86
449.583	0.2	posner	valid_cue	correct	left	n/a	n/a	87
449.783	0.314	posner	target_response	correct	left	left	left	87
452.651	0.2	posner	valid_cue	correct	left	n/a	n/a	88
452.851	0.345	posner	target_response	correct	left	left	left	88
455.819	0.2	posner	valid_cue	correct	left	n/a	n/a	89
456.019	0.31	posner	target_response	correct	left	left	left	89
463.188	0.2	posner	valid_cue	correct	right	n/a	n/a	90
463.388	0.522	posner	target_response	correct	right	right	right	90
466.256	0.2	posner	valid_cue	correct	right	n/a	n/a	91
466.456	0.384	posner	target_response	correct	right	right	right	91
469.224	0.2	posner	valid_cue	correct	left	n/a	n/a	92
469.424	0.375	posner	target_response	correct	left	left	left	92
473.092	0.2	posner	invalid_cue	correct	right	n/a	n/a	93
473.292	0.4	posner	target_response	correct	right	left	left	93
476.159	0.2	posner	invalid_cue	correct	left	n/a	n/a	94
476.36	0.591	posner	target_response	correct	left	right	right	94
483.329	0.2	posner	valid_cue	correct	left	n/a	n/a	95
483.529	0.358	posner	target_response	correct	left	left	left	95
487.897	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	96
488.097	n/a	posner	target_response	incorrect	left	right	n/a	96
491.365	0.2	posner	invalid_cue	correct	right	n/a	n/a	97
491.565	0.38	posner	target_response	correct	right	left	left	97
497.334	0.2	posner	valid_cue	correct	right	n/a	n/a	98
497.534	0.35	posner	target_response	correct	right	right	right	98
500.502	0.2	posner	valid_cue	correct	left	n/a	n/a	99
500.702	0.34	posner	target_response	correct	left	left	left	99
507.971	0.2	posner	invalid_cue	correct	left	n/a	n/a	100
508.171	0.414	posner	target_response	correct	left	right	right	100
512.74	0.2	posner	valid_cue	correct	right	n/a	n/a	101
512.94	0.302	posner	target_response	correct	right	right	right	101
516.208	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	102
516.408	n/a	posner	target_response	incorrect	left	right	n/a	102
519.476	0.2	posner	invalid_cue	correct	left	n/a	n/a	103
519.676	0.347	posner	target_response	correct	left	right	right	103
522.844	0.2	posner	invalid_cue	correct	left	n/a	n/a	104
523.044	0.322	posner	target_response	correct	left	right	right	104
526.612	0.2	posner	valid_cue	correct	right	n/a	n/a	105
526.812	0.406	posner	target_response	correct	right	right	right	105
535.682	0.2	posner	invalid_cue	correct	right	n/a	n/a	106
535.882	0.55	posner	target_response	correct	right	left	left	106
539.15	0.2	posner	valid_cue	correct	right	n/a	n/a	107
539.35	0.366	posner	target_response	correct	right	right	right	107
542.618	0.2	posner	valid_cue	correct	left	n/a	n/a	108
542.818	0.329	posner	target_response	correct	left	left	left	108
549.987	0.2	posner	valid_cue	correct	left	n/a	n/a	109
550.187	0.378	posner	target_response	correct	left	left	left	109
553.455	0.2	posner	invalid_cue	correct	right	n/a	n/a	110
553.655	0.427	posner	target_response	correct	right	left	left	110
558.323	0.2	posner	invalid_cue	correct	left	n/a	n/a	111
558.524	0.438	posner	target_response	correct	left	right	right	111
567.393	0.2	posner	invalid_cue	correct	left	n/a	n/a	112
567.594	0.492	posner	target_response	correct	left	right	right	112
571.562	0.2	posner	invalid_cue	correct	right	n/a	n/a	113
571.762	0.433	posner	target_response	correct	right	left	left	113
579.031	0.2	posner	invalid_cue	correct	left	n/a	n/a	114
579.231	0.578	posner	target_response	correct	left	right	right	114
582.399	0.2	posner	invalid_cue	correct	left	n/a	n/a	115
582.599	1.03	posner	target_response	correct	left	right	right	115
585.567	0.2	posner	invalid_cue	correct	right	n/a	n/a	116
585.767	0.383	posner	target_response	correct	right	left	left	116
589.335	0.2	posner	invalid_cue	correct	right	n/a	n/a	117
589.535	0.386	posner	target_response	correct	right	left	left	117
592.803	0.2	posner	valid_cue	correct	left	n/a	n/a	118
593.003	0.574	posner	target_response	correct	left	left	left	118
595.771	0.2	posner	valid_cue	correct	left	n/a	n/a	119
595.971	1.655	posner	target_response	correct	left	left	left	119
599.305	0.2	posner	valid_cue	correct	left	n/a	n/a	120
599.505	0.356	posner	target_response	correct	left	left	left	120
