onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
551.0	0.757	memory	test	test_old	correct	task-fractional/runtype-memory/obj179match.png	old	n/a
553.768	0.657	memory	test	test_old	correct	task-fractional/runtype-memory/obj185moon.png	old	n/a
556.719	1.036	memory	test	test_old	correct	task-fractional/runtype-memory/obj325vest.png	old	n/a
559.737	0.68	memory	test	test_new	correct	task-fractional/runtype-memory/obj277snake.png	new	n/a
562.588	0.622	memory	test	test_new	correct	task-fractional/runtype-memory/obj177map.png	new	n/a
565.139	0.697	memory	test	test_new	correct	task-fractional/runtype-memory/obj011backpack.png	new	n/a
568.123	0.748	memory	test	test_old	correct	task-fractional/runtype-memory/obj050cannon.png	old	n/a
571.141	0.833	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj124grapes.png	new	n/a
573.842	0.922	memory	test	test_new	correct	task-fractional/runtype-memory/obj114frog.png	new	n/a
576.426	0.589	memory	test	test_old	correct	task-fractional/runtype-memory/obj126gun.png	old	n/a
579.277	0.941	memory	test	test_new	correct	task-fractional/runtype-memory/obj186mop.png	new	n/a
581.845	0.749	memory	test	test_new	correct	task-fractional/runtype-memory/obj272skunk.png	new	n/a
584.596	1.31	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj162lawnmower.png	new	n/a
587.53	0.655	memory	test	test_old	correct	task-fractional/runtype-memory/obj018barrel.png	old	n/a
590.515	0.931	memory	test	test_new	correct	task-fractional/runtype-memory/obj115funnel.png	new	n/a
593.049	0.886	memory	test	test_old	correct	task-fractional/runtype-memory/obj241ring.png	old	n/a
595.884	0.803	memory	test	test_new	correct	task-fractional/runtype-memory/obj065clown.png	new	n/a
598.468	0.859	memory	test	test_old	correct	task-fractional/runtype-memory/obj112fountain.png	old	n/a
