onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.813	3.119	cue	n/a	n/a	mentalizing	remember	n/a
5.932	5.23	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
11.267	3.429	rating	11.4	Moderate	mentalizing	remember	n/a
13.25	1.446	rating_mouse_trajectory	11.4	Moderate	mentalizing	remember	n/a
16.375	5.562	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
22.004	3.068	rating	14.2	Moderate	mentalizing	remember	n/a
23.121	1.952	rating_mouse_trajectory	14.2	Moderate	mentalizing	remember	n/a
27.083	5.509	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
32.658	1.854	rating	133.22	Strongest possible	mentalizing	remember	n/a
33.291	1.221	rating_mouse_trajectory	133.22	Strongest possible	mentalizing	remember	n/a
37.676	3.145	cue	n/a	n/a	likeability	n/a	n/a
40.821	5.008	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
45.896	1.617	rating	29.9	Strong	likeability	n/a	n/a
46.513	1.001	rating_mouse_trajectory	29.9	Strong	likeability	n/a	n/a
51.005	5.328	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
56.417	2.201	rating	28.28	Moderate	likeability	n/a	n/a
57.033	1.585	rating_mouse_trajectory	28.28	Moderate	likeability	n/a	n/a
61.494	5.394	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
66.954	2.202	rating	31.32	Strong	likeability	n/a	n/a
67.471	1.685	rating_mouse_trajectory	31.32	Strong	likeability	n/a	n/a
71.973	3.178	cue	n/a	n/a	mentalizing	danger	n/a
75.151	5.112	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
80.359	2.786	rating	92.94	Very strong	mentalizing	danger	n/a
81.692	1.453	rating_mouse_trajectory	92.94	Very strong	mentalizing	danger	n/a
85.435	5.295	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
90.796	2.718	rating	3.46	Weak	mentalizing	danger	n/a
91.83	1.685	rating_mouse_trajectory	3.46	Weak	mentalizing	danger	n/a
95.906	6.345	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
102.317	2.118	rating	42.2	Strong	mentalizing	danger	n/a
102.467	1.968	rating_mouse_trajectory	42.2	Strong	mentalizing	danger	n/a
107.336	3.184	cue	n/a	n/a	likeability	n/a	n/a
110.52	6.676	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
117.273	2.256	rating	0.0	No sensation	likeability	n/a	n/a
118.656	0.873	rating_mouse_trajectory	0.0	No sensation	likeability	n/a	n/a
122.349	5.297	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
127.71	3.252	rating	39.95	Strong	likeability	n/a	n/a
128.01	2.952	rating_mouse_trajectory	39.95	Strong	likeability	n/a	n/a
132.782	5.216	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
138.081	1.551	rating	30.74	Strong	likeability	n/a	n/a
138.381	1.251	rating_mouse_trajectory	30.74	Strong	likeability	n/a	n/a
143.099	3.147	cue	n/a	n/a	mentalizing	tired	n/a
146.246	5.016	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
151.319	3.743	rating	50.37	Strong	mentalizing	tired	n/a
152.335	2.727	rating_mouse_trajectory	50.37	Strong	mentalizing	tired	n/a
156.404	6.192	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
162.656	3.006	rating	9.27	Weak	mentalizing	tired	n/a
163.84	1.822	rating_mouse_trajectory	9.27	Weak	mentalizing	tired	n/a
167.763	5.566	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
173.394	2.268	rating	3.0	Weak	mentalizing	tired	n/a
174.177	1.485	rating_mouse_trajectory	3.0	Weak	mentalizing	tired	n/a
178.429	3.112	cue	n/a	n/a	likeability	n/a	n/a
181.541	5.504	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
187.116	2.368	rating	27.52	Moderate	likeability	n/a	n/a
187.282	2.201	rating_mouse_trajectory	27.52	Moderate	likeability	n/a	n/a
192.224	4.079	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
196.369	2.801	rating	27.85	Moderate	likeability	n/a	n/a
197.019	2.151	rating_mouse_trajectory	27.85	Moderate	likeability	n/a	n/a
201.477	6.351	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
207.89	3.922	rating	37.45	Strong	likeability	n/a	n/a
208.59	3.222	rating_mouse_trajectory	37.45	Strong	likeability	n/a	n/a
212.908	3.119	cue	n/a	n/a	similarity	n/a	n/a
216.027	5.385	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
221.478	1.417	rating	6.78	Weak	similarity	n/a	n/a
221.912	0.984	rating_mouse_trajectory	6.78	Weak	similarity	n/a	n/a
226.572	5.56	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
232.199	2.985	rating	12.35	Moderate	similarity	n/a	n/a
233.032	2.151	rating_mouse_trajectory	12.35	Moderate	similarity	n/a	n/a
237.305	5.19	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
242.553	2.059	rating	15.09	Moderate	similarity	n/a	n/a
242.936	1.676	rating_mouse_trajectory	15.09	Moderate	similarity	n/a	n/a
247.571	3.162	cue	n/a	n/a	mentalizing	heights	n/a
250.734	5.841	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
256.641	2.721	rating	0.0	No sensation	mentalizing	heights	n/a
258.025	1.337	rating_mouse_trajectory	0.0	No sensation	mentalizing	heights	n/a
261.767	5.012	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
266.845	1.867	rating	0.0	No sensation	mentalizing	heights	n/a
267.645	1.067	rating_mouse_trajectory	0.0	No sensation	mentalizing	heights	n/a
271.945	5.187	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
277.199	1.384	rating	3.05	Weak	mentalizing	heights	n/a
277.699	0.884	rating_mouse_trajectory	3.05	Weak	mentalizing	heights	n/a
282.218	3.149	cue	n/a	n/a	similarity	n/a	n/a
285.366	5.021	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
290.454	3.575	rating	24.41	Moderate	similarity	n/a	n/a
291.254	2.775	rating_mouse_trajectory	24.41	Moderate	similarity	n/a	n/a
295.553	6.126	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
301.742	2.121	rating	21.18	Moderate	similarity	n/a	n/a
302.392	1.471	rating_mouse_trajectory	21.18	Moderate	similarity	n/a	n/a
306.822	5.507	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
312.396	2.301	rating	10.63	Moderate	similarity	n/a	n/a
313.762	0.934	rating_mouse_trajectory	10.63	Moderate	similarity	n/a	n/a
317.431	3.179	cue	n/a	n/a	mentalizing	angry	n/a
320.61	6.674	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
327.351	3.101	rating	11.17	Moderate	mentalizing	angry	n/a
328.484	1.968	rating_mouse_trajectory	11.17	Moderate	mentalizing	angry	n/a
332.461	5.185	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
337.705	1.157	rating	0.0	No sensation	mentalizing	angry	n/a
337.855	1.007	rating_mouse_trajectory	0.0	No sensation	mentalizing	angry	n/a
342.822	4.087	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
346.975	1.52	rating	0.0	No sensation	mentalizing	angry	n/a
347.592	0.904	rating_mouse_trajectory	0.0	No sensation	mentalizing	angry	n/a
352.01	3.147	cue	n/a	n/a	similarity	n/a	n/a
355.158	5.056	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
360.28	1.901	rating	6.37	Weak	similarity	n/a	n/a
360.73	1.451	rating_mouse_trajectory	6.37	Weak	similarity	n/a	n/a
365.384	5.017	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
370.451	2.384	rating	21.93	Moderate	similarity	n/a	n/a
371.284	1.551	rating_mouse_trajectory	21.93	Moderate	similarity	n/a	n/a
375.532	5.223	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
380.804	3.274	rating	22.46	Moderate	similarity	n/a	n/a
381.854	2.224	rating_mouse_trajectory	22.46	Moderate	similarity	n/a	n/a
385.84	3.148	cue	n/a	n/a	mentalizing	calm	n/a
388.987	6.841	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
395.893	3.119	rating	41.37	Strong	mentalizing	calm	n/a
397.41	1.602	rating_mouse_trajectory	41.37	Strong	mentalizing	calm	n/a
400.971	5.793	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
406.831	1.818	rating	52.43	Strong	mentalizing	calm	n/a
407.447	1.201	rating_mouse_trajectory	52.43	Strong	mentalizing	calm	n/a
411.937	5.048	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
417.051	2.334	rating	18.22	Moderate	mentalizing	calm	n/a
417.451	1.934	rating_mouse_trajectory	18.22	Moderate	mentalizing	calm	n/a
422.086	3.141	cue	n/a	n/a	likeability	n/a	n/a
425.228	5.195	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
430.49	2.523	rating	31.98	Strong	likeability	n/a	n/a
431.006	2.006	rating_mouse_trajectory	31.98	Strong	likeability	n/a	n/a
435.571	5.791	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
441.427	1.835	rating	57.42	Strong	likeability	n/a	n/a
441.494	1.768	rating_mouse_trajectory	57.42	Strong	likeability	n/a	n/a
446.515	6.834	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
453.415	2.034	rating	27.4	Moderate	likeability	n/a	n/a
453.731	1.718	rating_mouse_trajectory	27.4	Moderate	likeability	n/a	n/a
458.45	3.118	cue	n/a	n/a	similarity	n/a	n/a
461.568	5.798	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
467.42	1.976	rating	52.81	Strong	similarity	n/a	n/a
467.47	1.926	rating_mouse_trajectory	52.81	Strong	similarity	n/a	n/a
472.504	6.192	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
478.758	2.171	rating	14.26	Moderate	similarity	n/a	n/a
