onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
270.188	1.046	memory	test	test_new	correct	task-fractional/runtype-memory/obj246rockingchair.png	new	n/a
272.922	1.344	memory	test	test_new	correct	task-fractional/runtype-memory/obj326violin.png	new	n/a
275.49	0.729	memory	test	test_old	correct	task-fractional/runtype-memory/obj017barbecue.png	old	n/a
278.324	1.08	memory	test	test_new	correct	task-fractional/runtype-memory/obj273sled.png	new	n/a
281.192	0.622	memory	test	test_old	correct	task-fractional/runtype-memory/obj299tent.png	old	n/a
284.026	0.703	memory	test	test_old	correct	task-fractional/runtype-memory/obj116genie.png	old	n/a
286.944	0.808	memory	test	test_old	correct	task-fractional/runtype-memory/obj077deer.png	old	n/a
289.678	0.903	memory	test	test_new	correct	task-fractional/runtype-memory/obj138helmet.png	new	n/a
292.629	0.993	memory	test	test_new	correct	task-fractional/runtype-memory/obj001accordion.png	new	n/a
295.347	1.015	memory	test	test_new	correct	task-fractional/runtype-memory/obj043cage.png	new	n/a
298.148	0.724	memory	test	test_old	correct	task-fractional/runtype-memory/obj082doctor.png	old	n/a
308.852	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj023belt.png	n/a	n/a
310.886	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj025binoculars.png	n/a	n/a
312.92	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj212pear.png	n/a	n/a
314.954	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj027blimp.png	n/a	n/a
316.989	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj238rain.png	n/a	n/a
319.023	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj291swing.png	n/a	n/a
321.057	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj243robot.png	n/a	n/a
323.091	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj033bottle.png	n/a	n/a
325.125	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj067comb.png	n/a	n/a
327.159	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj230priest.png	n/a	n/a
329.193	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj280sofa.png	n/a	n/a
331.244	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj115funnel.png	n/a	n/a
333.295	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj209paperclip.png	n/a	n/a
335.345	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj227plug.png	n/a	n/a
337.38	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj071cowboy.png	n/a	n/a
339.43	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj276snail.png	n/a	n/a
341.481	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj059chicken.png	n/a	n/a
343.515	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj142hook.png	n/a	n/a
345.549	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj173lock.png	n/a	n/a
347.583	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj196nose.png	n/a	n/a
349.617	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj226plate.png	n/a	n/a
351.652	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj236raccoon.png	n/a	n/a
353.686	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj200orange.png	n/a	n/a
355.72	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj267shower.png	n/a	n/a
357.754	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj300thermos.png	n/a	n/a
359.788	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj315trumpet.png	n/a	n/a
371.992	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
400.053	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
428.113	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
456.174	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.92	0.929	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj236raccoon.png	new	n/a
492.904	0.748	memory	test	test_new	correct	task-fractional/runtype-memory/obj283spider.png	new	n/a
495.672	0.899	memory	test	test_new	correct	task-fractional/runtype-memory/obj058chest.png	new	n/a
498.223	0.858	memory	test	test_new	correct	task-fractional/runtype-memory/obj345wrench.png	new	n/a
500.84	0.721	memory	test	test_new	correct	task-fractional/runtype-memory/obj122glove.png	new	n/a
503.658	0.861	memory	test	test_new	correct	task-fractional/runtype-memory/obj282spatula.png	new	n/a
506.509	0.806	memory	test	test_old	correct	task-fractional/runtype-memory/obj027blimp.png	old	n/a
509.06	0.746	memory	test	test_old	correct	task-fractional/runtype-memory/obj243robot.png	old	n/a
511.878	0.819	memory	test	test_old	correct	task-fractional/runtype-memory/obj059chicken.png	old	n/a
514.479	0.692	memory	test	test_old	correct	task-fractional/runtype-memory/obj200orange.png	old	n/a
517.313	0.906	memory	test	test_new	correct	task-fractional/runtype-memory/obj181microphone.png	new	n/a
520.098	1.146	memory	test	test_new	correct	task-fractional/runtype-memory/obj195net.png	new	n/a
523.132	0.953	memory	test	test_new	correct	task-fractional/runtype-memory/obj107flower.png	new	n/a
526.0	0.995	memory	test	test_old	correct	task-fractional/runtype-memory/obj226plate.png	old	n/a
528.968	1.053	memory	test	test_new	correct	task-fractional/runtype-memory/obj242road.png	new	n/a
531.985	0.937	memory	test	test_old	correct	task-fractional/runtype-memory/obj276snail.png	old	n/a
534.57	0.788	memory	test	test_old	correct	task-fractional/runtype-memory/obj115funnel.png	old	n/a
537.387	0.964	memory	test	test_new	correct	task-fractional/runtype-memory/obj323vacuum.png	new	n/a
539.938	0.799	memory	test	test_old	correct	task-fractional/runtype-memory/obj227plug.png	old	n/a
542.506	0.908	memory	test	test_old	correct	task-fractional/runtype-memory/obj196nose.png	old	n/a
545.14	0.992	memory	test	test_new	correct	task-fractional/runtype-memory/obj329walrus.png	new	n/a
548.125	0.872	memory	test	test_old	correct	task-fractional/runtype-memory/obj230priest.png	old	n/a
550.742	1.302	memory	test	test_old	correct	task-fractional/runtype-memory/obj033bottle.png	old	n/a
553.343	0.687	memory	test	test_new	correct	task-fractional/runtype-memory/obj204palmtree.png	new	n/a
556.278	1.206	memory	test	test_new	correct	task-fractional/runtype-memory/obj335wheelbarrow.png	new	n/a
559.112	1.203	memory	test	test_old	correct	task-fractional/runtype-memory/obj173lock.png	old	n/a
561.963	0.719	memory	test	test_new	correct	task-fractional/runtype-memory/obj297telescope.png	new	n/a
564.948	0.792	memory	test	test_old	correct	task-fractional/runtype-memory/obj209paperclip.png	old	n/a
567.582	1.036	memory	test	test_new	correct	task-fractional/runtype-memory/obj261scorpion.png	new	n/a
570.6	0.845	memory	test	test_new	correct	task-fractional/runtype-memory/obj066dime.png	new	n/a
573.167	0.663	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj280sofa.png	new	n/a
575.918	1.291	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj142hook.png	new	n/a
578.569	0.949	memory	test	test_new	correct	task-fractional/runtype-memory/obj274slide.png	new	n/a
581.537	0.707	memory	test	test_new	correct	task-fractional/runtype-memory/obj190mousetrap.png	new	n/a
584.372	0.895	memory	test	test_old	correct	task-fractional/runtype-memory/obj238rain.png	old	n/a
587.389	0.525	memory	test	test_old	correct	task-fractional/runtype-memory/obj067comb.png	old	n/a
590.124	1.126	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj055chair.png	old	n/a
592.992	0.701	memory	test	test_old	correct	task-fractional/runtype-memory/obj071cowboy.png	old	n/a
595.909	0.761	memory	test	test_old	correct	task-fractional/runtype-memory/obj291swing.png	old	n/a
598.794	1.574	memory	test	test_new	correct	task-fractional/runtype-memory/obj318tweezers.png	new	n/a
