onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
106.296	0.2	posner	invalid_cue	correct	left	n/a	n/a	23
106.497	0.382	posner	target_response	correct	left	right	right	23
109.264	0.2	posner	invalid_cue	correct	left	n/a	n/a	24
109.464	0.35	posner	target_response	correct	left	right	right	24
114.833	0.2	posner	invalid_cue	correct	left	n/a	n/a	25
115.033	0.375	posner	target_response	correct	left	right	right	25
123.703	0.2	posner	valid_cue	correct	left	n/a	n/a	26
123.903	0.489	posner	target_response	correct	left	left	left	26
126.771	0.2	posner	invalid_cue	correct	right	n/a	n/a	27
126.971	0.611	posner	target_response	correct	right	left	left	27
132.74	0.2	posner	valid_cue	correct	right	n/a	n/a	28
132.94	0.365	posner	target_response	correct	right	right	right	28
136.108	0.2	posner	invalid_cue	correct	right	n/a	n/a	29
136.308	0.397	posner	target_response	correct	right	left	left	29
139.576	0.2	posner	valid_cue	correct	left	n/a	n/a	30
139.776	0.316	posner	target_response	correct	left	left	left	30
147.045	0.2	posner	valid_cue	correct	left	n/a	n/a	31
147.245	0.383	posner	target_response	correct	left	left	left	31
151.013	0.2	posner	valid_cue	correct	right	n/a	n/a	32
151.213	0.339	posner	target_response	correct	right	right	right	32
154.081	0.2	posner	valid_cue	correct	right	n/a	n/a	33
154.281	0.31	posner	target_response	correct	right	right	right	33
157.649	0.2	posner	valid_cue	correct	right	n/a	n/a	34
157.849	0.284	posner	target_response	correct	right	right	right	34
161.117	0.2	posner	valid_cue	correct	left	n/a	n/a	35
161.317	0.342	posner	target_response	correct	left	left	left	35
167.786	0.2	posner	valid_cue	correct	left	n/a	n/a	36
167.986	0.408	posner	target_response	correct	left	left	left	36
174.755	0.2	posner	valid_cue	correct	left	n/a	n/a	37
174.955	0.387	posner	target_response	correct	left	left	left	37
182.725	0.2	posner	valid_cue	correct	left	n/a	n/a	38
182.925	0.483	posner	target_response	correct	left	left	left	38
186.393	0.2	posner	valid_cue	correct	left	n/a	n/a	39
186.593	0.542	posner	target_response	correct	left	left	left	39
191.762	0.2	posner	invalid_cue	correct	right	n/a	n/a	40
191.962	0.506	posner	target_response	correct	right	left	left	40
195.13	0.2	posner	valid_cue	correct	left	n/a	n/a	41
195.33	0.361	posner	target_response	correct	left	left	left	41
198.097	0.2	posner	valid_cue	correct	left	n/a	n/a	42
198.297	0.463	posner	target_response	correct	left	left	left	42
201.265	0.2	posner	invalid_cue	correct	right	n/a	n/a	43
201.465	0.596	posner	target_response	correct	right	left	left	43
206.534	0.2	posner	invalid_cue	correct	right	n/a	n/a	44
206.734	0.527	posner	target_response	correct	right	left	left	44
215.404	0.2	posner	invalid_cue	correct	left	n/a	n/a	45
215.604	0.408	posner	target_response	correct	left	right	right	45
222.273	0.2	posner	valid_cue	correct	left	n/a	n/a	46
222.473	0.827	posner	target_response	correct	left	left	left	46
226.541	0.2	posner	valid_cue	correct	right	n/a	n/a	47
226.741	0.353	posner	target_response	correct	right	right	right	47
229.609	0.2	posner	invalid_cue	correct	right	n/a	n/a	48
229.809	0.68	posner	target_response	correct	right	left	left	48
234.678	0.2	posner	valid_cue	correct	right	n/a	n/a	49
234.878	0.727	posner	target_response	correct	right	right	right	49
237.745	0.2	posner	invalid_cue	correct	left	n/a	n/a	50
237.946	0.435	posner	target_response	correct	left	right	right	50
242.614	0.2	posner	invalid_cue	correct	left	n/a	n/a	51
242.814	0.639	posner	target_response	correct	left	right	right	51
250.283	0.2	posner	valid_cue	correct	right	n/a	n/a	52
250.484	0.359	posner	target_response	correct	right	right	right	52
257.453	0.2	posner	invalid_cue	correct	left	n/a	n/a	53
257.653	0.777	posner	target_response	correct	left	right	right	53
260.921	0.2	posner	invalid_cue	correct	right	n/a	n/a	54
261.121	0.394	posner	target_response	correct	right	left	left	54
264.489	0.2	posner	invalid_cue	correct	right	n/a	n/a	55
264.689	0.443	posner	target_response	correct	right	left	left	55
271.958	0.2	posner	valid_cue	correct	right	n/a	n/a	56
272.158	0.301	posner	target_response	correct	right	right	right	56
276.627	0.2	posner	valid_cue	correct	left	n/a	n/a	57
276.827	0.273	posner	target_response	correct	left	left	left	57
285.497	0.2	posner	invalid_cue	correct	right	n/a	n/a	58
285.697	0.437	posner	target_response	correct	right	left	left	58
289.765	0.2	posner	invalid_cue	correct	left	n/a	n/a	59
289.965	0.345	posner	target_response	correct	left	right	right	59
294.933	0.2	posner	valid_cue	correct	right	n/a	n/a	60
295.134	0.234	posner	target_response	correct	right	right	right	60
302.403	0.2	posner	valid_cue	correct	right	n/a	n/a	61
302.603	0.291	posner	target_response	correct	right	right	right	61
305.371	0.2	posner	invalid_cue	correct	left	n/a	n/a	62
305.571	0.411	posner	target_response	correct	left	right	right	62
312.84	0.2	posner	invalid_cue	correct	left	n/a	n/a	63
313.04	0.569	posner	target_response	correct	left	right	right	63
318.209	0.2	posner	invalid_cue	correct	left	n/a	n/a	64
318.409	0.441	posner	target_response	correct	left	right	right	64
321.177	0.2	posner	invalid_cue	correct	right	n/a	n/a	65
321.377	0.624	posner	target_response	correct	right	left	left	65
330.047	0.2	posner	valid_cue	correct	right	n/a	n/a	66
330.247	0.308	posner	target_response	correct	right	right	right	66
336.916	0.2	posner	valid_cue	correct	right	n/a	n/a	67
337.116	0.421	posner	target_response	correct	right	right	right	67
343.885	0.2	posner	invalid_cue	correct	right	n/a	n/a	68
344.085	0.44	posner	target_response	correct	right	left	left	68
347.053	0.2	posner	invalid_cue	correct	right	n/a	n/a	69
347.253	0.511	posner	target_response	correct	right	left	left	69
350.021	0.2	posner	invalid_cue	correct	left	n/a	n/a	70
350.221	0.398	posner	target_response	correct	left	right	right	70
353.088	0.2	posner	invalid_cue	correct	right	n/a	n/a	71
353.289	0.424	posner	target_response	correct	right	left	left	71
357.357	0.2	posner	valid_cue	correct	left	n/a	n/a	72
357.557	0.314	posner	target_response	correct	left	left	left	72
360.324	0.2	posner	invalid_cue	correct	left	n/a	n/a	73
360.525	0.387	posner	target_response	correct	left	right	right	73
365.993	0.2	posner	invalid_cue	correct	right	n/a	n/a	74
366.193	0.414	posner	target_response	correct	right	left	left	74
371.162	0.2	posner	valid_cue	correct	left	n/a	n/a	75
371.362	0.401	posner	target_response	correct	left	left	left	75
376.23	0.2	posner	invalid_cue	correct	left	n/a	n/a	76
376.431	0.497	posner	target_response	correct	left	right	right	76
379.498	0.2	posner	invalid_cue	correct	right	n/a	n/a	77
379.698	0.548	posner	target_response	correct	right	left	left	77
384.167	0.2	posner	valid_cue	correct	left	n/a	n/a	78
384.367	0.331	posner	target_response	correct	left	left	left	78
387.635	0.2	posner	valid_cue	correct	left	n/a	n/a	79
387.835	0.427	posner	target_response	correct	left	left	left	79
391.103	0.2	posner	valid_cue	correct	left	n/a	n/a	80
391.303	0.324	posner	target_response	correct	left	left	left	80
398.572	0.2	posner	valid_cue	correct	right	n/a	n/a	81
398.772	0.419	posner	target_response	correct	right	right	right	81
402.24	0.2	posner	valid_cue	correct	right	n/a	n/a	82
402.44	0.362	posner	target_response	correct	right	right	right	82
406.108	0.2	posner	valid_cue	correct	left	n/a	n/a	83
406.308	0.273	posner	target_response	correct	left	left	left	83
413.578	0.2	posner	invalid_cue	correct	left	n/a	n/a	84
413.778	0.614	posner	target_response	correct	left	right	right	84
421.047	0.2	posner	invalid_cue	correct	left	n/a	n/a	85
421.247	0.779	posner	target_response	correct	left	right	right	85
425.515	0.2	posner	valid_cue	correct	right	n/a	n/a	86
425.716	0.824	posner	target_response	correct	right	right	right	86
432.385	0.2	posner	valid_cue	correct	left	n/a	n/a	87
432.585	0.542	posner	target_response	correct	left	left	left	87
438.354	0.2	posner	invalid_cue	correct	right	n/a	n/a	88
438.554	1.25	posner	target_response	correct	right	left	left	88
442.822	0.2	posner	invalid_cue	correct	left	n/a	n/a	89
443.022	0.435	posner	target_response	correct	left	right	right	89
447.49	0.2	posner	invalid_cue	correct	right	n/a	n/a	90
447.69	0.455	posner	target_response	correct	right	left	left	90
454.96	0.2	posner	invalid_cue	correct	right	n/a	n/a	91
455.16	0.478	posner	target_response	correct	right	left	left	91
458.928	0.2	posner	valid_cue	correct	right	n/a	n/a	92
459.128	0.508	posner	target_response	correct	right	right	right	92
466.397	0.2	posner	invalid_cue	correct	left	n/a	n/a	93
466.597	0.638	posner	target_response	correct	left	right	right	93
473.867	0.2	posner	valid_cue	correct	left	n/a	n/a	94
474.067	0.368	posner	target_response	correct	left	left	left	94
477.335	0.2	posner	valid_cue	correct	left	n/a	n/a	95
477.535	0.418	posner	target_response	correct	left	left	left	95
480.403	0.2	posner	invalid_cue	correct	right	n/a	n/a	96
480.603	0.482	posner	target_response	correct	right	left	left	96
483.47	0.2	posner	valid_cue	correct	right	n/a	n/a	97
483.67	0.718	posner	target_response	correct	right	right	right	97
486.638	0.2	posner	valid_cue	correct	left	n/a	n/a	98
486.838	0.759	posner	target_response	correct	left	left	left	98
490.306	0.2	posner	valid_cue	correct	left	n/a	n/a	99
490.506	0.903	posner	target_response	correct	left	left	left	99
493.674	0.2	posner	valid_cue	incorrect	right	n/a	n/a	100
493.874	n/a	posner	target_response	incorrect	right	right	n/a	100
497.942	0.2	posner	valid_cue	correct	right	n/a	n/a	101
498.143	0.327	posner	target_response	correct	right	right	right	101
504.011	0.2	posner	valid_cue	correct	right	n/a	n/a	102
504.211	0.334	posner	target_response	correct	right	right	right	102
510.881	0.2	posner	invalid_cue	correct	right	n/a	n/a	103
511.081	0.432	posner	target_response	correct	right	left	left	103
518.35	0.2	posner	valid_cue	correct	right	n/a	n/a	104
518.55	0.311	posner	target_response	correct	right	right	right	104
521.518	0.2	posner	valid_cue	correct	right	n/a	n/a	105
521.718	0.356	posner	target_response	correct	right	right	right	105
525.686	0.2	posner	valid_cue	correct	right	n/a	n/a	106
525.886	0.238	posner	target_response	correct	right	right	right	106
530.755	0.2	posner	invalid_cue	correct	right	n/a	n/a	107
530.955	0.414	posner	target_response	correct	right	left	left	107
534.523	0.2	posner	valid_cue	correct	right	n/a	n/a	108
534.723	0.271	posner	target_response	correct	right	right	right	108
540.492	0.2	posner	invalid_cue	correct	right	n/a	n/a	109
540.692	0.419	posner	target_response	correct	right	left	left	109
545.56	0.2	posner	valid_cue	correct	left	n/a	n/a	110
545.76	0.321	posner	target_response	correct	left	left	left	110
550.829	0.2	posner	invalid_cue	correct	left	n/a	n/a	111
551.029	0.418	posner	target_response	correct	left	right	right	111
554.297	0.2	posner	invalid_cue	correct	left	n/a	n/a	112
554.497	0.407	posner	target_response	correct	left	right	right	112
557.865	0.2	posner	valid_cue	correct	right	n/a	n/a	113
558.065	0.333	posner	target_response	correct	right	right	right	113
561.033	0.2	posner	invalid_cue	correct	right	n/a	n/a	114
561.233	0.408	posner	target_response	correct	right	left	left	114
567.002	0.2	posner	invalid_cue	correct	right	n/a	n/a	115
567.202	0.578	posner	target_response	correct	right	left	left	115
573.571	0.2	posner	invalid_cue	correct	right	n/a	n/a	116
573.771	0.435	posner	target_response	correct	right	left	left	116
579.239	0.2	posner	invalid_cue	correct	right	n/a	n/a	117
579.44	0.387	posner	target_response	correct	right	left	left	117
586.909	0.2	posner	valid_cue	correct	right	n/a	n/a	118
587.109	0.327	posner	target_response	correct	right	right	right	118
591.477	0.2	posner	valid_cue	correct	left	n/a	n/a	119
591.677	0.336	posner	target_response	correct	left	left	left	119
598.947	0.2	posner	valid_cue	correct	right	n/a	n/a	120
599.147	0.321	posner	target_response	correct	right	right	right	120
