onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.821	2.107	face	n/a	age	pain	female	African	old	task-faces/7Pain_Model4_1Female_3African_2Old.mp4
5.929	1.3	rating	0.3972	age	pain	female	African	old	n/a
7.179	0.05	rating_mouse_trajectory	0.3972	age	pain	female	African	old	n/a
7.854	1.326	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model4_1Female_3African_2Old.mp4
9.18	1.85	rating	0.3548	age	fear	female	African	old	n/a
10.197	0.833	rating_mouse_trajectory	0.3548	age	fear	female	African	old	n/a
11.105	1.326	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model3_2Male_1WC_2Old.mp4
12.431	1.133	rating	0.5631	age	surprise	male	WC	old	n/a
13.498	0.067	rating_mouse_trajectory	0.5631	age	surprise	male	WC	old	n/a
15.357	1.326	face	n/a	age	fear	female	WC	young	task-faces/3Fear_Model1_1Female_1WC_1Young.mp4
16.683	1.683	rating	0.4438	age	fear	female	WC	young	n/a
17.066	1.3	rating_mouse_trajectory	0.4438	age	fear	female	WC	young	n/a
18.614	1.337	face	n/a	age	happy	male	African	old	task-faces/1Happy_Model2_2Male_3African_2Old.mp4
19.951	1.533	rating	0.7735	age	happy	male	African	old	n/a
20.584	0.9	rating_mouse_trajectory	0.7735	age	happy	male	African	old	n/a
25.876	1.311	face	n/a	age	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
27.187	1.767	rating	0.3447	age	surprise	male	African	young	n/a
27.553	1.4	rating_mouse_trajectory	0.3447	age	surprise	male	African	young	n/a
29.117	1.321	face	n/a	age	disgust	female	African	old	task-faces/4Disgust_Model1_1Female_3African_2Old.mp4
30.438	0.617	rating	0.6076	age	disgust	female	African	old	n/a
30.805	0.25	rating_mouse_trajectory	0.6076	age	disgust	female	African	old	n/a
32.366	1.323	face	n/a	age	sad	male	African	young	task-faces/6Sad_Model5_2Male_3African_1Young.mp4
33.689	0.517	rating	0.2557	age	sad	male	African	young	n/a
33.939	0.267	rating_mouse_trajectory	0.2557	age	sad	male	African	young	n/a
35.617	1.324	face	n/a	age	fear	female	EA	old	task-faces/3Fear_Model3_1Female_2EA_2Old.mp4
36.94	1.233	rating	0.7269	age	fear	female	EA	old	n/a
37.324	0.85	rating_mouse_trajectory	0.7269	age	fear	female	EA	old	n/a
38.869	2.04	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model3_2Male_3African_2Old.mp4
40.908	0.6	rating	0.7209	age	pain	male	African	old	n/a
41.408	0.1	rating_mouse_trajectory	0.7209	age	pain	male	African	old	n/a
44.834	1.31	face	n/a	age	sad	female	WC	old	task-faces/6Sad_Model3_1Female_1WC_2Old.mp4
46.144	1.75	rating	0.5914	age	sad	female	WC	old	n/a
46.394	1.5	rating_mouse_trajectory	0.5914	age	sad	female	WC	old	n/a
49.068	1.311	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
50.379	1.45	rating	0.3629	age	sad	female	WC	young	n/a
50.629	1.2	rating_mouse_trajectory	0.3629	age	sad	female	WC	young	n/a
54.305	2.059	face	n/a	age	pain	male	EA	young	task-faces/7Pain_Model5_2Male_2EA_1Young.mp4
56.364	0.467	rating	0.3507	age	pain	male	EA	young	n/a
56.731	0.1	rating_mouse_trajectory	0.3507	age	pain	male	EA	young	n/a
59.284	1.315	face	n/a	age	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
60.599	1.583	rating	0.2799	age	disgust	female	EA	young	n/a
61.116	1.067	rating_mouse_trajectory	0.2799	age	disgust	female	EA	young	n/a
63.517	1.333	face	n/a	age	anger	female	WC	young	task-faces/5Anger_Model3_1Female_1WC_1Young.mp4
64.851	1.167	rating	0.284	age	anger	female	WC	young	n/a
65.401	0.617	rating_mouse_trajectory	0.284	age	anger	female	WC	young	n/a
67.767	1.318	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model3_1Female_1WC_1Young.mp4
69.086	1.083	rating	0.5773	age	happy	female	WC	young	n/a
69.769	0.4	rating_mouse_trajectory	0.5773	age	happy	female	WC	young	n/a
72.01	1.31	face	n/a	age	anger	female	EA	young	task-faces/5Anger_Model2_1Female_2EA_1Young.mp4
73.321	1.283	rating	0.5166	age	anger	female	EA	young	n/a
74.204	0.4	rating_mouse_trajectory	0.5166	age	anger	female	EA	young	n/a
76.251	2.038	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
78.289	1.033	rating	0.5975	age	pleasure	female	WC	young	n/a
79.122	0.2	rating_mouse_trajectory	0.5975	age	pleasure	female	WC	young	n/a
83.217	2.041	face	n/a	age	pleasure	male	African	old	task-faces/8Pleasure_Model5_2Male_3African_2Old.mp4
85.258	1.033	rating	0.6723	age	pleasure	male	African	old	n/a
86.042	0.25	rating_mouse_trajectory	0.6723	age	pleasure	male	African	old	n/a
87.183	2.043	face	n/a	age	pleasure	male	EA	young	task-faces/8Pleasure_Model5_2Male_2EA_1Young.mp4
89.226	0.95	rating	0.5125	age	pleasure	male	EA	young	n/a
89.776	0.4	rating_mouse_trajectory	0.5125	age	pleasure	male	EA	young	n/a
92.151	2.044	face	n/a	age	pleasure	male	WC	old	task-faces/8Pleasure_Model1_2Male_1WC_2Old.mp4
94.195	1.75	rating	0.8099	age	pleasure	male	WC	old	n/a
94.478	1.467	rating_mouse_trajectory	0.8099	age	pleasure	male	WC	old	n/a
96.12	1.31	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model3_2Male_1WC_1Young.mp4
97.43	1.617	rating	0.4215	age	anger	male	WC	young	n/a
97.83	1.217	rating_mouse_trajectory	0.4215	age	anger	male	WC	young	n/a
100.351	1.314	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
101.664	1.45	rating	0.6905	age	anger	female	African	old	n/a
102.148	0.967	rating_mouse_trajectory	0.6905	age	anger	female	African	old	n/a
104.584	1.316	face	n/a	age	surprise	female	African	young	task-faces/2Surprise_Model3_1Female_3African_1Young.mp4
105.899	1.05	rating	0.4883	age	surprise	female	African	young	n/a
106.883	0.067	rating_mouse_trajectory	0.4883	age	surprise	female	African	young	n/a
108.816	2.051	face	n/a	age	pain	female	EA	old	task-faces/7Pain_Model5_1Female_2EA_2Old.mp4
110.868	1.217	rating	0.8807	age	pain	female	EA	old	n/a
110.918	1.167	rating_mouse_trajectory	0.8807	age	pain	female	EA	old	n/a
112.783	1.303	face	n/a	age	anger	male	WC	old	task-faces/5Anger_Model5_2Male_1WC_2Old.mp4
114.086	0.85	rating	0.7613	age	anger	male	WC	old	n/a
114.586	0.35	rating_mouse_trajectory	0.7613	age	anger	male	WC	old	n/a
116.009	1.311	face	n/a	age	sad	female	EA	old	task-faces/6Sad_Model2_1Female_2EA_2Old.mp4
117.32	1.75	rating	0.5752	age	sad	female	EA	old	n/a
