onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
5.817	10.399	narrative_presentation	n/a	n/a	Supplication	hospital	Text	task-narratives/Narrative1Situation1.txt
16.216	2.44	rating_feeling	1068	533	Supplication	hospital	Text	n/a
17.416	1.24	feeling_mouse_trajectory	1068	533	Supplication	hospital	Text	n/a
20.28	1.905	rating_expectation	952	597	Supplication	hospital	Text	n/a
21.613	0.572	expectation_mouse_trajectory	952	597	Supplication	hospital	Text	n/a
26.375	14.409	narrative_presentation	n/a	n/a	Madness	hospital	Text	task-narratives/Narrative1Situation2.txt
40.784	2.051	rating_feeling	761	544	Madness	hospital	Text	n/a
41.667	1.168	feeling_mouse_trajectory	761	544	Madness	hospital	Text	n/a
44.801	1.551	rating_expectation	660	536	Madness	hospital	Text	n/a
45.301	1.051	expectation_mouse_trajectory	660	536	Madness	hospital	Text	n/a
49.867	20.781	narrative_presentation	n/a	n/a	Murderous adultury	hospital	Text	task-narratives/Narrative1Situation3.txt
70.648	1.769	rating_feeling	804	514	Murderous adultury	hospital	Text	n/a
71.598	0.819	feeling_mouse_trajectory	804	514	Murderous adultury	hospital	Text	n/a
74.663	2.318	rating_expectation	736	530	Murderous adultury	hospital	Text	n/a
75.48	1.501	expectation_mouse_trajectory	736	530	Murderous adultury	hospital	Text	n/a
81.729	18.427	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Text	task-narratives/Narrative1Situation4.txt
100.156	1.958	rating_feeling	734	498	Recovery of a lost one	town	Text	n/a
100.956	1.158	feeling_mouse_trajectory	734	498	Recovery of a lost one	town	Text	n/a
104.173	1.174	rating_expectation	690	473	Recovery of a lost one	town	Text	n/a
104.706	0.64	expectation_mouse_trajectory	690	473	Recovery of a lost one	town	Text	n/a
111.257	11.058	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative1Situation5.txt
122.315	2.434	rating_feeling	1069	533	Slaying of kin unrecognized	town	Text	n/a
123.565	1.184	feeling_mouse_trajectory	1069	533	Slaying of kin unrecognized	town	Text	n/a
126.347	1.717	rating_expectation	1164	523	Slaying of kin unrecognized	town	Text	n/a
126.864	1.201	expectation_mouse_trajectory	1164	523	Slaying of kin unrecognized	town	Text	n/a
131.414	25.134	narrative_presentation	n/a	n/a	An enemy loved	town	Text	task-narratives/Narrative1Situation6.txt
156.548	2.387	rating_feeling	1119	500	An enemy loved	town	Text	n/a
157.665	1.271	feeling_mouse_trajectory	1119	500	An enemy loved	town	Text	n/a
160.58	1.186	rating_expectation	833	556	An enemy loved	town	Text	n/a
161.08	0.686	expectation_mouse_trajectory	833	556	An enemy loved	town	Text	n/a
167.644	22.111	narrative_presentation	n/a	n/a	Fatal imprudence	prison	Text	task-narratives/Narrative1Situation7.txt
189.756	2.158	rating_feeling	1151	463	Fatal imprudence	prison	Text	n/a
190.772	1.142	feeling_mouse_trajectory	1151	463	Fatal imprudence	prison	Text	n/a
193.773	1.824	rating_expectation	1236	441	Fatal imprudence	prison	Text	n/a
194.206	1.39	expectation_mouse_trajectory	1236	441	Fatal imprudence	prison	Text	n/a
198.856	12.392	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Text	task-narratives/Narrative1Situation8.txt
211.248	2.651	rating_feeling	964	591	Discovery of dishonour of loved one	prison	Text	n/a
212.281	1.618	feeling_mouse_trajectory	964	591	Discovery of dishonour of loved one	prison	Text	n/a
215.264	2.068	rating_expectation	1097	544	Discovery of dishonour of loved one	prison	Text	n/a
216.631	0.701	expectation_mouse_trajectory	1097	544	Discovery of dishonour of loved one	prison	Text	n/a
227.333	29.481	narrative_presentation	n/a	n/a	Abduction	prison	Text	task-narratives/Narrative1Situation9.txt
256.814	2.351	rating_feeling	644	449	Abduction	prison	Text	n/a
257.348	1.818	feeling_mouse_trajectory	644	449	Abduction	prison	Text	n/a
260.831	1.934	rating_expectation	610	426	Abduction	prison	Text	n/a
261.648	1.118	expectation_mouse_trajectory	610	426	Abduction	prison	Text	n/a
273.901	22.114	narrative_presentation	n/a	n/a	An enemy loved	forest	Text	task-narratives/Narrative2Situation1.txt
296.015	2.219	rating_feeling	828	567	An enemy loved	forest	Text	n/a
297.298	0.935	feeling_mouse_trajectory	828	567	An enemy loved	forest	Text	n/a
300.03	2.401	rating_expectation	732	552	An enemy loved	forest	Text	n/a
301.296	1.135	expectation_mouse_trajectory	732	552	An enemy loved	forest	Text	n/a
306.096	36.185	narrative_presentation	n/a	n/a	Enmity of kin	forest	Text	task-narratives/Narrative2Situation2.txt
342.281	2.151	rating_feeling	709	502	Enmity of kin	forest	Text	n/a
342.865	1.568	feeling_mouse_trajectory	709	502	Enmity of kin	forest	Text	n/a
346.296	1.001	rating_expectation	678	475	Enmity of kin	forest	Text	n/a
346.63	0.667	expectation_mouse_trajectory	678	475	Enmity of kin	forest	Text	n/a
354.364	9.373	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	forest	Text	task-narratives/Narrative2Situation3.txt
363.737	2.343	rating_feeling	671	496	Necessity of sacrificing loved ones	forest	Text	n/a
364.921	1.16	feeling_mouse_trajectory	671	496	Necessity of sacrificing loved ones	forest	Text	n/a
367.754	2.275	rating_expectation	737	517	Necessity of sacrificing loved ones	forest	Text	n/a
368.188	1.842	expectation_mouse_trajectory	737	517	Necessity of sacrificing loved ones	forest	Text	n/a
374.822	18.427	narrative_presentation	n/a	n/a	Murderous adultury	town	Text	task-narratives/Narrative2Situation4.txt
393.248	1.651	rating_feeling	774	579	Murderous adultury	town	Text	n/a
393.915	0.984	feeling_mouse_trajectory	774	579	Murderous adultury	town	Text	n/a
