onset	duration	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
8.17681503295898	0.2	invalid_cue	correct	right	n/a	n/a	1
8.37689161300659	0.572846174240112	target_response	correct	right	left	left	1
12.4617683887482	0.2	valid_cue	correct	right	n/a	n/a	2
12.66184425354	0.553081512451172	target_response	correct	right	right	right	2
19.9312591552734	0.2	invalid_cue	correct	left	n/a	n/a	3
20.131335735321	0.512081146240234	target_response	correct	left	right	right	3
27.4007503986359	0.2	invalid_cue	correct	right	n/a	n/a	4
27.6008265018463	0.529376268386841	target_response	correct	right	left	left	4
30.5686144828796	0.2	invalid_cue	correct	right	n/a	n/a	5
30.7686908245087	0.467321157455444	target_response	correct	right	left	left	5
34.4367444515228	0.2	valid_cue	correct	left	n/a	n/a	6
34.636819601059	0.414816379547119	target_response	correct	left	left	left	6
38.0047597885132	0.2	valid_cue	correct	right	n/a	n/a	7
38.2048351764679	0.478851795196533	target_response	correct	right	right	right	7
41.3726994991302	0.2	valid_cue	correct	right	n/a	n/a	8
41.5727753639221	0.352996587753296	target_response	correct	right	right	right	8
45.2408287525177	0.2	valid_cue	correct	left	n/a	n/a	9
45.4409048557281	0.565853118896484	target_response	correct	left	left	left	9
52.7103192806244	0.2	invalid_cue	correct	left	n/a	n/a	10
52.9103951454163	0.418632745742798	target_response	correct	left	right	right	10
55.8781843185425	0.2	valid_cue	correct	right	n/a	n/a	11
56.0782599449158	0.438779830932617	target_response	correct	right	right	right	11
63.3476760387421	0.2	invalid_cue	correct	right	n/a	n/a	12
63.5477511882782	0.437336683273315	target_response	correct	right	left	left	12
66.5155391693115	0.2	valid_cue	correct	left	n/a	n/a	13
66.7156159877777	0.357040882110596	target_response	correct	left	left	left	13
69.7834422588348	0.2	valid_cue	correct	right	n/a	n/a	14
69.9835178852081	0.504419088363647	target_response	correct	right	right	right	14
77.0528569221497	0.2	valid_cue	correct	right	n/a	n/a	15
77.2529325485229	0.500085353851318	target_response	correct	right	right	right	15
84.5223476886749	0.2	valid_cue	correct	left	n/a	n/a	16
84.7224235534668	0.485517263412476	target_response	correct	left	left	left	16
