onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
7.991	1.034	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj105flag.png	n/a	n/a
10.058	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj185moon.png	n/a	n/a
12.109	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj189mouse.png	n/a	n/a
14.143	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj330watch.png	n/a	n/a
16.194	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj057cherry.png	n/a	n/a
18.228	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj096eskimo.png	n/a	n/a
20.262	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj341window.png	n/a	n/a
22.296	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj064clock.png	n/a	n/a
24.33	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj160ladder.png	n/a	n/a
26.364	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj140hinge.png	n/a	n/a
28.398	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj090drum.png	n/a	n/a
30.432	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj177map.png	n/a	n/a
32.466	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj242road.png	n/a	n/a
34.5	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj001accordion.png	n/a	n/a
36.535	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj325vest.png	n/a	n/a
38.569	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj313trophy.png	n/a	n/a
40.603	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj151puzzle.png	n/a	n/a
42.654	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj179match.png	n/a	n/a
44.704	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj116genie.png	n/a	n/a
46.755	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj248roof.png	n/a	n/a
48.789	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj069corn.png	n/a	n/a
50.84	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj236raccoon.png	n/a	n/a
52.874	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj059chicken.png	n/a	n/a
54.908	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj274slide.png	n/a	n/a
56.942	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj287stool.png	n/a	n/a
58.976	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj298tennisracket.png	n/a	n/a
71.231	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
99.308	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
127.385	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
155.446	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
188.941	1.841	memory	test	test_old	correct	task-fractional/runtype-memory/obj116genie.png	old	n/a
192.193	0.883	memory	test	test_old	correct	task-fractional/runtype-memory/obj096eskimo.png	old	n/a
194.977	0.886	memory	test	test_old	correct	task-fractional/runtype-memory/obj313trophy.png	old	n/a
197.895	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj160ladder.png	n/a	n/a
200.812	0.01	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj236raccoon.png	new	n/a
203.797	1.679	memory	test	test_new	correct	task-fractional/runtype-memory/obj272skunk.png	new	n/a
206.681	1.24	memory	test	test_new	correct	task-fractional/runtype-memory/obj072crab.png	new	n/a
209.699	1.315	memory	test	test_new	correct	task-fractional/runtype-memory/obj118giraffe.png	new	n/a
212.45	1.264	memory	test	test_new	correct	task-fractional/runtype-memory/obj277snake.png	new	n/a
215.285	1.072	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj334wheel.png	old	n/a
217.969	0.751	memory	test	test_old	correct	task-fractional/runtype-memory/obj248roof.png	old	n/a
220.57	0.713	memory	test	test_old	correct	task-fractional/runtype-memory/obj090drum.png	old	n/a
223.571	1.005	memory	test	test_new	correct	task-fractional/runtype-memory/obj180medal.png	new	n/a
226.105	1.288	memory	test	test_old	correct	task-fractional/runtype-memory/obj069corn.png	old	n/a
228.906	1.19	memory	test	test_old	correct	task-fractional/runtype-memory/obj140hinge.png	old	n/a
231.641	0.897	memory	test	test_old	correct	task-fractional/runtype-memory/obj057cherry.png	old	n/a
234.192	1.026	memory	test	test_old	correct	task-fractional/runtype-memory/obj242road.png	old	n/a
236.943	0.898	memory	test	test_new	incorrect	task-fractional/runtype-memory/obj055chair.png	old	n/a
239.51	2.0	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj341window.png	n/a	n/a
242.328	0.878	memory	test	test_new	correct	task-fractional/runtype-memory/obj260scissors.png	new	n/a
